begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
365	233	490	358	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms001	EShia0071536-ara1.completed.ms001	56	ل--ن-شر دار المعارف -بمصر كورنيش الن-يل -القاهرة ج ع م تقدمة ه-ا نحن نقدم للباحثين في القانون الاسلامي الجزء الاول من كتاب دعاءم--- الا	لد ناشر دار المعارف تاريخ نشر- ه ق نوبت چاپ اول مكان چاپ القاهرة مصر محقق --مصح--ح محمد حسن-- ا---عظمي الجزء الاول الاهداء الي منشء الا	1	1	-540052271336209450	-6724855296169735801	23	23	25	25	39	135	41.48147964477539	5	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
783	932	1063	1222	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms002	EShia0071536-ara1.completed.ms004	245	ارة ال---تي- -هي -من --------خصا-ءص -فقه الشيعة ا--ما ترجمة مءلف هذا ال-كتاب فقد نشرنا شيءا منها سنة م بعنوان القاضي النعمان مءلف وفقيه فاطمي وذلك في مجلة الجمعية الملكية الاسيوية بلندن عدد يناير سنة من ص ص ونجد شيءا مختصرا جدا عن حياته في داءرة المعارف الاسلامية انظر مادة نعمان في المجلد الثالث ص	الي الفارسية وهو ضمن مكتبتي بكراتشي اسمه ولقبه واسرته ترجمة -ال-قاضي النعمان -قد نشر-- ش-ء- منها سنة م بعنوان القاضي النعمان مءلف وفقيه فاطمي وذلك في مجلة الجمعية الملكية الاسيوية بلندن عدد يناير سنة من --ص ونجد شيءا مختصرا جدا عن حياته في داءرة المعارف الاسلامية انظر مادة نعمان في المجلد الثالث ص	2	4	-8189494122214038315	-6677136767098868144	354	354	953	953	194	299	81.9397964477539	39	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
1402	1221	1610	1430	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms002	EShia0071536-ara1.completed.ms004	208	فالقاضي ابو حنيفة النعمان بن ابي عبد الله محمد بن منصور بن احمد -بن حيون التميمي المغربي عاش في النصف الاول من القرن الرابع من الهجرة القرن العاشر الميلادي ولا نعرف سنة ميلاده وان كان هناك ما يرجح انه ولد في	فالقاضي ابو حنيفة النعمان بن ابي عبد الله محمد بن منصور بن احمد ابن حيون التميمي المغربي عاش في النصف الاول من القرن الرابع من الهجرة القرن العاشر الميلادي ولا نعرف سنة ميلاده وان كان هناك ما يرجح انه ولد في	2	4	-8189494122214038315	-6677136767098868144	342	342	942	942	166	209	99.52153015136719	41	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
102	1531	279	1726	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms003	EShia0071536-ara1.completed.ms004	177	معز لدين الله --------ويعرف في تاريخ ادب الدعوة الاسماعيلية المستعلية بسيدنا قاضي القضاة وداعي الدعاة النعمان بن محمد وقد يختصر المءرخون فيقولون القاضي النعمان تمييزا له عن---- ------صاحب المذهب	معز لدين الله الفاطمي ويعرف في تاريخ ادب الدعوة الاسماعيلية المستعلية بسيدنا قاضي القضاة وداعي الدعاة النعمان بن محمد وقد يختصر المءرخون فيقولون القاضي النعمان تمييزا له عن ابي حنيفة صاحب المذهب	3	4	-35614097059181344	-6677136767098868144	615	629	932	932	148	195	90.76923370361328	26	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
0	1429	116	1545	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms003	EShia0071536-ara1.completed.ms004	116	اواخر سني القرن الثالث للهجرة وتوفي بالقاهرة في من جمادي الثانية سنة ه مارس سنة م وصلي عليه الامام المعز لدين الله	اواخر سني القرن الثالث للهجرة وتوفي بالقاهرة في من جمادي الثانية سنة ه مارس سنة م وصلي عليه الامام المعز لدين الله	3	4	-35614097059181344	-6677136767098868144	600	623	923	923	93	116	100.0	23	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
278	0	1507	1289	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms003	EShia0071536-ara1.completed.ms005	1186	الحنفي ويطلق عليه ابن خلكان ومءلفو الشيعة الاثني عشرية ابا حنيفة الشيعي خدم المهدي بالله مءسس الدولة الفاطمية ---ال--تسع السنوات الاخيرة من حكمه ثم ولي قضاء اطرابلس في عهد القاءم بامر الله الخليفة الثاني للفاطميين وفي عهد الخليفة الثالث المنصور بالله عين قاضيا للمنصورية ووصل الي اعلي المراتب في عهد المعز لدين الله الخليفة الفا--طم-----------------ي- --ا-----ل---ر-ابع----- اذ رفعه الي مرتبة قاضي القضاة وداعي الدعاة كان القاضي النعمان رجلا ذا مواهب عديدة غزير العلم واسع المعرفة باحثا محققا مكثرا في التاليف عادلا في احكامه لم يصلنا الكثير عن حياته كما اننا لا نستطيع ان نبرز فكرة صحيحة عن اخلاقه ولعله وقف نفسه علي الدراسات التشريعية والفلسفية وعلي تاليف هذه الكتب العديدة المتنوعة التي كتبها ولما تمتع بثقة امامه المعز لدين الله جعله الامام مستشارا قضاءيا له وساعد امامه في المساءل الخاصة بالدعوة فقد وضع اسس القانون الفاطمي وينظر اليه بحق علي انه المشرع الاكبر للفاطميين -يقول رواة الفاطميين انه لم يءلف شيءا دون الرجوع الي اءمة عصره ويعتبر اقوم كتبه كتاب دعاءم الاسلام ---------انه من عمل المعز نفسه وليس من عمل قاضيه الاكبر ولهذا كان هذا الكتاب هو القانون الرسمي منذ عهد المعز حتي نهاية الدولة الفاطمية كما يتضح ذلك من رسالة كتبها الحاكم بامر الله الي داعيه باليمن بل لا يزال هذا الكتاب هو الوحيد الذي يسيطر علي حياة طاءفة الب--هر-----ة ----ف-ي ال-----هند وعليه المعول في ا-حوالهم الشخصية و	الحنفي ويطلق عليه ابن خلكان ومءلفو الشيعة الاثني عشرية ابا حنيفة الشيعي خدم المهدي بالله مءسس الدولة الفاطمية في الاعوام ال-تسعة الاخيرة من حكمه ثم ولي قضاء -طرابلس في عهد القاءم بامر الله الخليفة الثاني للفاطميين وفي عهد الخليفة الثالث المنصور بالله عين قاضيا للمنصورية ووصل الي اعلي المراتب في عهد المعز لدين الله الخليفة الرابع منشء القاهرة المعزية وجامعة الازهر العالمية اذ رفعه الي مرتبة قاضي القضاة وداعي الدعاة كان القاضي النعمان رجلا ذا مواهب عديدة غزير العلم واسع المعرفة باحثا محققا مكثرا في التاليف عادلا في احكامه لم يصلنا الكثير عن حياته كما اننا لا نستطيع ان نبرز فكرة صحيحة عن اخلاقه ولعله وقف نفسه علي الدراسات التشريعية والفلسفية وعلي تاليف هذه الكتب العديدة المتنوعة التي كتبها ولما تمتع بثقة امامه المعز لدين الله جعله -------مستشارا قضاءيا له وساعد امامه في المساءل الخاصة بالدعوة فقد وضع اسس القانون الفاطمي وينظر اليه بحق علي انه المشرع الاكبر للفاطميين ويقول رواة الفاطميين انه لم يءلف شيءا دون الرجوع الي اءمة عصره ويعتبر اقوم كتبه كتاب دعاءم الاسلام وتاويله فانه من عمل المعز نفسه وليس من عمل قاضيه الاكبر ولهذا كان هذا الكتاب هو القانون الرسمي منذ عهد المعز حتي نهاية الدولة الفاطمية كما يتضح ذلك من رسالة كتبها الحاكم بامر الله الي داعيه باليمن بل لا يزال هذا الكتاب هو الوحيد الذي يسيطر علي حياة طاءفة البواهر اتباع الخلفاء الفاطميين في شبه القارة الباكستانية الهندية و	3	5	-35614097059181344	-4436781245908350864	646	819	1200	1425	970	1298	91.371337890625	204	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
1464	1302	1507	1364	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms003	EShia0071536-ara1.completed.ms005	43	في الهند -------------------وعليه المعول في احوالهم الشخصية و	في الهند والباكستان وغيرهما وعليه المعول في احوالهم الشخصية و	3	5	-35614097059181344	-4436781245908350864	608	608	1210	1210	35	62	69.3548355102539	8	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
1492	1363	1681	1547	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms003	EShia0071536-ara1.completed.ms005	176	وا-لهم الشخصية ومن عجب ان التشريع الاسلامي بالهند الان يحافظ علي شء من القوانين التي كانت تطبق في مصر في عهد الفاطميين وتتضح قيمة هذا الكتاب ايضا من ان عددا كبيرا من المختصرات له الفت لتكون	واحكام ال-اسرة ومن عجب ان التشريع الاسلامي بالهند الان يحافظ علي شء من القوانين التي كانت تطبق --بمصر في عهد الفاطميين وتتضح قيمة هذا الكتاب ايضا من ان عددا كثيرا من المختصرات ---الفت لتكون	3	5	-35614097059181344	-4436781245908350864	636	636	1234	1234	142	190	92.63157653808594	31	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
0	1546	185	1731	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms004	EShia0071536-ara1.completed.ms005	185	بين يدي القضاة والطلبة مثل مختصر الاثار والينبوع وقد حفظ جزء من هذا الكتاب وفقد الجزء الاخر والاقتصار وعدد كبير من المءلفات المتاخرة مثل مجموع الفقه والحواشي والارجوزة المختارة وغيرها	بين يدي القضاة والطلبة مثل مختصر الاثار والينبوع وقد حفظ جزء من هذا الكتاب وفقد الجزء الاخر والاقتصار وعدد كبير من المءلفات المتاخرة مثل مجموع الفقه والحواشي والارجوزة المختارة وغيرها	4	5	1919323036240932428	-4436781245908350864	900	931	1231	1231	154	185	100.0	31	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
184	0	627	452	-5211760143430319471	1684180232976004576	Shia001131Vols-ara1.completed.ms004	EShia0071536-ara1.completed.ms006	438	وهي كلها مختصرات في الفقه اخذت عن دعاءم الاسلام ويظهر اثر النعمان وقوته في تلك الحقيقة وهي ان ابناءه اختصوا ايضا بما كان يتمتع به ابوهم من نفوذ فقد تولي كل من ولديه علي و-الحسين مرتبة قاضي القضاة ووضعا كتبا في الشريعة وعلي الجملة فقد كان النعمان مءسس اسرة محترمة من القضاة الممتازين كما كان مءلفا كثير الانتاج ينسب اليه اربعة واربعون كتابا منها ثمانية عشر يحتفظ بها الي الان واربعة ----يرجح وجودها واثنان وعشرون فقدت ولم نعثر لها علي اثر -نشر ال-نص--	وهي كلها مختصرات في الفقه اخذت عن دعاءم الاسلام ويظهر اثر النعمان وقوته في تلك الحقيقة وهي ان ابناءه اختصوا ايضا بما كان يتمتع به ابوهم من نفوذ فقد تولي كل من ولديه علي و الحسين مرتبة قاضي القضاة ووضعا كتبا في الشريعة وعلي الجملة فقد كان النعمان مءسس اسرة محترمة من القضاة الممتازين كما كان مءلفا كثير الانتاج ينسب اليه اربعة واربعون كتابا منها ثمانية عشر يحتفظ بها الي الان واربعة عشر يرجح وجودها واثنان وعشرون فقدت ولم نعثر لها علي اثر راجع للتفصيل	4	6	1919323036240932428	7324848917482903173	936	984	1500	1586	354	452	96.90265655517578	80	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
