begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1316	424	1542	666	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms002	Shamela0000176-ara1.completed.ms135	128	ذل--ك في الج--زء -ال-ذي -يل-ي ا--لجزء ا-لثاني من كتاب الدعاءم ونكتفي ا-لان -بان نوجز شيءا -عن -حي----اته فالقاضي ابو حنيفة النعمان بن ابي عبد الله محمد بن منصور بن احمد بن حيون التميمي -المغربي --عاش في ا-لنصف -ال--اول -م-ن ال-قرن-- ال-رابع من ال-ه-جرة -القر-ن	الرسم في الجاءزة والخلع والحملان لابن ابي الرداد -علي ال-عادة و---فيها حدث وباء بمصر فمات خلق كثير ومات- -القاضي ابو حنيفة النعمان بن -------------محمد بن منصور بن احمد بن حيون ثم دخلت سنة اربع وستين وثلاثماءة والخليفة امير المءمنين المعز لدين الله معد والخراج	2	135	-8189494122214038315	-4335374921778488954	345	345	40245	40245	91	262	48.85496139526367	13	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
0	612	97	746	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms019	Shamela0000176-ara1.completed.ms220	64	وصلي الله علي محمد---- ---رس----و-له ------وعبده وعلي الاءمة الطاهرين ------من--- اهل- --بيته اجمعي-ن اما بع-د فانه -ل---ما -كثرت الد	وصلي الله علي محمد سيد المرسلين وعلي خير الوصيين وعلي الاءمة المهديين ذرية النبوة وسلم تسليما وفي يوم الاربعاء لعشر خلون من رمضان ولد	19	220	8492129219265891727	798888821664730195	5400	5413	65724	65724	46	134	47.761192321777344	6	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
593	550	678	642	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms026	Shamela0000176-ara1.completed.ms090	58	ر-ض ال-سماء وال-ارض --اعدت للذين ا-منوا بالله ورسله -قال- والسابقون السابقون اولءك المقربون و	ريد الايمان والدخول في السابقتين المذكورين في -قوله تعالي والسابقون السابقون اولءك المقربون و	26	90	5161377293480134957	-5791069097391263160	7513	7513	26713	26713	47	93	62.36559295654297	5	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
425	1471	649	1629	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms040	Shamela0000176-ara1.completed.ms117	100	ل ولو ردوه الي الرسول- والي اول--ي ال--ا---مر منهم من هم قا---ل نحن اولو الامر ا------ل-ذي--ن ----امر الله عز وجل بالرد الينا وعنه عليه السلام ان رجلا قال له جعلت فداك ان رجالا من عندنا يقولون ان قول الله عز وجل فاسءلوا اهل الذكر ان كنتم لا تعلمون	لاولي --والصحف المنزلة و-ليتامل اي القران وما فيه- من البيان وليسال اهل- الذكر ان كان لا يعلم فقد امر الله --------------------ع-------------ز ---وجل- بال------------سءا-----ل- ---------فق-----ا----------------ل فاسءلوا اهل الذكر ان كنتم لا تعلمون	40	117	3789358145993146348	-8784212374589015440	11748	11748	34831	34831	76	248	40.32258224487305	10	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
801	197	893	305	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms043	Shamela0000176-ara1.completed.ms118	61	ا-ل ذرية بعضها من بعض والله سميع عليم ولا تكون -ذرية ---ال-قوم- الا نسلهم و--قال --عز وجل-- اعملوا ال-- -دا-و	اءه ذرية بعضها من بعض والله سميع عليم وقوله له العزة شرع لكم من الدين- ما وصي به نوحا والذي اوحينا اليك وما و	43	118	-1783595238647025850	7087522198167692429	12619	12619	35123	35123	44	109	55.96330261230469	7	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
229	758	319	865	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms047	Shamela0000176-ara1.completed.ms232	60	بال-دعاء الي ا--لخير والامر بالمعروف والنهي عن المنكر -فمن -لم توجد في-ه صفة ال-ل--ه -----عز و---جل ال-تي و	بالصلوات -في اوقاتها والامر بالمعروف والنهي عن المنكر والا يخوض احد في احوال السلطان واوامره واسرار الملك و	47	232	8606785948060954680	6192812924470879608	13818	13818	69318	69318	44	108	55.55555725097656	7	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
97	534	245	710	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms048	Shamela0000176-ara1.completed.ms090	83	ان---ت الامامة -في- ال--حسن --بن عل--ي -لس-بق-ه قال-- الله عز وجل في ذلك والسابقون السابقون اولءك المقربون فكان الحسن اسبق من ا-لحسين ---ثم ---نق-ل الله عز -وجل الام--امة الي-	ان ذلك بلاغ من يريد الايمان والدخول في السابقتين المذكورين في قوله تعالي والسابقون السابقون اولءك المقربون وصنع طعاما طيبا حلوا لذيذا وجعله علي قدر البنادق يطعم كل من ادي اليه	48	90	-2410647228848297787	-5791069097391263160	14115	14129	26731	26731	61	176	47.15909194946289	4	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
1186	1434	1295	1565	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms049	Shamela0000176-ara1.completed.ms456	84	ه- -دون-- ول--ده لقول الله عز وجل واولو- الارحام بعضهم اولي ببعض في كتاب الله فكان ولده --اقرب اليه -رحما من -و-----لد -----اخ--يه- و	هو المنهج القويم لقول الله سبحانه واولوا الارحام بعضهم اولي ببعض في كتاب الله --ان الله بكل شء عليم ويحمل من سواهن علي مذهب مخلفيهن و	49	456	3316901384178464043	-55151726824343761	14423	14423	136525	136525	62	133	63.157894134521484	11	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
73	971	166	1069	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms077	Shamela0000176-ara1.completed.ms100	68	-ان ال---ناس سالوا رسو-ل ال-له صلع عن قول الله -عز وجل- قل لا اسالكم عليه اجرا الا المودة في القربي	جاء الحق وزهق الباطل وفي الوجه ال-اخر -لا ال-ه الا الله قل لا اسالكم عليه اجرا الا المودة في القربي	77	100	-4805728005003127468	7237514805657884646	22815	22821	29721	29721	50	101	67.32673645019531	10	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
381	772	493	891	-5211760143430319471	7635508410481802022	Shia001131Vols-ara1.completed.ms087	Shamela0000176-ara1.completed.ms142	76	ن محمد بن عبد الله بن الحسن بن الحسن بن علي بن ابي طالب صلوات الله عل-يه ان -بعض اصحابه قال -له --ان الناس --يقولون ان	ن موسي بن عبد الله بن الحسن بن الحسن بن علي بن ابي طالب وكتاب اخيه الحسن بن محمد الحسني وهو اخو صفية امراة عبد الله بن	87	142	-1882013385453464879	-8708184707880900894	25826	25826	42327	42327	50	119	63.86554718017578	13	Shia001131Vols-ara1.completed	Shamela0000176-ara1.completed
