begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
449	942	546	1038	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms021	JK000911-ara1.mARkdown.ms1269	65	ا-لي ما هاجر اليه- --وال--ايم--ان ----شهادة ان الا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله --وا---ن ال	اذنك ثم قا-ل اللهم اني لم اعمل قط بعد شهادة ان -لا اله الا ا-ل---------------له وان محمدا عبده ورسوله عملا احب ال	21	1269	-6504084382943731545	3130299159572265442	6021	6021	380422	380422	48	114	57.01754379272461	10	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
453	43	577	175	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms021	JK000911-ara1.mARkdown.ms1614	72	ما هاجر اليه وا--لايمان شهادة ان ----الا اله الا الله وحده لا شريك له وان محمدا عبده ورسوله و-ان ----ال-جنة -حق --و--ال-----نار حق- والبعث حق وان--	من -امن عنده فانكم يخاف عندكم من يشهد لا اله الا ا-ل---------------له وان محمدا عبده ورسوله وكان من فعل ذلك عند رسول الله امنا وحقن دمه وماله وانتم	21	1614	-6504084382943731545	1568740300042077550	6027	6027	483910	483929	51	149	48.322147369384766	8	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
1022	92	1113	198	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms026	JK000911-ara1.mARkdown.ms2208	64	ومن يوق شح نفسه فاولءك هم المفلحون وا--ل------ذين جاءوا من بعدهم يقولون ربنا -اغفر لن-ا---- -ولا--خواننا- ال	ومن يوق شح نفسه فاولءك هم المفلحون واجعل للمسلمين -كلهم من ب-ينك حظا ونصيب-ا وايقن ان الجود من افضل اعمال ال	26	2208	5161377293480134957	-6660949974866504561	7517	7517	662117	662121	48	109	58.71559524536133	10	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
1128	812	1242	943	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms027	JK000911-ara1.mARkdown.ms0604	81	وا ولكن -قولوا اسلمنا- -ولما- يدخل ال--ا--يمان في قل-وبكم وقال- يمنون عليك ان اسلموا قل لا تمنوا علي اسلامكم بل--- الله- -يم---ن علي	ول الله وقالوا ا-تيناك قبل ان ترسل الينا رسولا فانزل الله تعالي يمنون عليك ان اسلموا قل لا تمنوا علي اسلامكم الاية وفيها قدم وفد بلي	27	604	4562870896170631043	526943254697605757	7822	7822	180925	180925	60	132	61.3636360168457	9	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
111	1250	156	1295	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms027	JK000911-ara1.mARkdown.ms0974	45	وفضل الله المجاهدين علي القاعدين اجرا عظيما	وفضل الله المجاهدين علي القاعدين اجرا عظيما	27	974	4562870896170631043	3087155594488980824	7808	7808	291908	291908	37	45	100.0	8	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
1310	176	1405	301	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms030	JK000911-ara1.mARkdown.ms1945	67	-الله---- عليه انه ---قا--ل- لم----ا---- -انزل الله عز وجل وانذر عشيرتك الاقربين جمع ر--سو----ل -الله --صلي الله-- عليه واله	بالمهتدين ولقد بعث محمدا وله عمومة اربعة فانزل الله عز وجل وانذر عشيرتك الاقربين فاذنرهم ودعاهم فاجاب اثنان احدهما ابي- وابي	30	1945	-4871820886892860392	-4044629354850935390	8720	8720	583222	583222	48	126	53.17460250854492	7	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
1124	632	1306	824	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms031	JK000911-ara1.mARkdown.ms0598	105	ي فاقامه ا-ل--ي --جانبه وقال- ايها الناس ا-علموا ان عليا مني بمنزلة هارون من موسي الا انه لا نبي بعدي -وهو وليكم بعدي فمن كنت مولاه فعلي مولاه ثم رفع يديه حتي -رءي بيا-ض --ابطيه فقال- اللهم و-ا---ل- -م	ي فارجع فاخلفني في اهلي واهلك ا-ما ترضي يا عل--ي ان تكون مني بمنزلة هارون من موسي الا انه لا نبي بعدي فرجع علي-- -الي المدينة -فسار رسول -الله ثم ان ابا خيثمة اقام اياما فجاء يوما الي اهله- وكانت له ام	31	598	672543139045006862	6771063503749667660	9038	9038	179141	179141	73	201	52.238807678222656	13	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
1352	853	1424	929	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms034	JK000911-ara1.mARkdown.ms0965	58	ا-ن جوابه ا--ن -ق-ال الم تر الي الذين اوتوا نصيبا من الكتاب يءمنون بال-جبت- وال	امة كتاب- الله وقرات الم تر الي الذين اوتوا نصيبا من الكتاب ي-دعون -الي كتاب ال	34	965	3955447307529800614	5978821843042862513	9914	9914	289215	289215	45	79	73.417724609375	8	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
253	628	364	763	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms041	JK000911-ara1.mARkdown.ms1519	71	ا- ف-قال--- من عرفني فقد عرفني ومن لم يعرفني فانا -ابو- ذر -الغفا--ري احد---ثكم -بما سم--عته من رسول -الله صلع --سمعته -يقول ---حي-ن اح	اح في الناس من عرفني فقد عرفني ومن لم يعرفني فانا فيروز بن حصين ان لي عند اقوام مالا فمن كان لي عنده شء فهو له وهو منه في حل فلا يءد اح	41	1519	6658283480099511333	-7342623859749033505	12023	12023	455432	455432	49	135	52.592594146728516	9	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
1026	184	1165	360	-5211760143430319471	-2118143715394797697	Shia001131Vols-ara1.completed.ms042	JK000911-ara1.mARkdown.ms0857	82	--لا -عل--ي- انهم ال- محمد -ا------ل---ذين اذهب الله عنهم الرجس وطهرهم تطهيرا ---فمن قا--م ------بشراءط ال-قران وكان متبعا لا-ل محمد ع م -فهو من- ال محمد -علي ا--لتول-ي له-م --و	فقلت مهلا يا امير المءمنين لا تصف قلوب قوم اذهب الله عنهم الرجس وطهرهم تطهيرا بالحسد والغش فان قلب رسول الله من قلوب --بني هاشم فقال عمر اليك عني يا عباس فقلت افعل فلما ذهبت اقو	42	857	-3083724974998500483	-2599996233037308145	12330	12330	256836	256836	54	178	46.06741714477539	8	Shia001131Vols-ara1.completed	JK000911-ara1.mARkdown
