begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1052	1075	1270	1342	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms001	Shamela19Y0145334-ara1.ms3294	113	الممالك -وم--من ا--لفوا ---كتبا بهذا ال-عنوان- ----ابو ا-لعباس احمد بن محمد بن مروان ا--ب-ن -الطيب- السرخسي ---ت -ه -وم---نهم---- ا----بو -عبد ---الله ---احمد بن محمد ابن نصر ال-جي-هاني ق ه ومنهم- عبيد الله بن احمد بن خرداذ به ت ه -وم-نهم ابو زيد احمد بن -سهل ا----ل-ب-لخي	المقدسي محمد بن احمد بن محمد بن محمد الاصبهاني محمد بن احمد بن محمد بن محمد بن مرزوق السبتي محمد بن احمد بن محمد بن محمد بن مصطفي المقدسي محمد بن احمد بن محمد بن محمد ابن---- المءيد ابن -العجمي محمد بن احمد بن محمد بن -نافع الطحان محمد بن احمد بن محمد بن يحيي ابن القبتوري	1	3294	6265926751254686853	6360212410605562552	47	47	987957	987957	73	273	41.39194107055664	9	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
0	724	80	821	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms002	Shamela19Y0145334-ara1.ms1895	56	شمس الدين ابو عبد الله محمد بن احمد -ت ه-- صا--حب --احسن التقاسيم ---في م----عرفة ا-لا-قال-يم ات	شمس الدين ابو عبد الله محمد بن احمد الذهبي لا اشك في ضعف ابي احمد واعلي ما وقع لي اسناد القراءات	2	1895	5540910007291212292	989963447558012200	300	315	568221	568221	41	97	57.73196029663086	10	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
1726	833	1760	867	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms003	Shamela19Y0145334-ara1.ms3396	34	مباهج الفكر ومناهج العبر للوطواط	مباهج الفكر ومناهج العبر للوطواط	3	3396	-7028943654733486910	1960123558697921824	606	606	1018506	1018506	28	34	100.0	6	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
1069	442	1169	557	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms011	Shamela19Y0145334-ara1.ms3490	64	اب----ي اسحاق ابراهيم- بن محمد الفارسي ال-اصطخري الم----عروق با-لكرخي ---المتو---في في النصف الاول من القرن الرابع ا	ابو علي ا-حمد -بن محمد او محمد بن احمد الروذباري المتوفي سنة فاحمد بن صدقة يكون عاش في النصف الاول من القرن الرابع ا	11	3490	-5308330312930233559	-4248719176265337948	3017	3017	1046724	1046724	47	117	54.70085525512695	9	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
1296	734	1376	822	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms030	Shamela19Y0145334-ara1.ms3673	55	باب ل---ه وفيه -قبر رسول الله صلي الله عليه وسلم وقبر ا---بي بكر وعمر رضي ال--له عنهما و	غضب لصعود ابنه منبر رسول الله صلي الله عليه وسلم وقيل ان عبد الله لم- يرق المنبر وانما و	30	3673	7092773517039492413	-6455133873299334895	8718	8718	1101619	1101619	38	89	61.797752380371094	8	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
153	993	239	1096	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms042	Shamela19Y0145334-ara1.ms3605	58	ا- --ال--حصن- -هو ال---ذي ----قا-ل الله -فيه وكان وراءهم ملك ياخذ كل سفينة غصبا وينتهي --علي ساحل هذا ال	ال تعالي واني خفت الموالي من وراءي مريم وقال وكان وراءهم ملك ياخذ كل سفينة غصبا -الكهف العقد والاغاني ال	42	3605	-2829525417648455253	7887374712684990739	12318	12318	1081219	1081219	41	104	55.769229888916016	8	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
38	1162	205	1336	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms049	Shamela19Y0145334-ara1.ms2658	138	هو عبد الرحمن بن محمد بن عبد ال---------ل---ه بن --محمد بن عبد الرحمن بن الحكم بن هشام ابن عبد الرحمن بن معاوية بن هشام بن عبد الملك بن مروان بن الحكم واول من عبر منهم الي الاندلس-	بن عبد الرحمن بن عطية بن عبد الرحمن بن الناصر بن المنذر بن عبد ال--له بن الحكم بن هشام -بن عبد الرحمن بن معاوية بن هشام بن عبد الملك بن مروان بن الحكم -ابو --عامر الام--وي الاندلسي	49	2658	-19999698194685341	4613086153256597702	14408	14438	797138	797138	102	182	75.82417297363281	26	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
67	0	205	135	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms049	Shamela19Y0145334-ara1.ms2660	114	ال--له بن --محمد بن عبد الرحمن بن الحكم بن هشام ابن عبد الرحمن بن معاوية بن هشام بن عبد الملك بن مروان بن الحكم واول من عبر منهم الي الاندلس-	الناصر بن المنذر بن عبد ال--له بن الحكم بن هشام -بن عبد الرحمن بن معاوية بن هشام بن عبد الملك بن مروان بن الحكم -ابو --عامر الام--وي الاندلسي	49	2660	-19999698194685341	3441999479257456159	14415	14431	797700	797728	85	143	79.72028350830078	21	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
968	710	1101	752	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms074	Shamela19Y0145334-ara1.ms0572	39	في الجانب الشرقي ماء جار الا نهر القاطول الذي يقرب الي السواد ويبعد عنها فاما ما يحيط بها فبرية وعماراتها واشجارها في الجانب الغربي	في الجا----------------------ن-------------------ب ال-------شرقي--- ---ا---------ي------ا---------ما----- و--------في الجانب الغربي	74	572	5988411904890627094	2772351063076019732	21925	21925	171308	171308	31	133	29.32330894470215	5	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
950	1396	1101	1522	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms074	Shamela19Y0145334-ara1.ms2470	73	ر-قي دجلة ولي-----س م-عها في الجانب الشرقي ماء جار الا نهر القاطول الذي يقرب الي السواد ويبعد عنها فاما ما يحيط بها فبرية وعماراتها واشجار-ها في الجانب الغربي	رمني نسبة الي ارمنت مدينة في-الجانب الشرقي م-ن -ا---ل--ن---يل فوهم مرتين مرة -ل--ا-ن ا-لنسب-ة ---ا---لي -ا-رمنت --ارمنتي- و-م-ر---ة لان ارمنت في الجانب الغربي	74	2470	5988411904890627094	4519825459631046544	21928	21928	740723	740723	55	159	45.911949157714844	6	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
913	1028	1030	1167	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms088	Shamela19Y0145334-ara1.ms1422	80	ان -في الاسلام ت-حصن ---فيها -زياد ب-ن --ابيه ايام امير المءمنين علي بن ابي طالب عليه السلام و-نسب-ت ---الي زياد ثم- -تح-----صن به-ا اخر ا-ي	ان حظية له توفيت وان تابوتها يجتاز بهم ب الي- مشهد امير المءمنين علي بن ابي طالب عليه السلام وخاطبهم في المراعاة لمن يصحبه وقصد بهذا ان لا ي	88	1422	-5192666929638021218	-8723384035166372481	26124	26124	426328	426328	60	140	57.14285659790039	9	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
906	1097	1071	1294	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms088	Shamela19Y0145334-ara1.ms2406	97	فلما-- كان --في ال-ا-سلا-م ---تحصن فيها زياد بن ا--بيه ا----يا-م امير المءمنين علي بن ابي طالب عليه السلام ---ونسبت-- ال-ي- --زياد ثم تحصن --بها اخر ايام -بني ا-مية -من-صور -بن جعفر وكان وال-يا علي	الصادق ابن محمد الباقر ابن علي زين العابدين ابن الحسين السبط ابن امير المءمنين علي بن ابي طالب عليه السلام الشريف تقي الدين ابو النقاء ابن الشيخ ابي محمد ضياء الدين ابن ابي عبد الله -ابن -الشيخ ابي	88	2406	-5192666929638021218	3802438201699914578	26135	26135	721539	721539	66	199	48.743717193603516	10	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
1355	661	1493	870	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms092	Shamela19Y0145334-ara1.ms1198	90	قصور --فاما- --مدينة --شيراز فانه--ا مدينة اسلامية ليست بقديمة وا-----نما-- ------بنيت في الاسلام --بناها- ----م-----حمد -----بن---------- ----القاسم بن ---ا---بي ع--قيل--- ا---ب--ن- عم الحجاج بن يوسف --و-سميت -ب	قص-ر النعمان بالحيرة وبني به قصره في جبانة ا-لكوفة وبني -مدينة واسط وهي اول مدينة بنيت في الاسلام وتزوج ام كلثوم بنت عبد الله بن جعفر فكتب عبد العزيز بن مروان الي عبد الملك انه بلغني ان الحجاج بن يوسف تزوج بنت عب	92	1198	3898724378980578292	6706633482756485138	27326	27326	359142	359142	64	212	42.45283126831055	6	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
1503	978	1586	1081	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms101	Shamela19Y0145334-ara1.ms3605	61	مو--سي --عليه ال-سلا-م وان- ----ال---ذي -قال ا-لله عز و-جل وكان وراءهم ملك ياخذ كل سفينة غصبا ---هو ال	بوراءي امامي قال تعالي واني خفت الموالي من وراءي مريم وقال وكان وراءهم ملك ياخذ كل سفينة غصبا الكهف ال	101	3605	5130010994319734429	7887374712684990739	30018	30018	1081220	1081220	46	103	59.22330093383789	9	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
469	189	686	395	4289164655092183933	8581614112480461348	Shamela0011680-ara1.mARkdown.ms105	Shamela19Y0145334-ara1.ms3288	108	ن -فكا--ن في ا--يدي- ا-ل الصفار الي ا--ن ولي محمد بن ابراهيم الطاهري فارس فجعله في يدي احمد ابن الليث رجل من الاكراد فهو في يدي اهل بيته الي يومنا هذا و-محمد بن ابراهيم هو الذي اوقع ب--ا--زا-دم-رد ابن -كوشهاذ ---حتي -هر--ب- واما- --زم -ا-لكا--ريان	ن ابراهيم بن اسماعيل ابن ال-مشكيالي الطليطلي محمد بن ابراهيم بن اسود -ا--لاندل--سي ----محمد -بن ا----براهيم- ال---ا---ه--------نا---سي-- ال----م-قرء نحو محمد بن ابراهيم بن ا-بي بكر ابن الخلال محمد -بن ابراهيم بن ابي بكر ابن خلكان والد صاحب الوفيات	105	3288	-4639761052704290361	1528806619902374891	31245	31245	986126	986138	79	248	43.54838562011719	7	Shamela0011680-ara1.mARkdown	Shamela19Y0145334-ara1
