begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1312	884	1423	1008	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms004	Shamela0011780-ara1.completed.ms005	79	عل-ي ال-ممالك وقصدت م-نها ------بلا----د -الاسلام --بتفصيل مدنها ولم اقصد الاقاليم السبعة التي عليها قسمة الارض وحين رسم صورة	بلاد الاسلام بتفصيل مدنها وتقسيم ما تفرد بالاعمال المجموعة اليها ولم اقصد الاقاليم السبعة التي عليها قسمة الارض -لان --الصورة	4	5	-160925216305713934	2894960465041374846	920	920	1221	1221	61	127	62.2047233581543	10	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
1446	1450	1528	1527	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms004	Shamela0011780-ara1.completed.ms010	71	فهذه صورة الارض عامرها والخراب منها وهي مقسومة علي الممالك وعماد ممالك الارض اربع	فهذه جميع الارض عامرها و---غا--مرها وهي مقسومة علي الممالك وعماد ممالك الارض اربع	4	10	-160925216305713934	2402201390062291335	914	914	2713	2713	58	82	86.58536529541016	12	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
362	1196	473	1321	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms005	Shamela0011780-ara1.completed.ms006	81	الدراس--ة ال-اقليمية ---ورسم الخريطة علي -نحو ما- يقول-- الغرض من كتابي هذا تصوير ----الاقاليم التي لم يذكرها احد علمته اما	ولم استقص ذلك كراهية الاطالة المءدية الي ملال قارءه ولان الغرض في كتابي هذا تصوير هذه الاقاليم التي لم يذكرها احد علمته ممن	5	6	2599025435489277212	2508434328697009917	1221	1221	1524	1524	61	125	64.80000305175781	10	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
467	1325	608	1485	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms005	Shamela0011780-ara1.completed.ms006	137	ه- -اما ذكر مدنها وجبالها وانهارها وبحارها والمسافات -وسا---ءر ما انا ذاكره فقد يوجد في الاخبار -------ولا يتعذر علي من اراد تقصي شء من ذلك من -ا-----هل كل بلد	ها فاما ذكر مدنها وجبالها وانهارها وبحارها والمسافات فيها وبعض ما انا ذاكره فقد يوجد في الاخبار متفرقا ولا يتعذر علي من اراد تقصي شء من ذلك من سافرة اهل كل بلد	5	6	2599025435489277212	2508434328697009917	1229	1229	1532	1532	108	160	85.625	24	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
893	566	941	615	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms006	Shamela0011780-ara1.completed.ms305	43	من اقل مفاوز الاسلام سكانا وقري ومدنا كما -انها	من اقل مفاوز الاسلام سكانا وقري ومدنا علي قدرها	6	305	7214565820544382138	-7193838717796496500	1510	1510	91210	91210	33	49	87.7551040649414	8	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
1071	857	1282	1089	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms006	Shamela0011780-ara1.completed.ms305	124	وجوه ا---ختلاف هذه المفازة عن غيرها من بوادي العرب --والبربر و-------م-ا-- -----في مفاوز كرمان ومكران والسند فهذه عامتها مسكونة بالاخبية والاخصاص اخير-ا نجد بعد ما ذكر عن الا-قاليم الاربعة -السابقة ا--ن ما تبقي هي -وحدات -سي-ا-سية ادارية -ا	حدود اليمن فان ذلك الموضع خال فار-غ من ديا-ر العرب عن السكان وكذلك المفازة التي في اضعاف كرمان ومكران والسند -----عامتها مسكونة بالاخبية والاخصاص وغيرها -ومفاوز البربر ايضا القاصية المتصلة بال-برية التي لا تسلك في الجنوب الي البحر المحيط عا	6	305	7214565820544382138	-7193838717796496500	1538	1538	91240	91240	91	241	51.4522819519043	10	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
1251	1446	1429	1637	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms007	Shamela0011780-ara1.completed.ms256	177	ولقيت ابا اسحاق الفارسي وقد صو----------ر- -ارض السند فخلطها وصورة فارس فجودها وكنت قد صورت اذربيجان التي في هذه الصفحة فاستحسنها والجزيرة فاستجادها واخرج التي لمصر فاسدة وللمغرب اكثر-- خطا و	ولقيت ابا اسحاق الفارسي وقد صور هذه الصورة لارض السند فخلطها وصور- فارس فجودها وكنت قد صورت اذربيجان التي في هذه الصفحة فاستحسنها والجزيرة فاستجادها واخرج التي لمصر فاسدة وللمغرب اكثرها خطا و	7	256	-3554111706247705190	-7977375506447531452	1831	1831	76533	76533	146	192	92.1875	28	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
745	1554	805	1627	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms008	Shamela0011780-ara1.completed.ms210	52	ا-ير--ان فان---ه -لا ------يوقع الجبال لانه ليس بفارس بلد الا وبه جبل او	ا برستاق لانتشار ذلك وكثرته ولا الجبال لانه ليس بفارس بلد الا وبه جبل او	8	210	1098662940856918725	-4282327550145666649	2113	2113	62715	62715	39	73	71.23287963867188	9	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
80	0	253	203	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms009	Shamela0011780-ara1.completed.ms346	117	ال-----تي اخ-تص------ت ب-ا-قاليم- --زارها علي نحو ما ن-جد في صورة ما وراء النهر التي توجد في نسخة كتاب الاصطخري المحفوظة في --خزانة ---------مدينة هامبورج -كذلك هنا-ك من خراءط -كتا--ب الاصطخري ما يتناول بال	النهر وهي اخر صور الكتاب ايضاح ما يوجد من الاسماء والنصوص في صورة ما وراء النهر ال-موجودة في نسخة كتاب الاصطخري المحفوظة في الخزانة البلدية بمدينة هامبورغ القسم الاول قد -رسمت في اسفل ال-ص-ورة في الزاوية ال	9	346	663776946464094156	4044188355698294863	2413	2433	103500	103536	89	207	56.5217399597168	12	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
71	459	193	595	4289164655092183933	6168338140435636036	Shamela0011680-ara1.mARkdown.ms009	Shamela0011780-ara1.completed.ms348	82	لي او تل--ك الت--ي اخت---صت -باقاليم زا-رها -علي -ن--حو ما- ---ن-جد في صورة ما وراء النهر التي توجد في --نسخة كتاب الاصطخري المحفوظة في خزانة	لي شط النهر التالي استياكند و اوال ايضاح ما يوجد من الاسماء والنصوص في صورة ما وراء النهر ال-موجودة في النسخة --ا---لمرقومة المحفوظة في خزانة	9	348	663776946464094156	-7516793606522576686	2412	2425	104125	104125	61	142	57.74647903442383	10	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
