begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
814	897	924	1030	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms050	Shamela0011680-ara1.mARkdown.ms018	67	ه من الشاكرين وصلي الله علي------ محمد النبي وعلي ال-ه الطيبين و-سلم تسليما حسبنا --الله -ونع--م ا-ل--وك-يل الم-جلس ال---رابع م--ن ال	ه رب العالمين وصلي الله علي سيدنا محمد النبي وعلي ال محمد وسلم ونسال الله التوفيق وخاتمة السعادة اول الكتاب المقدمة الحمد لله مبدي ال	50	18	-1961735007188334298	7534234116163533679	14720	14720	5124	5124	49	133	50.375938415527344	7	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
260	901	350	1013	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms270	Shamela0011680-ara1.mARkdown.ms018	61	المتوسمين وصلي الله علي------ محمد النبي وعلي ال-اءمة --من ذريته ال--طا--هرين ---ثم- ا-----ن ا-لذي يتلو ما تقدم-	ال-عالمين وصلي الله علي سيدنا محمد النبي وعلي ال محمد وسلم ونسال الله التوفيق وخاتمة السعادة اول الكتاب -المقدمة	270	18	-9201331325475721139	7534234116163533679	80718	80718	5120	5120	45	114	53.50877380371094	6	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
1393	897	1502	1024	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms286	Shamela0011680-ara1.mARkdown.ms018	69	ه من العاملين وصلي الله علي------ محمد النبي وعلي ال-اءمة --من ذريته ال--طا--هرين و-سلم- -تسليما ا-لمجلس الثال-ث من الجزء الخام	ه رب العالمين وصلي الله علي سيدنا محمد النبي وعلي ال محمد وسلم ونسال الله التوفيق وخاتمة السعادة اول الكتاب المقدمة الحمد لله م	286	18	-5743569744419161988	7534234116163533679	85519	85519	5123	5123	52	127	54.33070755004883	6	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
920	809	1113	1041	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms299	Shamela0011680-ara1.mARkdown.ms018	105	-التي- اقامهم -الله له-ا ---بقول ال---------مبطلي---ن- -وتحر---يف تاويل الجاهلين اعاذكم الله من ذلك اجمعين وصلي الله علي------ محمد النبي وعلي ال-اءمة --من ذريته ال--طا--هرين و-سلم تسليما حسبنا ال--له --ونعم- ال-وكيل المجلس الخام-س من ال	فالخير ابتغيت والله يهدي من يشاء القاهرة في فبراير سنة دكتور محمد جا-بر الحسيني- ا--لحمد لله رب ال-عالم-ين وصلي الله علي سيدنا محمد النبي وعلي ال محمد وسلم ونسال الله التوفيق وخاتمة السعادة اول الكتاب المقدمة الحمد لله مبدي النعم وولي ال	299	18	2064186002084507360	7534234116163533679	89434	89434	5142	5142	77	238	44.117645263671875	7	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
960	890	1061	1019	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms335	Shamela0011680-ara1.mARkdown.ms018	68	لكم- -به من العاملين وصلي الله علي------ محمد النبي وعلي ال----ه -ال--طيبين ال--طا--هرين و-سلم- -تسليما -تم ال-جزء ال-خامس ---من	لحمد لله رب العالمين وصلي الله علي سيدنا محمد النبي وعلي ال محمد وسلم ونسال الله التوفيق وخاتمة السعادة اول الكتاب المقدمة الحمد	335	18	7498190230276882131	7534234116163533679	100219	100219	5123	5123	49	129	52.71317672729492	5	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
566	154	627	220	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms375	Shamela0011680-ara1.mARkdown.ms042	46	البحر --فاردت -ان ا--عيبها وكان وراءهم ملك ياخذ كل سفينة غصبا فان	الحصن هو الذي قال الله فيه وكان وراءهم ملك ياخذ كل سفينة غصبا وين	375	42	-7845471713528715917	-2829525417648455253	112212	112212	12314	12314	34	66	69.69696807861328	8	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
545	1486	624	1581	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms375	Shamela0011680-ara1.mARkdown.ms101	55	انت ل--م--ساكين يعملون -في- ال-بحر فا---ردت -ان ا----ع-يبها وكان وراءهم ملك ياخذ كل سفينة غصبا	ان ملكهم هناك قبل موسي عليه السلام وان الذي قال الله عز وجل وكان وراءهم ملك ياخذ كل سفينة غصبا	375	101	-7845471713528715917	5130010994319734429	112215	112215	30020	30020	42	95	57.894737243652344	7	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
597	954	640	997	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms469	Shamela0011680-ara1.mARkdown.ms088	43	امير المءمنين علي بن ابي طالب عليه السلام	امير المءمنين علي بن ابي طالب عليه السلام	469	88	8650941353250452302	-5192666929638021218	140409	140409	26109	26109	34	43	100.0	9	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
1137	857	1266	997	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms588	Shamela0011680-ara1.mARkdown.ms018	84	اسع من- -كتاب ----تربية المءمنين والحمد لله رب العالمين وصلي الله علي رسوله سيدنا محمد واله الطيبين الطاهرين صل--و--ات الله عل---ي-----هم- اجمع-ين ا-ل	اير سنة دكتور محمد جابر الحسيني- -الحمد لله رب العالمين وصلي الله علي------ سيدنا محمد -النبي وعلي- ال محمد وسلم ونسال الله التوفيق وخاتمة السعادة اول	588	18	-4785106025089636757	7534234116163533679	176122	176122	5125	5125	65	150	56.0	9	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
345	858	419	948	1684180232976004576	4289164655092183933	EShia0071536-ara1.completed.ms712	Shamela0011680-ara1.mARkdown.ms018	53	ين س---بقت-- لهم- -منه الحس-ني وهم عن النار- مبع--دون وصلي الله علي------ محمد النبي وعلي ا	ير سنة دكتور محمد جابر الحسيني -الحمد لله رب العالمين وصلي الله علي سيدنا محمد النبي وعلي ا	712	18	8601843511213647653	7534234116163533679	213315	213315	5117	5117	39	91	58.241756439208984	6	EShia0071536-ara1.completed	Shamela0011680-ara1.mARkdown
