section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 الجزء الاول,2,0,0,0
 مقدمة الكتاب,3133,0,0,0
 الفن الاول في السماء والاثار العلوية، والارض والمعالم السفلية,133,0,0,0
 القسم الاول في السماء وما فيها وفيه خمسة ابواب:,9,0,0,0
 الباب الاول من القسم الاول من الفن الاول,8,0,0,0
 1- في مبدا خلق السماء,59,0,0,0
 2- ذكر ما قيل في اسماء السماء وخلقها,63,0,0,0
 3- حكي في سبب حدوثه,106,0,0,0
 الباب الثاني,2,0,0,0
 1- في هيءتها,591,0,0,0
 2- اما الامثال,33,0,0,0
 3- واما الوصف والتشبيه,169,0,0,0
 4- ومما قيل في الفلك,212,0,0,0
 الباب الثالث من القسم الاول من الفن الاول,8,0,0,0
 1- في ذكر الملاءكة,294,0,0,0
 الباب الرابع من القسم الاول من الفن الاول,8,0,0,0
 1- في الكواكب السبعة المتحيرة,503,0,0,0
 2- ذكر ما قيل في الشمس,301,11,1,3.6544850498338874
 3- ذكر ما يتمثل به مما فيه ذكر الشمس,269,0,0,0
 4- ذكر ما جاء في وصف الشمس وتشبيهها,335,0,0,0
 5- ذكر شء مما وصفت به علي طريق الذم,223,0,0,0
 6- ذكر ما قيل في الكسوف,99,10,1,10.1010101010101
 7- ذكر اسماء الشمس اللغوية,27,0,0,0
 8- ذكر عباد الشمس,99,0,0,0
 9- ذكر ما قيل في القمر,107,0,0,0
 10- ذكر ما قيل في القمر (من استهلاله الي انقضاء الشهر واسماء لياليه) ,239,0,0,0
 11- ذكر اسماء القمر اللغوية,62,0,0,0
 12- ذكر ما يتمثل به مما فيه ذكر القمر,115,0,0,0
 13- ذكر ما قيل في وصفه وتشبيهه,423,0,0,0
 14- ذكر شء مما قيل فيه علي طريق الذم,165,0,0,0
 15- ذكر عباد القمر ms0026,138,0,0,0
 16- ذكر ما قيل في الكواكب المتحيرة,53,0,0,0
 17- ذكر عباد الروحانيات,606,0,0,0
 18- ذكر بيوت الهياكل (واماكنها ونسبتها الي الكواكب),258,0,0,0
 الباب الخامس من القسم الاول من الفن الاول,8,0,0,0
 1- في الكواكب الثابتة,149,0,0,0
 2- ذكر ما يتمثل به مما فيه ذكر الكواكب,145,0,0,0
 3- ذكر ما قيل في وصف الكواكب وتشبيهها,674,0,0,0
 القسم الثاني من الفن الاول في الاثار العلوية وفيه اربعة ابواب,11,0,0,0
 الباب الاول من القسم الثاني من الفن الاول,8,0,0,0
 1- في السحاب، وسبب حدوثه، وفي الثلج والبرد,157,12,1,7.643312101910828
 2- ذكر ما قيل في ترتيب السحاب,270,0,0,0
 3- ذكر ما قيل في ترتيب المطر,44,0,0,0
 4- ذكر ما قيل في فعل السحاب والمطر,65,0,0,0
