section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
EDITOR|,1278,0,0,0
 الجزء الاول,2,0,0,0
 مقدمة المءلف,966,0,0,0
 كتاب اللءلءة في السلطان,4,0,0,0
 فرش الكتاب,34,0,0,0
 للحكماء,118,0,0,0
 للنبي صلي الله عليه واله وسلم,174,0,0,0
 لابن عمر,23,0,0,0
 لكعب الاحبار,61,0,0,0
 نصيحة السلطان ولزوم طاعته,37,0,0,0
 للنبي صلي الله ms0009 عليه واله وسلم:,65,0,0,0
 مما وصي به العباس ابنه حين قدمه عمر,74,0,0,0
 لرجل من الهند ينصح ملكا,140,0,0,0
 ابن عتبة ينصح الوليد,48,0,0,0
 لابن صفوان في خالصة السلطان,37,0,0,0
 ما يصحب به السلطان,4,0,0,0
 لابن المقفع في خادم السلطان:,141,0,0,0
 وصاة ابي سفيان وزوجه لابنهما معاوية حين عمل لعمر,100,0,0,0
 لا برويز ينصح صاحب بيت ماله,92,0,0,0
 ليزيد بن معاوية @Auto_ISB@ ينصح سلما حين ولاه خراسان,65,18,1,27.692307692307693
 لعمر بن الخطاب ومعاوية حين قدم عليه الشام,154,0,0,0
 الربيع الحارثي في حضرة ابن الخطاب,298,0,0,0
 ابن عبد ربه يفسر غريب الخبر,144,0,0,0
 زياد اول من استن ترك السلام علي قادم عند السلطان,100,0,0,0
 ترك ابي مسلم السلام علي المنصور بحضرة السفاح,40,13,1,32.5
 معاوية ms0014 وابن العاص بين يدي عمر حين مقدمهما من الشام ومصر,159,0,0,0
 لبعضهم في تلمس الحيلة لنصيحة السلطان,86,0,0,0
 لشبيب في مسايرة السلطان,36,0,0,0
 وزير للهند بين الملك والملكة,59,0,0,0
 اختيار السلطان لاهل عمله,4,0,0,0
 لابن هبيرة يوصي مسلم بن سعيد حين وجهه الي خراسان,73,0,0,0
 اختيار ابن ارطاة بين اياس والقاسم,128,0,0,0
 بين عدي واياس في القراء,45,0,0,0
 ابو قلابة والقضاء,42,0,0,0
 تولية عبد الملك الشعبي علي قضاء البصرة,46,0,0,0
 عمر بن عبد العزيز يسال ابا مجلز عمن يوليه خراسان,66,0,0,0
 عمر ورجل طلب عملا,101,0,0,0
 توليه ابن هبيرة لاياس,168,14,1,8.333333333333332
 توليه ابن الخطاب للمغيرة مكان ابن ابي وقاص علي الكوفة,79,0,0,0
 حسن السياسة واقامة المملكة,4,0,0,0
 للحجاج يصف سيرته للوليد,69,0,0,0
 لاردشير يوصي ابنه,53,0,0,0
 للحكماء في واجب السلطان,124,0,0,0
 لبعض الملوك يصف سياسه,42,0,0,0
 لاعرابي في وصف امير,48,0,0,0
 بين الوليد بن عبد الملك وابيه في السياسة,32,0,0,0
 لارسطو طاليس يوصي الاسكندر,96,0,0,0
 لمعاوية في سياسته,38,0,0,0
 لعمرو بن العاص في معاوية وسياسته,130,0,0,0
 لابن عباس يوصي الحسن,41,0,0,0
 للحكماء في السياسة,19,0,0,0
 لابرويز يوصي ابنه شيرويه,39,0,0,0
 بين المنصور وقواده,36,0,0,0
 لابرويز ينصح ابنه شيرويه,82,0,0,0
 من خطبة لسعيد ابن سويد,49,0,0,0
 لابن الحكم في الحاقد علي السلطان,35,0,0,0
 لابرويز يوصي ابنه شيرويه,76,0,0,0
 بسط المعدلة ورد المظالم,4,0,0,0
 انصاف المامون امة من ابنه,262,0,0,0
 الحكم علي هشام في خصومة بينه وبين ابراهيم بن محمد,200,0,0,0
 الحجاج وسليك ابن سلكة,159,0,0,0
 لعمر بن عبد العزيز يوصي عاملا,26,0,0,0
 للمهدي يوصي ابن ابي الجهم,38,0,0,0
 بين ابن عامر وابن اصبغ,95,0,0,0
 صلاح الرعية بصلاح الامام,23,0,0,0
 عمر بن الخطاب وتاج كسري وسواريه,62,0,0,0
 بين مروان ووكيله,45,0,0,0
 قولهم في الملك وجلساءه ووزراءه,5,0,0,0
 للحكماء في الملك والوزراء,51,0,0,0
 للاحنف في فساد البطانة,60,0,0,0
 لعدي بن زيد,40,0,0,0
 لابن العاص في العدل,116,0,0,0
 صفة الامام العادل,3,0,0,0
 كتاب الحسن البصري الي عمر بن عبد ms0025 العزيز في وصف الامام العادل,463,0,0,0
 هيبة الامام في تواضعه,4,0,0,0
 لابن السماك,31,0,0,0
 النجاشي وقد ولد له ولد,55,0,0,0
 لبعض الشعراء في التواضع,412,0,0,0
 شعر للمءلف في الهيبة,44,0,0,0
 للاخطل في معاوية,32,0,0,0
 حسن السيرة والرفق بالرعية,4,0,0,0
 مما جاء في الكتاب والسنة في معني هذا العنوان,59,0,0,0
 مشورة سالم وابن كعب علي عمر بن عبد العزيز حين ولي الخلافة,64,0,0,0
 بين عمر بن عبد العزيز وابنه في الرفق,65,0,0,0
 من عمر الي ابن ارطاة في الرفق,36,0,0,0
 مما وصي المنصور به ابنه,55,0,0,0
 وصية خالد القسري لبلال,191,0,0,0
 وصية مروان ابن الحكم لعبد العزيز ابنه حين ولاه مصر,162,0,0,0
 من معاوية الي زياد في رجل فر اليه,89,14,1,15.730337078651685
 ما ياخذ به السلطان من الحزم والعزم,38,0,0,0
 وصية عبد الملك ms0031 لولي عهده الوليد,33,0,0,0
 لبعضهم في اليسير من الزلل,43,0,0,0
 في الذم يكون من الرعية,41,0,0,0
 من كلام للهند في الملوك,56,0,0,0
 لابن ابي طالب في الفرص,25,0,0,0
 شي عن عمر ولعاءشة فيه,61,0,0,0
 عمر وعامل البحرين,27,0,0,0
 عمرو ابن ابي وقاص,44,0,0,0
 ابن ابي وقاص وشاعر هجاه,46,0,0,0
 عمرو ابو موسي الاشعري وابو هريرة والحارث,358,0,0,0
 بين عمر بن الخطاب وابن العاص,385,0,0,0
 وابو سفيان في مال وادهم,169,0,0,0
 عمر وابو سفيان في مال حاول اخفاءه,81,0,0,0
 عمر وعتبة في مال وجده معه,90,0,0,0
 عمر وابو سفيان في رجل دعا بدعاء الجاهلية,45,0,0,0
