section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 الاصمعيات,29,0,0,0
 1 - قال سحيم بن وثيل الرياحي احد بني حميري 1,271,0,0,0
 2 - وقال خفاف بن ندبة,382,0,0,0
 3 - وقال ايضا,138,0,0,0
 4 - وقال,75,0,0,0
 قال الاصمعي:,49,0,0,0
 6 - وقال الحكم الخضري,104,0,0,0
 7 - وانشدنا ابو سعيد لابن لجا التيمي,49,0,0,0
 8 - وقال عبد الله بن عنمة,115,0,0,0
 وقال: وانشدني لعقبة بن سابق في صفة الخيل:</span>,154,0,0,0
 10 - وقال عروة بن الورد,292,0,0,0
 11 - وقال اسماء بن خارجة,334,0,0,0
 12 - وقال رجل من غني,390,0,0,0
 13 - وقال مقاس العاءدي,83,0,0,0
 14 - وقال المنخل بن عامر بن ربيعة بن عمرو اليشكري قال ابو سعيد: قراتها علي,195,0,0,0
 15 - وقال مالك بن حريم الهمداني,430,0,0,0
 16 - وقال الاجدع بن مالك الهمداني,109,0,0,0
 17 - وقال الحرث بن عباد,38,0,0,0
 18 - وقال حرثان بن السموءل وهو ذو الاصبع العدواني,53,0,0,0
 19 - وقال كعب بن سعد الغنوي,286,0,0,0
 20 - وقال ابو الفضل الكناني,75,0,0,0
 21 - [قال ابو سعيد: قال ابو عمرو بن العلاء] : قال عمرو بن الاسود,133,0,0,0
 عمرو بن الاسود,54,0,0,0
 22 - وقال سعية بن العريض اليهودي,80,0,0,0
 23 - وقال السموءل اخو سعية,172,0,0,0
 24 - وقال اعشي باهلة,371,0,0,0
 25 - [كعب بن سعد الغنوي],291,33,1,11.34020618556701
 26 - وقال غريقة بن مسافع العبسي,157,0,0,0
 16 - ,10,0,0,0
 17 - ,57,0,0,0
 27 - وقالت سعدي بنت الشمردل,310,0,0,0
 28 - قال دريد بن الصمة,292,0,0,0
 29 - وقال,162,0,0,0
 30 - وقال عبد الله بن جنح النكري,6,0,0,0
 [نكرة بن لكيز بن افصي بن عبد القيس بن افصي بن دعمي بن جديلة ابن اسد بن ربيعة بن نزار قال الاصمعي: انشدنيها خلف الاحمر],98,0,0,0
 31 - وقال عمر بن حني التغلبي,57,0,0,0
 32 - وقال ابو النشناش النهشلي ,94,0,0,0
 33 - وقال احيحة بن الجلاح,41,0,0,0
 34 - وقال عمرو بن معديكرب,103,0,0,0
 35 - وقال ابو سعيد: انشدني ابو مهدية يصف حية ,54,0,0,0
 36 - وقال ذو الخرق الطهوي ,75,0,0,0
 37 - وقال تابط شرا,44,0,0,0
 38 - قال شمر بن عمر الحنفي,53,0,0,0
 39 - وقال طريف النعبري,51,0,0,0
 40 - قال ابو سعيد: سمعت ابا عمرو بن العلاء ينشد هذه القصيدة لامرء القيس,50,0,0,0
 41 - وقال,27,0,0,0
 42 - وقال سلامة بن جند,415,0,0,0
 43 -وقل حجل بن نضلة,134,0,0,0
 44 - وقال الاسعر الجعفي,297,0,0,0
 45 - [قال الاصمعي: سمعت ابا عمرو بن العلاء يقول: ساب يزيد بن الصعق رجلا من,39,0,0,0
 46 - فاجابه الاسدي,26,0,0,0
 47 - وقال الاصمعي: لصخر بن عمرو بن الشريد 1,85,0,0,0
 48 - وانشد لرجل من بني عامر يقال له مشعث,43,0,0,0
 49 - وانشدني ابو عمرو بن العلاء لطرفة بن العبد,49,0,0,0
 50 - وقال دوسر بن ذهيل القريعي,132,0,0,0
 51 - وقال عدي بن رعلاء الغساني,56,0,0,0
 52 - وقال مرقش الاصغر,38,0,0,0
 53 - وقال مهلهل بن ربيعة,86,0,0,0
 54 - وقال مهلهل,54,0,0,0
 55 - وقال علباء بن ارقم بن عوف,301,0,0,0
 56 - وقال:,105,0,0,0
 57 - بعضهم,29,0,0,0
 58 - وقال الممزق العبدي,223,0,0,0
 59 - وقال عوف بن عطية [بن الخرع] التيمي,156,0,0,0
 60 - وقال عوف ايضا:,97,0,0,0
 61 - وقال عمرو بن معد يكرب,327,0,0,0
 62 - وقال ايضا:,61,0,0,0
 63 - وقال ضابي بن الحارث بن ارطاة البرجمي,415,0,0,0
 64 - وقال:,78,0,0,0
 65 - وقال ابو دواد الايادي,382,0,0,0
 66 - ابو دواد,132,0,0,0
 67 - وقال مالك بن نويرة,268,0,0,0
 68 - وقال قيس بن الخطيم,250,0,0,0
 69 - وقال المفضل النكري,373,0,0,0
 70 - وقال العباس بن مرداس,288,0,0,0
 71 - وقال سنان بن ابي حارثة,87,0,0,0
 72 - قال سنان ايضا,89,0,0,0
 73 - وقال زبان بن سيار,78,0,0,0
 74 - وقال ايضا,82,0,0,0
 75 - وقال معاوية بن مالك بن جعفر بن كلاب وهو معود الحكماء,114,0,0,0
 76 - وقال ايضا,225,0,0,0
 77 - وقال عامر بن الطفيل,138,0,0,0
 78 - وقال عامر ايضا,106,0,0,0
 79 - وقال عوف بن الاحوص,91,0,0,0
 80 - وقال الجميح الاسدي وهو منقذ بن الطماح,126,0,0,0
 81 - وقال حاجب بن حبيب بن خالد,85,0,0,0
 82 - وقال حاجب ايضا,122,0,0,0
 83 - ,190,0,0,0
 84 - وقال ربيعة بن مقروم الضبي,239,0,0,0
 85 - وقال عبد الله بن عنمة الضبي يمدح الحوفزان وهو الحارث بن شريك ,242,0,0,0
 86 - وقال عبد الله بن عنمة ايضا,76,0,0,0
 87 - وقال عبد قيس بن خفاف,185,0,0,0
 88 - عبد قيس خفاف,60,0,0,0
 89 -وقال اوس بن غلفاء الهجيمي,205,0,0,0
 90 - قال علي بن سليما: حدثنا ابو العباس محمد بن يزيد ان الاصمعي انشد اصحبه,229,0,0,0
 91 - وقال سوار بن المضرب,390,0,0,0
 92 - وقال المتلمس,208,0,0,0
