section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,953,0,0,0
 ,56,0,0,0
 ص ,104,0,0,0
 ص ,134,0,0,0
 ,43,0,0,0
 عليكم بالعلم قبل أن يقبض، وقبل أن يرفع ثم جمع بين أصبعيه الوسطى والتي تلي الإبهام، ثم ,28,0,0,0
 ص ,64,0,0,0
 ص ,29,0,0,0
 ,44,0,0,0
 الأعمال بالنية، وإنما لامرئ ما نوى، فمن كانت هجرته إلى الله ورسوله فهجرته إلى الله ,30,0,0,0
 ص ,195,0,0,0
 ص ,39,0,0,0
 ,39,0,0,0
 بني الإسلام على خمس شهادة أن لا إله إلا الله، وأن محمدا رسول الله، وإقام الصلاة، وإيتاء ,23,0,0,0
 ص ,158,0,0,0
 ص ,72,0,0,0
 ,106,0,0,0
 ص ,105,0,0,0
 أخبرني عن الإسلام، وما الإسلام؟ قال أن تشهد أن لا إله إلا الله، وأن محمدا رسول الله، ,54,0,0,0
 ص ,96,0,0,0
 ص ,156,0,0,0
 ص ,99,0,0,0
 ,45,0,0,0
  إن خلق أحدكم يجمع في بطن أمه أربعين ليلة، ثم يكون علقة مثل ذلك، ثم يكون مضغة مثل ذلك، ثم ,60,0,0,0
 ص ,103,0,0,0
 ,71,0,0,0
 ص ,95,0,0,0
 ص ,125,0,0,0
 ,73,0,0,0
 ص ,40,0,0,0
 أوصيكم بتقوى الله، والسمع والطاعة، وإن كان عبدا حبشيا، فإنه من يعش منكم بعدي سيرى اختلافا ,72,0,0,0
 ص ,139,0,0,0
 ص ,160,0,0,0
 ص ,43,0,0,0
 ,63,0,0,0
 ، ونزل القرآن من سبعة أبواب، على سبعة أحرف زاجر، وآمر، وحلال، وحرام، ومحكم، ومتشابه، ,33,0,0,0
 ص ,98,0,0,0
 ص ,182,0,0,0
 ص ,62,0,0,0
 ,88,0,0,0
 أبو بكر في الجنة، وعمر في الجنة، وعثمان في الجنة، وعلي في الجنة، وطلحة في الجنة، والزبير ,33,0,0,0
 ص ,97,0,0,0
 ص ,32,0,0,0
 ,49,0,0,0
  إن الله عز وجل اختارني واختار لي أصحابا، فجعل لي منهم وزراء وأنصارا وأصهارا، فمن سبهم ,32,0,0,0
 ص ,75,0,0,0
 ,77,0,0,0
 ص ,45,0,0,0
 ص ,148,0,0,0
 ص ,184,0,0,0
 ص ,119,0,0,0
 ,82,0,0,0
 ‬ ليأتين على أمتي ما أتى على بني إسرائيل؛ تفرق بنو إسرائيل على ثنتين وسبعين ملة، وستفترق ,36,0,0,0
 ص ,9,0,0,0
 ص ,78,0,0,0
