section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
EDITOR|,1452,0,0,0
 [الكتاب الاول],27,0,0,0
 باب في البحر الذي بين بلاد الهند والسند,217,0,0,0
 [بحر هركند],1472,0,0,0
 [جزيرة ملجان],58,0,0,0
 [جراد الماء],37,0,0,0
 [حيوان الكحل],22,0,0,0
 [جبل النار],226,0,0,0
 اخبار بلاد الهند والصين ايضا وملوكها,201,0,0,0
 [ملك الجرز],59,0,0,0
 [ملك الطافق],26,0,0,0
 [الملك رهمي],120,0,0,0
 [حيوان الكركدن],134,0,0,0
 [ملك الكاشبين],23,0,0,0
 [ملك القيرنج],25,0,0,0
 [ملوك اخرون],45,0,0,0
 [ملوك المابد],113,0,0,0
 [الجادم],72,0,0,0
 [معاملات اهل الصين],86,0,0,0
 [معاملة اهل الصين للتجار],65,0,0,0
 [عادة اهل الصين في الموت],137,0,0,0
 [عناية اهل الصين بتعلم الخط والكتابة],16,0,0,0
 [اسماء ملوكهم وعادتهم في الملك],507,0,0,0
 [انصاف اهل الصين في المعاملات],311,0,0,0
 [الحجر الذي فيه ذكر الادوية],132,0,0,0
 [ذكر بلاد الهند],140,0,0,0
 [عادة اهل سرنديب في موت ملوكهم],87,0,0,0
 [عادات اهل الهند في احراق موتاهم وعباداتهم],93,0,0,0
 [توارثهم الملك والصناعات],52,0,0,0
 [امتناع ملوك الهند عن اللهو والشراب],92,0,0,0
 [اكل اهل الصين لحم ملوكهم],79,0,0,0
 [حكمهم في حد السرقة],47,0,0,0
 [بناء اهل الصين والهند],52,0,0,0
 [ديانة اهل الصين والهند],15,0,0,0
 [عجاءب متفرقة],412,0,0,0
EDITOR|,26,0,0,0
 الكتاب الثاني من اخبار الصين والهند,59,0,0,0
 [تكذيب المءلف لخرافة اكل الموتي الطعام],567,0,0,0
 [بعض من احكام اهل الصين في الجنايات],135,0,0,0
 [ديوان الزواني],135,0,0,0
 [معاملات اهل الصين بالفلوس والتجارة],61,0,0,0
 [فلوس اهل الصين],67,0,0,0
 [طريقة اهل الصين في بناء بيوتهم],77,0,0,0
 [خدم ملوك الصين وخصيانهم],131,0,0,0
 [حذق اهل الصين في صناعة الحريري وغيرها],131,0,0,0
 [حذق اهل الصين في دقيق الصناعات],164,0,0,0
 [قصة ابن وهب القرشي وما وقع له مع ملك الصين],822,0,0,0
 [مدينة خمدان ومقر الملك],125,0,0,0
 [اتصال بحر الصين والهند ببحر الشام ,188,0,0,0
 [ذكر مدينة الزابج],180,0,0,0
 [قاعدة المهراج في خزن الذهب وتفريقه],222,0,0,0
 [ملك القمار],72,0,0,0
 [حديث ملك القمار وزيره وقصته مع ملك الزايج],716,0,0,0
 رجع الي اخبار الصين وذكر بعض امورهم,27,0,0,0
 [خبر التاجر الخراساني مع خصي الملك],396,0,0,0
 [ذكر من يتولي القضاء واختبارهم لامره],345,0,0,0
 [ذكر استخراج المسك],471,0,0,0
 بعض اخبار الهند,24,0,0,0
 [ذكر احراق اهل الهند لانفسهم],602,0,0,0
 [ذكر اديان اهل جزيرة سرنديب وشراءعهم],430,0,0,0
 [ذكر عباد الهند وشعراءها وفلاسفتها],37,0,0,0
 [ذكر البيكرجيين],67,0,0,0
 [ذكر البد],133,0,0,0
 [ذكر الصنم مولتان],60,0,0,0
 [ذكر النرجيل وما يتخذ منه],101,0,0,0
 [ذكر بلاد الزنج],106,0,0,0
 [ذكر خطباءهم],56,0,0,0
 [ذكر جزيرة سقوطرا],153,0,0,0
 [ذكر الشحر وبلاد العرب],152,0,0,0
 [ذكر بحر القلزم],136,0,0,0
 [ذكر ما يقذفه بحر القلزم من العنبر],268,0,0,0
 [ذكر اللءلء],138,0,0,0
 [ذكر لءلء البحرين],209,0,0,0
 [عادة ملوك الهند في لبس الاقراط ونحوها],172,0,0,0
 [الدنانير السندية],94,0,0,0
EDITOR| ,29,0,0,0
 مساحة بعض البلاد الجارية في ملك الملك العادل نور الدين ابي القسم محمود بن زنكي بن اقسنقر رحمه الله تعالي ونور ضريحه في سنة اربع وستين وخمسماءة ,27,0,0,0
 [حلب],194,0,0,0
 مسافة البلاد المقاربة لحلب,187,0,0,0
 [مدينة شيزر],162,0,0,0
 [مدينة حماة],110,0,0,0
 [مدينة حمص],48,0,0,0
 [مدينة دمشق],238,0,0,0
 [مدينة بانياس],112,0,0,0
 [مدينة بصري],72,0,0,0
 عمان,10,0,0,0
 بعلبك,46,0,0,0
 [جزيرة ابن عمر],69,0,0,0
 [حران],32,0,0,0
 ملحق «1» - ,436,0,0,0
 [باب ذكر البحر الرابع],330,0,0,0
 ملحق - 2,2584,0,0,0
EDITOR|,596,0,0,0
