begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
21	303	70	356	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms0055	Shamela0011680-ara1.mARkdown.ms032	42	-لهم صالح هذه ---الناقة لها شرب ولكم شرب يوم معلوم و	التي قال الله في الناقة لها شرب ولكم شرب يوم معلوم و	55	32	3834657110771278608	-1751068943926632143	16204	16211	9312	9312	32	53	79.24528503417969	8	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
885	92	994	224	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms0100	Shamela0011680-ara1.mARkdown.ms042	70	ع عليه صبرا ا--ما ال-س--فينة ف---كانت لمساكين- -يعمل-ون --في --ا--لبحر --فاردت -ان ا--عيبها وكان وراءهم ملك ياخذ كل سفينة غصبا و---في	ع علي- -هذا البحر وليس بجميع فارس حصن امنع منه ويقال ان صاحب هذا الحصن هو الذي قال الله فيه وكان وراءهم ملك ياخذ كل سفينة غصبا وينتهي	100	42	-2076970453884971457	-2829525417648455253	29721	29721	12320	12328	49	134	52.238807678222656	8	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
911	1486	991	1583	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms0100	Shamela0011680-ara1.mARkdown.ms101	56	انت ل--م--ساكين يعملون -في- ال-بحر فا---ردت -ان ا----ع-يبها وكان وراءهم ملك ياخذ كل سفينة غصبا -و	ان ملكهم هناك قبل موسي عليه السلام وان الذي قال الله عز وجل وكان وراءهم ملك ياخذ كل سفينة غصبا هو	100	101	-2076970453884971457	5130010994319734429	29715	29715	30020	30020	43	97	57.73196029663086	7	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
371	954	415	998	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms1098	Shamela0011680-ara1.mARkdown.ms088	44	امير المءمنين علي بن ابي طالب عليه السلام و	امير المءمنين علي بن ابي طالب عليه السلام و	1098	88	8380148785759772502	-5192666929638021218	329109	329109	26109	26109	35	44	100.0	10	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
430	918	506	1012	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms1610	Shamela0011680-ara1.mARkdown.ms088	63	ال-سلام -كان -بنو --ا-مية --ي--سبون امير المءمنين علي بن ابي طالب عليه السلام ------الي --ان	الاسلام تحصن فيها زياد بن ابيه ايام امير المءمنين علي بن ابي طالب عليه السلام ونسبت الي زياد	1610	88	8687675755939917077	-5192666929638021218	482716	482716	26119	26119	47	94	67.02127838134766	9	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1161	644	1247	755	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms2368	Shamela0011680-ara1.mARkdown.ms199	62	بن ع-ب-د -ا-لله ----بن --طا-هر --بن عبد ال---له بن --طاهر خل--يفة محمد بن طاهر بن عبد الله بن طاهر و--ك-ان-- ا	بن عنبسة واسواق اشتيخن هي التي استصفاها المعتصم ثم اقطعها المعتمد محمد بن طاهر بن عبد الله بن طاهر والكشانية ا	2368	199	3391888562645695785	3787559178194884388	710121	710121	59421	59421	42	111	55.85585403442383	11	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1175	1412	1338	1571	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms2566	Shamela0011680-ara1.mARkdown.ms130	80	ه-ر- و--قم- وهمذان والدينور وجعل علي كتابته احمد بن الاصبغ وقلد عمر بن عبد العزيز بن ابي دلف اصبهان ونهاوند وال-------كرج و--عاد -ا----لي -بغداد لا--جل غل-ا-ء السعر وفيها استامن الحس---ن ب-ن	هورة واعظمها همذان والدينور و----------اصبه-ا-----ن ---وقم و-لها م--دن ----ا--صغر من هذه مثل -قاشان ونهاوند واللور والكرج والبرج واشباهها وسنذكر ما تقع الحاجة الي معرفته- --فاما المسافات بها	2566	130	-211582110547947476	-484692504826096540	769531	769531	38727	38727	58	191	41.88481521606445	2	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
584	1146	760	1294	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms2584	Shamela0011680-ara1.mARkdown.ms203	80	ان- عمرا ا---رسل- الي المعتضد براس راف-ع بن -----هر-ثمة و--طلب --م---نه -ان -يوليه ما وراء النهر فوجه اليه الخلع واللواء بذلك وهو بنيسابور فوجه لمحاربة اسماعيل بن احمد الساماني صاحب ما وراء النهر م	انة لانك اذا دخلت الي -خرقانة وزامين فهي من مدن اشروسنة وسنذكر المسافات بين اقاليم ما وراء النهر ف-نبدا--- ---من -ال-----ختل- --------ا-لي خو------ارزم -ثم---- ب--ا---قال-يم--- -----ما وراء النهر م	2584	203	6208683888769893182	-5025597212272454964	774933	774933	60628	60628	55	197	40.60913848876953	8	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
702	684	776	778	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms2644	Shamela0011680-ara1.mARkdown.ms199	53	ال-هاشم--ي -وفيها ---توفي محمد بن طاهر بن عبد الله بن طاهر و-----في-ها--- قتل سوس-ن -حاجب- -ا	المعتصم ثم اقطعها المعتمد محمد بن طاهر بن عبد الله بن طاهر والكشانية اعمر مدن السغد مقاربة لا	2644	199	2379241743589163558	3787559178194884388	792916	792916	59418	59418	37	94	56.38298034667969	9	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
1125	676	1267	766	-2118143715394797697	4289164655092183933	JK000911-ara1.mARkdown.ms2676	Shamela0011680-ara1.mARkdown.ms196	55	م-ي--ر- نصر --بن ا-حمد -صاحب -خر-اسان وما وراء النهر باحمد بن سهل ونحن نذكر حاله من اوله كان هذا احمد بن سهل من كبار قواد الامير اسماعيل بن احمد -وولده ا	م يتفرق الي ساءر الكور وكانت دار امارة ما وراء------ -ا---------ل--ن-----------ه-------ر ---به-ا ا---------ل--ي --ا---يا-----م-- اسماعيل بن احمد فنقلها ا	2676	196	-7068774776085503443	8616855045164583925	802530	802530	58518	58518	40	153	35.94771194458008	5	JK000911-ara1.mARkdown	Shamela0011680-ara1.mARkdown
