begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
166	180	337	374	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms0486	LMN20200820-ara1.completed.ms01	93	دعا--هم ثا-نية -وقال الحمد لله احمده ----وا-ستعينه واءمن به -واتوكل عليه واشهد ان لا اله الا الله وحده لا شريك لن ---ثم قال ان ا-ل-راءد ل-ا -يكذب ---اهله والله ا-لذي لا -اله الا هو ا-ني --رسول ال	معاليهم باثبات هممهم ال--عالية نحمده علي وافر نعمه ونستزيده من مواد كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله الذي شيد به ال	486	1	-6378216794576881751	5134781673944761771	145530	145537	35	39	62	196	47.448978424072266	10	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
229	1423	340	1552	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms0486	LMN20200820-ara1.completed.ms10	72	واشهد ان لا اله الا الله وحده لا شريك لن ---ثم -قال ان ال-راءد --لا -يكذب --اهله والله -الذي لا -اله- ا--لا هو -اني -رسول- الله	واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا واشهد ان محمدا عبده ورسوله الذي	486	10	-6378216794576881751	-2824493650250929253	145527	145527	2728	2728	48	129	55.8139533996582	10	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
169	1184	319	1371	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms0486	LMN20200820-ara1.completed.ms36	91	ا-هم- --ثانية وقال- ال-----ح----م--د لله ا-حمده- واستع----ينه واءمن به واتوكل عليه واشهد ان لا اله الا الله وحده لا شريك لن ---ثم قال -ان ال-راءد-- ---لا -يكذب اهله والله -الذي ---لا- ال-ه	الحمد الصافي- وخولت الالاء حتي تمسكت الامال منها بالوعد الوفي واخذت بالوزن الوافي- ونشهد ان لا اله الا الله وحده لا شريك له شهادة عبد كثر الله عدده وعدده واحمد امسه ويومه ونحمد ان شاء الله	486	36	-6378216794576881751	4908225398117630220	145528	145532	10536	10536	62	189	48.14814758300781	8	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
212	932	341	1088	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms0486	LMN20200820-ara1.completed.ms90	82	من ---ب---ه وا-ت-وكل -عل----يه واشهد ان لا اله الا الله وحده لا شريك ل---ن ثم قال -ان الراءد -ل-ا يكذب اهله --وال---له الذي لا اله الا هو اني رسو--ل الله -ا	من الابتداء بالتخويل والابتداع واشهد ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اعلي الله به الاقدار وشرف به الموالي والاصهار وجعل كرمه دا	486	90	-6378216794576881751	716981025381855714	145530	145530	26729	26729	57	156	52.56410217285156	10	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
1165	233	1255	347	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms1101	LMN20200820-ara1.completed.ms10	61	و----الامر بالمعروف والنهي عن المنكر وا-ج-----تناب-- ال--فواحش ثم--- -كتب وصيته و---لم -ي-نطق الا -بلا اله الا ال	وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله واخذ اموال الله بحقها وصرفها في مستحقها وبعد ذلك قلد ال	1101	10	-6457715069535331945	-2824493650250929253	330017	330017	2721	2721	45	114	53.50877380371094	6	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
581	841	720	990	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms1581	LMN20200820-ara1.completed.ms19	90	الحجاج يقو---ل---- -اتقوا الله ما استطعتم هذا والله مثنوية واسمعوا واطيعوا وانفقوا خيرا لانفسكم ---لي-س ----فيه مثنوية --وال--ل--ه -لو ---امرتكم ان تخرجوا من -هذا- ال	ا-حياء فروض الجهاد واتقوا الله ما استطعتم -----------------واسمعوا واطيعوا وانفقوا خيرا لانفسكم ومن يوق شح نفسه فاولءك هم المفلحون فلم يبق معذرة في القعود عن اعداء ال	1581	19	8158502846546116436	955663746043543846	474025	474025	5427	5427	68	167	53.892215728759766	10	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
897	198	1037	362	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2008	LMN20200820-ara1.completed.ms01	83	م-د -ل--ل-ه احمده ----وا-ستعينه واومن به -واتوكل عليه واشهد ان لا اله الا الله وحده لا شريك له -فا-عترضه-- -انسان فقال ايها -الانسان-- اذكرك من -ذكرت -ب-ه --فقطع ال	مهم العالية نحمده علي وافر نعمه ونستزيده من مواد كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله ال	2008	1	2420558804355363325	5134781673944761771	602128	602128	33	33	57	164	50.60975646972656	10	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
862	1331	1022	1520	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2008	LMN20200820-ara1.completed.ms10	90	علي ----قيل-- وخطب المنصور يوما ف-قال--- الحمد --ل--له احمده واست--عينه واومن به واتوكل -عليه واشهد ان لا اله الا الله وحده لا شريك له -فا--عترضه انسا---ن فقا--ل -ايها ---الانسان اذكرك -من-	علي نعمه التي رتعت ال-اعين منها في الروض الانف والطافه ا-لتي وقفت الشكر عليها فليس عنها منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا	2008	10	2420558804355363325	-2824493650250929253	602132	602132	2739	2739	61	191	47.120418548583984	12	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
875	1183	983	1309	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2008	LMN20200820-ara1.completed.ms36	70	ال-م---نص-ور -يوما فقال-- --الحم--د لله ا-حمده- واستع----ينه واومن به واتوكل عليه واشهد ان لا اله الا الله وحده لا شريك له -فا	الحمد الصافي وخولت الالاء حتي تمسكت الامال منها بالوعد الوفي واخذت بالوزن الوافي- ونشهد ان لا اله الا الله وحده لا شريك له شها	2008	36	2420558804355363325	4908225398117630220	602122	602122	10524	10524	51	127	55.11811065673828	10	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
922	932	1013	1051	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2008	LMN20200820-ara1.completed.ms90	68	من ---ب---ه وا-ت-وكل -عل----يه واشهد ان لا اله الا الله وحده لا شريك له فاعترضه انس-ان- ---فقال-- ا--يها--- ---الانسان	من الابتداء بالتخويل والابتداع واشهد ان لا اله الا الله وحده لا شريك له ونصلي علي سيدنا محمد الذي اعلي الله به الاقدار	2008	90	2420558804355363325	716981025381855714	602119	602119	26723	26723	50	119	57.14285659790039	11	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
838	244	978	422	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2054	LMN20200820-ara1.completed.ms62	82	ة ا--شهر- و-فيها عزل الرشيد عمر بن ----عبد ال---عزيز ال-----عمري --عن المدينة علي ساكنها افضل الصلاة والسلام واستعمل --ع--ليها- --اسحاق بن سليما----ن --بن علي- ---بن-- عب-د الله	ة المقارن وجوبها للصلاة كما جاء في الكتاب والسنة سير السلطان الي امير المدينة علي ساكنها افضل الصلاة والرحمة رجلا من العرب يقال له شكال في طلب العداد فابي عليه فاستنصر ببني خالد	2054	62	-5518616402666668517	-7369420538435932697	615927	615927	18333	18333	57	178	46.06741714477539	6	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
511	442	611	567	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2082	LMN20200820-ara1.completed.ms85	62	ا-لراء --وبالياء تحتها -ن---قطتا-ن --ثم ---دخلت سنة اثنتين وثمانين و-ماءة في هذه السنة ---با----يع ال-رشي-د لعبد ال-له ال-م-ا	اميران راكبان وقطع بها من البر الي البر واستهلت سنة اثنتين و-سبعين وستمءة في هذه السنة جهز السلطان الي كينوك وهي الحدث الحمرا	2082	85	7323553444803164657	6620294433134681901	624318	624318	25223	25223	46	126	49.20634841918945	6	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
1206	148	1332	309	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2192	LMN20200820-ara1.completed.ms10	77	-الم-طوعي فحبسه وعاقبه ---وكان -----سبب ظفره ---به -ان- -سهلا كان مقيما-- بغداد يدعو -الي الامر بالمعروف والنهي عن المنكر فا-جتمع --------اليه عا----م--ة اهل- ب	بالمستنصر بالله وبايعه السلطان علي كتاب الله تعالي وسنة رسول الله صلي الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله واخذ اموال الله ب	2192	10	-4670976744519573506	-2824493650250929253	657324	657324	2726	2729	55	161	47.826087951660156	7	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
92	919	128	955	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2208	LMN20200820-ara1.completed.ms19	36	ومن يوق شح نفسه فاولءك هم المفلحون	ومن يوق شح نفسه فاولءك هم المفلحون	2208	19	-6660949974866504561	955663746043543846	662108	662108	5408	5408	28	36	100.0	8	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
1101	218	1151	272	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2297	LMN20200820-ara1.completed.ms10	40	ا-حد ذكره و-ام--ره بالامر بالمعروف والنهي عن المنكر و	الله عليه وسلم وعلي الامر بالمعروف والنهي عن المنكر و	2297	10	-3574401522138855510	-2824493650250929253	688809	688809	2710	2710	32	54	74.0740737915039	6	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
1313	158	1500	361	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2310	LMN20200820-ara1.completed.ms10	100	با-بي -هارون ال-شداخ واخر يقال -ل-ه -طالب و--غير--هما- ودعوا الناس اليه فبايعوه علي الامر بالمعروف والنهي عن المنكر و---فرق ---ابو هارون وطالب في النا--س -مالا فاعطيا كل رجل دينار واتعد-وا ليلة الخمي-س -لثل-اث	بالله وبايعه السلطان -علي كتاب الله تعالي وسنة رسول الله صلي ال-له عليه وسلم و--علي الامر بالمعروف والنهي عن المنكر والجهاد في سبيل الله و-اخذ اموال الله بحقها وصرفها في -مستحقها- و-بعد ذلك قلد الخليفة السلطان	2310	10	4733319965214810174	-2824493650250929253	692734	692734	2728	2737	72	211	47.39336395263672	7	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
120	409	261	577	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms2660	LMN20200820-ara1.completed.ms85	79	ي -ابو عبد الله م-حمد بن ا-حمد بن -م-حمد ---ب-ن -ابي بكر ---ال-مقدمي الثقفي ثم دخلت سنة اثنتين و----ثلاثماءة في هذه السنة---- ا----مر علي -بن- عيسي الوزير بال-مسير ال-ي -طر	ي راسه حبل صفره مملوة بسطا وعليها اميران راكبان وقطع بها من البر الي ال--بر واستهلت سنة اثنتين وسبعين وستمءة في هذه السنة جهز السلطان الي كينوك وهي ال-حدث -الحمراء التي ذكر	2660	85	1448021483369393836	6620294433134681901	797721	797729	25231	25231	54	172	45.930233001708984	5	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
1311	1257	1373	1335	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms3504	LMN20200820-ara1.completed.ms73	54	م- امير المءمنين عمر بن الخطاب رضي الله عنه -فهربوا- كل---- --مه--رب -و---ا-سل	من امير المءمنين عمر بن الخطاب رضي الله عنه باستقرار البطرك فانه خطب مودة السل	3504	73	-8410529035389403463	-1072780864937926341	1050912	1050912	21614	21614	42	78	69.23076629638672	8	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
5	233	50	279	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms3742	LMN20200820-ara1.completed.ms10	39	-الا بالامر بالمعروف والنهي عن المنكر وا-خراج	وعلي -الامر بالمعروف والنهي عن المنكر والجهاد	3742	10	-2904973895988719808	-2824493650250929253	1122301	1122308	2708	2708	31	47	82.97872161865234	5	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
832	1247	983	1442	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms4169	LMN20200820-ara1.completed.ms42	99	بن --ا--ل-داية صاحب شي--ر-ز وسار --عنها -----ذكر فتح لاذقية لما فرغ السلطان من امر ---جبلة ----سا--ر- ------عنها -----الي لاذقية فوصل--- -اليها في ال-رابع و-ال---عشري--ن من جمادي الاولي فترك الفرنج	با وعاد لتكملة خراب قيسارية واجل لاخذها اجلا ذكر فتح -ارسوف لما فرغ السلطان من امر قيسارية علي ما شرح وتم خرابها توجه الي -ارسوف -والناس لا يشعرون الي اين ونزل بها في اواخر جمادي الاولي فدهش الفرنج	4169	42	479286627258898659	5328179942249273728	1250429	1250429	12338	12338	72	198	50.0	9	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
125	1040	221	1155	-2118143715394797697	1772412992146626924	JK000911-ara1.mARkdown.ms4437	LMN20200820-ara1.completed.ms65	59	اليمن مكة حرس---ها-- ال-له ---تعالي -في هذه ا--لسنة سار الملك المسعود--- اتسز بن الملك الكامل محمد ---صاحب- --مصر ال	الدين -بن -رسول صاحب اليمن كان والد المذكوم امير جاندار الملك المسعود بن السلطان الملك الكامل ناصر الدين بن الملك ال	4437	65	-6507428833414640940	-4509188218270505980	1330819	1330819	19221	19221	43	117	50.42734909057617	5	JK000911-ara1.mARkdown	LMN20200820-ara1.completed
