begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
495	1418	555	1493	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0001	Shamela0002864-ara1.ms0120	48	-ما -ا--تخذوه --م-عقل--ا وحرزا ------فهل تحس منهم من احد او تسمع لهم ركزا	كما قال تعالي وكم اهلكنا قبلهم من قرن هل تحس منهم من احد او تسمع لهم ركزا	1	120	-6829846578407939218	-2162169879741172311	14	14	35718	35718	34	75	64.0	9	JK000911-ara1.mARkdown	Shamela0002864-ara1
752	950	964	1207	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0010	128	ابا رقي-----قا وهو ا-لغمام ال-ذي قال -فيه النبي و-قد -سال-ه ابو --رزين --العقيلي اين كان -----ربنا قبل ان يخلق ال-------خل-ق فقال في غمام ما- تحته هواء وما فوقه هواء ثم خلق عرشه علي الماء -وهو -----الغمام ا--لذي ذكره ا-لله -في -قوله -هل --ينظرون ا--لا --ان --ي-ا	ابي رزين العقيلي وكان يعجب النبي صلي الله عل-يه وسلم مسالته انه قال يا رسول الله اين كان الله ربنا قبل ان يخلق السموات والارض قال كان في عماء فوقه هواء و---تحته هواء ثم خلق عرشه علي الماء فقال يعني الجهمي اخبرني -كيف استوي علي العرش اهو كما يقال استوي فلان علي ا	9	10	-7017507684131644144	-3510503941777137043	2445	2445	2752	2752	89	262	48.85496139526367	12	JK000911-ara1.mARkdown	Shamela0002864-ara1
867	232	1035	436	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0049	99	ته هو---اء -و-ما-- فوقه ---هواء ثم خلق عرشه علي --الماء و--هو الغمام -ال-ذي -ذكره ا-لله في قوله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام------- -ق-ل--ت فيه --نظر -لانه ق-د -تقدم ان ا-ول ما--- خلق الله	ته هو نظير قول ابن كلاب المتقدم ثم قال دليل اخر وقال عز وجل وجاء ربك والملك صفا صفا الفجر وقال- هل ينظرون الا ان ياتيهم الله في ظلل من الغمام البقرة وقال ثم دنا فتدلي فكان- قاب قوسين او ادني فاوحي الي عبده	9	49	-7017507684131644144	8050465382358901364	2438	2438	14444	14444	65	206	48.05825424194336	11	JK000911-ara1.mARkdown	Shamela0002864-ara1
799	387	940	558	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0191	118	ه ابو رزين -العق---ي----ل----ي اين كان ربنا قبل ان يخلق الخلق فقال ----في غمام ما تحته هواء وما فوقه هواء ثم خلق عرشه علي الماء وهو ا-----لغم-ام -الذي--- ---ذكر-ه ال--له في	ه ابي رزين قال قلت يارسول الله اين كان ربنا قبل ان يخلق --خلقه قال كان في عماء ما تحته هواء وما فوقه هواء ثم خلق عرشه علي الماء قال احمد بن منيع قال يزيد بن هارون العماء اي	9	191	-7017507684131644144	-3902345697145321754	2431	2431	57039	57039	88	173	68.20809173583984	19	JK000911-ara1.mARkdown	Shamela0002864-ara1
900	853	1056	1043	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0418	99	علي الماء وهو -الغمام ال-ذي ذ-ك--ره -ا-لله في ق-----و-------له هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قل--ت فيه نظر -لانه قد تقدم-- --ا-ن ا-ول ما خلق ال-ل-ه -تعالي القلم --وقال- -له ا	علي العرش بحد قال- قد بلغني ذلك عنه واعجبه ثم قال ابو عبد الله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام البقرة ثم قال وجاء ربك والملك صفا صفا الفجر قال الخلال اخبرنا الحسن بن صالح العطا	9	418	-7017507684131644144	6870082354745041151	2435	2435	125140	125140	69	191	51.832462310791016	13	JK000911-ara1.mARkdown	Shamela0002864-ara1
900	119	993	230	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0627	75	علي الماء وهو -الغمام ال-ذي ذ-ك--ره -ا-لله في ق-----و-------له هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قل	علي العرش بحد قال- قد بلغني ذلك عنه واعجبه ثم قال ابو عبد الله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام ال	9	627	-7017507684131644144	976081335683210486	2420	2420	187825	187825	55	112	66.96428680419922	12	JK000911-ara1.mARkdown	Shamela0002864-ara1
888	672	1043	852	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0640	89	ثم- خلق عرشه -عل-ي ال-ماء وه-و الغمام -ال-ذي ---ذكره ال-له --في --قوله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قل--ت فيه نظر -لا--نه قد تقدم ان ا-ول --ما -خلق ال-له تعالي ال	كما وصف نفسه قال وقال سبحانه وجاء ربك والملك صفا صفا الفجر وقال عز وجل هل ينظرون الا ان ياتيهم الله في ظلل من الغمام البقرة وهاتان الايتان هما اللتان احتج بهما احمد علي قول ابن ال	9	640	-7017507684131644144	4852603630492088270	2435	2435	191737	191737	62	180	49.44444274902344	13	JK000911-ara1.mARkdown	Shamela0002864-ara1
931	717	1061	870	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms0848	85	ال-له --في --قوله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قلت فيه نظر --لانه --قد-- -تقدم --ان -ا---و-ل ما- -خلق -الله تعالي -القلم- وقال له اكتب --ف	الفجر وقال عز وجل هل ينظرون الا ان ياتيهم الله في ظلل من الغمام البقرة وقال سبحانه ثم دنا فتدلي فكان قاب قوسين او ادني فاوحي --الي عبده ما اوحي ما -كذب الف	9	848	-7017507684131644144	7298698825461023642	2430	2430	254133	254133	58	156	54.487178802490234	11	JK000911-ara1.mARkdown	Shamela0002864-ara1
939	1519	993	1575	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms1246	53	-قوله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام -قل	فقوله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام وال	9	1246	-7017507684131644144	1281356037134520844	2412	2412	373512	373512	41	56	94.64286041259766	11	JK000911-ara1.mARkdown	Shamela0002864-ara1
904	33	1074	234	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms1344	109	الم-اء-- و----ه--و- ا--لغمام الذي ذكره -الله في قوله ------هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قلت فيه نظر لانه قد تقدم ان اول ما خلق ال--له تعال-ي ا-لقلم وقال -له ا-------كت-ب ---فجري- في تلك ال	الملاءكة ونظيره قول ابن عباس -رضي الله عنهما في قوله تعالي هل ينظرون الا ان ياتيهم الله في ظلل من الغمام ال-بقرة -اي بظلل من الغم-ام -ثم ان تلك الصورة تقول انا ربكم وكان ذلك اخر محنة تقع للمكلفين في دار ال	9	1344	-7017507684131644144	3407308206932716082	2438	2438	402906	402942	74	206	52.912620544433594	14	JK000911-ara1.mARkdown	Shamela0002864-ara1
904	99	1032	251	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms1367	90	الم-اء-- و----ه--و- ا--لغمام الذي ذكره -الله في قوله ------هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قل--ت فيه نظر لانه قد تقد-م --ان اول- -ما خلق ال	الملاءكة ونظيره قول ابن عباس -رضي الله عنهما في قوله تعالي هل ينظرون الا ان ياتيهم الله في ظلل من الغمام البقرة يقال اولا ه-ذا تبديل للغة وقلب لها فان ال	9	1367	-7017507684131644144	4042816506304749208	2429	2429	409821	409831	65	154	58.441558837890625	13	JK000911-ara1.mARkdown	Shamela0002864-ara1
921	1235	1072	1406	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms1368	97	ال-ذي- ذكر-ه ال--له ف-ي قوله ------هل ينظرون الا ان ياتيهم الله في ظلل من الغمام قلت فيه نظر لانه قد تقدم ان- او-ل ما خلق الله تعالي --ا-لقلم و-قا-ل له- -اكتب- فجري -في تل-ك	الحديث تحريف القران فان قوله تعالي هل ينظرون الا ان ياتيهم الله في ظلل من الغمام ال-بقرة -لا يصلح ان يراد انه هو يرسل ذلك ول-ا -ياتي كما تقدم واما نقلهم عن ابن عباس رضي الله	9	1368	-7017507684131644144	7213613569474819035	2435	2435	410137	410137	65	175	55.42856979370117	11	JK000911-ara1.mARkdown	Shamela0002864-ara1
886	323	1035	511	-2118143715394797697	-812960164341536448	JK000911-ara1.mARkdown.ms0009	Shamela0002864-ara1.ms1374	96	اء --ثم خلق -عر-شه -علي ال-ماء -----وهو ال-----غما-م -ال---ذي ذكره الله في قوله هل ينظرون الا ان ياتيهم الله في ظلل من الغمام -قل-ت فيه --نظر- -لانه قد تقدم-- --ا---ن ا--ول -ما -خل--ق الله	ان في مسالة الرءية فذكر الخلال في كتابه السنة عن ابي طالب قال وقول الله عز -وجل هل ينظرون الا ان ياتيهم الله في ظلل من الغمام والملاءكة البقرة وجاء ربك والملك صفا صفا الفجر فمن قال ان الله	9	1374	-7017507684131644144	-8458272629329259596	2434	2434	411939	411939	65	189	50.79365158081055	12	JK000911-ara1.mARkdown	Shamela0002864-ara1
