begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
2	244	49	291	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms024	Shamela0002864-ara1.ms0253	45	امر- ان يقاتل الناس حتي يقولوا لا اله الا الله و	امرت ان اقاتل الناس حتي يقولوا لا-اله الا الله و	24	253	382502034868481916	-1033378557847667904	6900	6910	75609	75609	36	48	93.75	9	GVDB20200120-ara1.completed	Shamela0002864-ara1
0	1041	97	1144	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms024	Shamela0002864-ara1.ms0464	70	وامر- ان يقاتل الناس حتي يقولوا لا اله الا الله وليس ال-اسلام قولا بالل----سان -والجهاد ---احد ما له من ال	وامرت ان اقاتل الناس حتي يقولوا لا اله الا الله -من قالها فقد -وحد -الله وكذلك روي جابر بن عبد -الله عن ال	24	464	382502034868481916	4986395398493547955	6900	6917	138923	138923	52	107	65.42056274414062	11	GVDB20200120-ara1.completed	Shamela0002864-ara1
701	1293	783	1387	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms030	Shamela0002864-ara1.ms0410	54	-ا-لله -وسنة رسو-ل -ا-لله -صلي ا-لله عليه -وسلم -وعلي الامر بالمعروف والنهي عن المنكر و-ال-جه	كان به طويلا ولونا كان به متلونا قال وكان الجهم ينتحل الامر بالمعروف والنهي عن المنكر وقتل جه	30	410	-1698775605649024276	-3842182616002972408	8715	8715	122718	122718	40	94	57.446807861328125	6	GVDB20200120-ara1.completed	Shamela0002864-ara1
673	809	812	986	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms030	Shamela0002864-ara1.ms0448	83	ايع--ه- مول-انا--- ال--سلطا-ن علي -كتاب الله وسنة رسول -ال---له صلي الله عليه و--سلم --وعلي -الامر بالمعروف والنهي عن المنكر والجه-ا--------د في ---سبيل --ا--لل-ه واخذ -اموال ال	ا عندهم اول الاصول الخمسة التي هي عندهم التوحيد والعدل والمنزلة بين المنزلتين وانفاذ الوعيد والامر بالمعروف والنهي عن المنكر ومن هنا اخذ محمد بن التومرت هذا اللقب وسمي طاءفته ال	30	448	-1698775605649024276	5423794945474297422	8725	8725	134130	134130	62	177	46.89265441894531	5	GVDB20200120-ara1.completed	Shamela0002864-ara1
676	1366	815	1543	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms030	Shamela0002864-ara1.ms0565	84	ه- مول-ا--نا -السلطان عل-ي ---كتاب الله وسنة رسول -ال---له صلي الله عليه و--سلم --وعلي -الامر بالمعروف والنهي عن المنكر وا-----لجها-د ف--ي سبي---ل ال---ل--ه واخذ -ا-موال --الله	ها اهل السنة والجماعة التي يسمونها التوحيد والعدل والمنزلة بين المنزلتين وانفاذ الوعيد والامر بالمعروف والنهي عن المنكر واما ابو هاشم فكان علي هذه الاصول مع ابيه وان كان يخالفه	30	565	-1698775605649024276	8808865381079839311	8726	8726	169230	169230	61	177	47.45762634277344	4	GVDB20200120-ara1.completed	Shamela0002864-ara1
721	603	818	739	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms030	Shamela0002864-ara1.ms0605	67	صل---ي- -ال-له عليه و-سلم ---وعل--ي -------الامر بالمعروف والنهي عن المنكر و-ال---جهاد في سبيل -ال-له- -و-ا----خذ ا---م-وال ال--له -بحق	التكذيب بالقدر عدلا وتسمي القتال في الفتنة الامر بالمعروف والنهي عن المنكر وكذلك تسمية الصابءة لعلومهم او اعمالهم الحكمة او الحكمة الحق	30	605	-1698775605649024276	-7455702124109552237	8718	8718	181222	181222	50	136	49.264705657958984	5	GVDB20200120-ara1.completed	Shamela0002864-ara1
716	1438	811	1558	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms030	Shamela0002864-ara1.ms1656	63	الله صلي- --الله عل--يه --وس-لم وعلي الامر بالمعروف والنهي عن المنكر و---ال---جها--د في-- -سبيل الله و-ا---خذ --اموال -ا	اوحي اليك ربك من الحكمة الاسراء و-هي الامر بالمعروف والنهي عن المنكر وهي السنة لانها بينت ما يءمر به وما ينهي عنه قال وا	30	1656	-1698775605649024276	1735150534736096487	8718	8718	496524	496524	46	121	52.06611633300781	6	GVDB20200120-ara1.completed	Shamela0002864-ara1
439	1003	726	1248	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms031	Shamela0002864-ara1.ms0001	146	عليها فل---يس له -عن-------ها --منصرف واشهد ان لا اله الا الله وحده لا شريك له شهادة توجب من المخاوف امنا وتسهل من الامور ما كان حزنا واشهد ان محمدا عبده -الذي جبر من -ال-دين و-هن-ا--- ورسوله الذي اظهر من المكارم فنونا لا --فنا صلي الله عليه وعلي اله الذين اضحت مناقبهم باقية لا تفي واصحابه- الذين احسنوا ---في ال	الله- فلا مضل له ومن يضلل فلا هادي له واشهد ان لا اله الا الله وحده --------ل---------------------------ا ------------ش-ر---يك-- --له واشهد ان محمدا عبده ورسوله ارسله بالهدي- ودين الحق ليظهره عل-ي ا--لدين كل--ه وكفي بالله شهيدا صلي الله عليه وعلي اله -وسلم -تسليم-ا قال -الله -تعالي يا- ايها الذين ا-منوا اتقوا ال	31	1	1748583707125249957	-4047927848413200647	9059	9059	51	51	105	314	46.4968147277832	20	GVDB20200120-ara1.completed	Shamela0002864-ara1
1440	1028	1558	1169	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms051	Shamela0002864-ara1.ms0001	95	الاعدا-ء ---واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله --صلي -ال-له -----عل----ي-ه- وعلي اله وصحبه نجوم -الاه---تدا	فلا هادي له واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله ارسله بالهدي ودين الحق ليظهره علي الدين كله وكفي بالله شهيدا	51	1	-7919122516947288088	-4047927848413200647	15024	15024	29	29	73	141	67.37588500976562	15	GVDB20200120-ara1.completed	Shamela0002864-ara1
638	1299	731	1415	-8513222754224368155	-812960164341536448	GVDB20200120-ara1.completed.ms051	Shamela0002864-ara1.ms0410	62	ه --علي --كتاب ا-لله --وسنة --رسو--ل الله- -----والامر بالمعروف والنهي عن المنكر و----جهاد اعداء الله --واخذ امو--ال ا	ه طويلا ولونا كان به متلونا قال وكان الجهم ينتحل الامر بالمعروف والنهي عن المنكر وقتل جه-م -بمرو قتله سلم بن احوز الما	51	410	-7919122516947288088	-3842182616002972408	15017	15017	122722	122722	47	118	52.54237365722656	6	GVDB20200120-ara1.completed	Shamela0002864-ara1
