begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
745	778	815	864	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms030	Shamela0000176-ara1.completed.ms232	58	-الامر بالمعروف والنهي عن المنكر وال-----جها-د في -سبيل ال-ل--ه وا---خذ -اموال ال-له	والامر بالمعروف والنهي عن المنكر والا يخوض احد في احوال السلطان واوامره واسرار الملك	30	232	-1698775605649024276	6192812924470879608	8713	8713	69315	69315	45	86	67.44186401367188	6	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
444	1059	520	1154	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms031	Shamela0000176-ara1.completed.ms001	59	ا فليس --ل--ه -عن-ها ---م-----نصرف واشهد ان لا اله الا الله وحده لا شريك له شها--دة توجب م---ن	ا يليق بجلاله وينبغي لعظمته وكماله واشهد ان لا اله الا الله وحده لا شريك له ولا ظهير ولا معاون	31	1	1748583707125249957	-619729244154946691	9018	9018	20	20	42	95	62.105262756347656	11	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
1446	1090	1511	1169	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms051	Shamela0000176-ara1.completed.ms001	56	ا-ء واشهد ان لا اله الا الله وحده لا شريك له و-ا-شه-د --ا-----ن --محمدا -عبده و	اله واشهد ان لا اله الا الله وحده لا شريك له ولا ظهير ولا معاون له فيما يريده و	51	1	-7919122516947288088	-619729244154946691	15015	15015	18	18	41	79	70.88607788085938	11	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
663	770	735	864	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms051	Shamela0000176-ara1.completed.ms232	58	ا--لله- والامر بالمعروف والنهي عن المنكر وجها----د اعد----ا---ء ال-ل--ه وا---خذ -اموال ال-له	اوقاتها والامر بالمعروف والنهي عن المنكر والا يخوض احد في احوال السلطان واوامره واسرار الملك	51	232	-7919122516947288088	6192812924470879608	15013	15013	69316	69316	45	94	61.70212936401367	6	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
1257	1054	1322	1135	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms052	Shamela0000176-ara1.completed.ms001	58	ه حمدا يقوم ب--شكر --ن-----ع-م------اءه واشهد ان لا اله الا الله وحده لا شريك له	ه حمدا يليق بجلاله وينبغي لعظمته وكماله واشهد ان لا اله الا الله وحده لا شريك له	52	1	-3901367222136330853	-619729244154946691	15315	15315	17	17	43	81	71.60493469238281	12	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
291	1090	368	1171	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms089	Shamela0000176-ara1.completed.ms001	54	افي ونشهد ان لا اله الا الله وحده لا شريك له شها---دة عبد كثر الله عدده وعدده و-ا	اله واشهد ان لا اله الا الله وحده لا شريك له ولا ظهير ولا معاون له فيما يريده ولا	89	1	-3352443761520578904	-619729244154946691	26417	26417	18	18	38	81	66.66666412353516	9	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
1450	1387	1592	1527	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms135	Shamela0000176-ara1.completed.ms168	82	ين حط اساس الجامع الجديد بالقاهرة خارج الطابية مما يلي باب الفتوح -----فا--ن--------تقلت ال-خطبة ال-يه في شهر رمضان -فا-ن الخليفة كان يخطب فيه جمع--ة و-في ----الجامع- ال	يه خط اساس الجامع الجدي---------د -------------مما يلي باب الفتوح وبدء بالبناء فيه وتحلق الفقهاء الذين -ي----تحلقون بجامع القاهرة فيه وخطب -به العزيز وصلي يوم الج-معة ال	135	168	3052826030015607029	506864786068125540	40226	40226	50125	50125	61	169	48.52070999145508	7	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
1405	1105	1555	1282	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms139	Shamela0000176-ara1.completed.ms065	100	ق وجاءت -م-----ن -اح-سن م-ا-- --يكون و-رسم ان يكتب -علي اسو---ارها ولقد كتبنا في الزبور من بعد الذكر ان الارض يرثها عبادي الصالحون ---واولءك --حزب الله ا--لا ان ح--زب الله هم ال	ق الارض ومغاربها واحمده مبادء الامور وعواقبها فانك تقول وقولك الحق ولقد كتبنا في الزبور من بعد الذكر ان الارض يرثها عبادي الصالحون فقد امتعض لدينك ولما انتهك من حرمتك ودرس من ال	139	65	6560793638235870274	3296626047535721272	41431	41431	19232	19232	70	177	56.49717330932617	14	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
1256	1175	1372	1312	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms149	Shamela0000176-ara1.completed.ms417	77	ال---فرن---ج الي الشا--م في ----------سنة تسعين واربعم-ءة وفتحوا انطاكية في مستهل شهر رجب سنة احدي وتسعين وا--ربعم-ءة --ن--زل -الملك -صنجيل واس	الشام ونزلوا علي انطاكية في ذي القعدة سنة تسعين واربعماءة و-ت--سلموها--- في -سادس عشر رجب سنة احدي وتسعين واخذ وامعرة النعمان في سنة اثنتين وتس	149	417	-4845216769875449464	-7582964153049716193	44421	44421	124825	124825	57	144	53.47222137451172	8	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
1331	1192	1494	1277	-8513222754224368155	7635508410481802022	GVDB20200120-ara1.completed.ms160	Shamela0000176-ara1.completed.ms417	71	انطاكية في يد الاسلام الي سنة تسعين واربعمءة فوردت مراكب العدو في البحر فنازلوها في ذي القعدة وفتحوها وقيل في سلخ جمادي الاخرة في مستهل شهر رجب سنة احدي وتسعين وا	انطاكية في ذي ال-قعدة ----سنة تسعين وا---------ر-------ب---ع-----ما--ءة -----و--------تسل----مو----ها -----في س-----اد-------------س--- عشر رجب سنة احدي وتسعين وا	160	417	6738758815425699920	-7582964153049716193	47731	47731	124816	124816	55	163	43.55828094482422	11	GVDB20200120-ara1.completed	Shamela0000176-ara1.completed
