begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
1158	178	1272	323	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0001	JK000911-ara1.mARkdown.ms0486	76	و--ل-ا- من زلل ------وا----ن- طاب مورده -ا---ل-زلال واشهد ان لا اله الا الله وحده لا شريك له --شها--دة -ل-ا ينقص -قدر ا---يما-نها بعد تا-كده ولا	وقال الحمد لله احمده واستعينه وا-ءمن به واتوكل عليه واشهد ان لا اله الا الله وحده لا شريك لن ثم قال ان الراءد لا يكذب اهله والله الذي لا اله الا	1	486	2081119088109694816	-6378216794576881751	26	26	145532	145532	54	146	52.05479431152344	10	JK001330-ara1.completed	JK000911-ara1.mARkdown
1146	875	1258	1013	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0001	JK000911-ara1.mARkdown.ms2008	77	احسن--- ---الخلال ول--ا -من --زلل وا----ن- طاب مورده -ا---ل-زلال واشهد ان لا اله الا الله وحده لا شريك له شهادة لا ين-قص -قدر ايما----نها-	المنصور يوما فقال الحمد لله احمده واستعينه وا-ومن به واتوكل عليه واشهد ان لا اله الا الله وحده لا شريك له -فاعترضه انسان فقال ايها الانسان	1	2008	2081119088109694816	2420558804355363325	25	25	602127	602127	54	140	55.0	11	JK001330-ara1.completed	JK000911-ara1.mARkdown
9	262	112	360	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0003	JK000911-ara1.mARkdown.ms0810	68	-ا-لي عمرو بن العاص ان يسير الي مصر فسار وبعث عمر الزبير بن العوام مردفا له ومعه --بسر بن -اب-ي-- --ارطا-ة وعمير	وامضي عمرو بن العاص ا--------لي مصر -وا--تبعه ----الزبير بن العوام م-ددا له فاخذ المسلمون بابليون وساروا الي مصر	3	810	3405736186410913877	-5535913131214922651	602	622	242719	242719	51	114	59.64912414550781	9	JK001330-ara1.completed	JK000911-ara1.mARkdown
931	605	995	680	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0003	JK000911-ara1.mARkdown.ms3933	48	ابو الحسن علي بن منير ال----خلال- وابو بك-ر -محمد ب--ن-- احمد بن الفرج الا	ابو الحسن علي بن محمد الزويني القزويني وكان يخدم ابا نصر محمد بن الفرج الا	3	3933	3405736186410913877	4263797597956926511	614	614	1179615	1179615	36	75	64.0	8	JK001330-ara1.completed	JK000911-ara1.mARkdown
0	202	79	296	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0011	JK000911-ara1.mARkdown.ms0136	56	كثيرة باذن الله والله مع الصابرين وما- ---منا--- رجل -الا و--هو يدعو ربه صباحا -ومسا--ء --ان	كثيرة باذن الله والله مع الصابرين وكان فيهم ايشا ابو داود ومعه من اولاده ثلاثة عشر ابنا وكان	11	136	779271621870808297	-5056358344534297945	3000	3014	40519	40519	41	94	59.574466705322266	7	JK001330-ara1.completed	JK000911-ara1.mARkdown
422	11	574	173	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0015	JK000911-ara1.mARkdown.ms0810	90	الاسكندرية في سنة خمس وعشرين وقال سيف فتحت مصر والاسكندرية في ربيع الاول -----سنة ----ست عشرة و--رجح-- ذلك ابو الحسن بن الاثير- في الكا---مل -لقصة بعث عمرو الميرة من مصر	الاسكندرية ---سنة خمس وعشرين وقيل --ف--تحت مصر سنة ست عشرة في ربيع الاول وبالجملة فينبغي ان يكون فتحها قبل عام الرمادة لان عمرو بن العاص حمل الطعام في بحر- القلزم من مصر	15	810	-6704440076513308494	-5535913131214922651	4230	4230	242701	242732	66	170	52.94117736816406	10	JK001330-ara1.completed	JK000911-ara1.mARkdown
983	1346	1143	1454	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0015	JK000911-ara1.mARkdown.ms1329	58	العوام -وسعد بن ابي-- ----وقاص وع---مرو بن -العاص وكان -ا-م--ير القوم وعبد الله بن عمرو بن العاص وخارجة بن حذافة العدوي وعبد الله بن عمر بن الخطاب وقيس بن ابي العاص السهمي و-ا	البصرة الحرث بن ربيعة المخزومي وعلي خراسان عبد الله بن خازم وفيها توفي عبد الله بن ----------ع-----مر----------------و- ----------بن------- -------------------العاص السهمي وكا	15	1329	-6704440076513308494	-5716556914961818881	4233	4233	398421	398421	43	176	32.95454406738281	7	JK001330-ara1.completed	JK000911-ara1.mARkdown
998	499	1134	679	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0015	JK000911-ara1.mARkdown.ms1833	87	ابي وقاص -وعمر-و -بن ال-----عا-ص وكا-ن ا-مير ---ال-قوم--- --وعبد الله بن عمرو بن العاص و---خا-ر-جة بن -حذافة ----العد-----وي---- وعب-د الله بن عمر بن الخطاب وقيس بن ---ابي ال-عاص	ابي حمزة الخارجي عبد الله بن الحسن ابن الحسن بن علي ومحمد بن عبد الله بن عمرو بن عثمان وعبد الرحمن بن القاسم بن ومحمد بن ابي بكر وعبيد الله بن عمر بن حفص بن عاصم بن عمر بن الخطاب	15	1833	-6704440076513308494	-3807343721199919263	4229	4229	549641	549641	59	180	48.33333206176758	12	JK001330-ara1.completed	JK000911-ara1.mARkdown
659	777	816	865	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0016	JK000911-ara1.mARkdown.ms2030	54	بن عسك-------ر- --شهد- فتح مصر وا---ختط بها وجنادة بن ابي امية الازدي وسفيان بن وهب الخولاني وله صحبة ومعاوية بن حديج الكندي وهو كان رسول عمرو بن العاص الي عمر بن الخطاب	بن مسكين النمري الازدي ابو روح والمبارك ب-ن -فضالة بن ---------ا-------------ب-------------ي ------------امية --------القرشي --------------م-و-----------لي عمر بن الخطاب	16	2030	-1041768645379381372	7971685353258385468	4533	4533	608718	608718	37	171	31.578947067260742	6	JK001330-ara1.completed	JK000911-ara1.mARkdown
637	578	733	694	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0017	JK000911-ara1.mARkdown.ms0810	68	عل--يه و---سلم- اوص---ا-ن-ا با-ل-قبطيين خيرا- لان لهم---- -ذمة ورحما- فقالوا قرابة بعيدة لا يصل مثلها الا الانبياء	الجزية واخبرهما بوصية النبي باهل مصر بسبب هاجر ام اسماعيل عليه السلام فقالوا قرابة بعيدة لا يصل مثلها الا الانبياء	17	810	-6299897259743995411	-5535913131214922651	4818	4818	242721	242721	52	116	58.620689392089844	9	JK001330-ara1.completed	JK000911-ara1.mARkdown
893	691	1184	936	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0017	JK000911-ara1.mARkdown.ms0810	214	ا وامنا حتي نرجع اليك فقال عمرو ان مثلي لا يخدع ولك-ني اءجلكما ثلاثا لتنظرا ولتناظرا قومكما والا ناجزتكم قالا زدنا فزادهم يوما فقالا زدنا فزادهم يوما فرجعا الي المقوقس ----فابي ارطبون ان يجيبهما وامر بمناهدتهم وقال لاهل مصر اما نحن ف-نجتهد ان ندفع عنكم ولا نرجع اليهم وقد بقيت ---اربعة ا--يام واشار علي	اء امنا حتي نرجع اليك فقال عمرو ---مثلي لا يخدع ولكنني اءجلكما ثلا-------------ثا--- ---------ل------ت----------ن----------ظرا فقالا زدنا فزادهم يوما فرجعا الي المقوقس فهم فابي ارطبون ان يجيبهما وامر بمناهدتهم فقال لاهل مصر اما نحن فسنج-هد ان ندفع عنكم ولا نرجع اليهم فلم يفجا عمرا الا البيات و--هو علي	17	810	-6299897259743995411	-5535913131214922651	4853	4853	242746	242746	171	302	70.86092376708984	33	JK001330-ara1.completed	JK000911-ara1.mARkdown
0	375	218	579	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0017	JK000911-ara1.mARkdown.ms0810	143	مريم جاثليق مصر ومعه الاسقف ابو مريام في اهل البنيات بعثه المقوقس صاحب الاسكندرية لمنع بلادهم فلما تصافوا قال عمرو ----بن -ا--لعا---ص لا تعجلو-ا حتي نعذر اليكم -----------------ليبرز الي ابو مريم وابو مريام راهبا هذه البلاد ف--برزا اليه فقال لهم-ا-	مريم جاثليق مصر ومعه الاسق------------ف- ------ب------عثه المقوق----------س------ لمنع بلادهم فلما ---نزل بهم عمرو قاتلوه فارسل اليهم لا تعجلونا حتي نعذر اليكم وترون رايكم بعد وليبرز الي ابو مريم وابو مريام فكفوا وخرجا اليه فدعاهما الي- الا-سلام او	17	810	-6299897259743995411	-5535913131214922651	4800	4836	242738	242738	111	250	57.20000076293945	18	JK001330-ara1.completed	JK000911-ara1.mARkdown
1206	1165	1295	1280	-8351899070528524983	-2118143715394797697	JK001330-ara1.completed.ms0017	JK000911-ara1.mARkdown.ms0810	73	فقال ا-ل-ملا -م-نهم ما ت---قا----ت-لون من قوم قتلوا كسري وقيصر وغلبوهم علي بلادهم ف-ا------ل-ح الا---ر--طبو--ن في ا	فقال اهل مصر لملكهم ما تريد الا قتال يوم- قوم هزموا كسري وقيصر وغلبوهم علي بلادهم فلا تعرض لهم ولا تعرضنا وذلك في ا	17	810	-6299897259743995411	-5535913131214922651	4817	4817	242724	242724	57	116	62.931034088134766	11	JK001330-ara1.completed	JK000911-ara1.mARkdown
