begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
246	226	476	445	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0180	132	كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله الذي شيد به الدين وثبت ----مبا--ني-ه -------صلي الله عليه وعلي اله وصحب-ه -صلاة لا تزال ا-لا-لسنة بها -ثا---نية و-ا-لاقو-ال- مر--سلة اعنتها ---غي--ر	ورجع واشهد ان لا اله الا الله وحده لا ش---------ريك ---------ل-------ه------- و--ا------شهد ان محمدا عبده ورسوله الذي -سن ---الدين وشرع واظهر الاعياد والجمع صلي الله عليه وعلي اله ما بزغ نجم وطلع وعلي اصحابه ما ودق سحاب وهمع وكان يقول للفقراء لا تعتدوا بمن يطير	1	180	5134781673944761771	-6162675967787713684	44	47	53739	53746	96	263	50.19011306762695	18	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
217	549	432	735	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0289	92	لي و--افر -نعمه و-ن--ست---زيده من -مو-اد كرمه ونشه-د- ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله ---الذي -شيد -به الدين وثب-ت م-بانيه صلي ال-له-- عل--يه وعلي --اله-- -وصحبه صل-ا--ة لا تزال	لا وصباحا ومساء وانصرفتا عني وهما تقولان لا تنس شهادة ان لا اله--------- ------ا------ل----ا-------- -ا-ل------له- ------و-------------ان محمدا عبده ورسوله ثم نادي مناد ادخلوه من باب المغفرة فدخلت الي هذا الموضع فقلت فما هذه الكابة العارضة لك -قال	1	289	5134781673944761771	-5519131702274600575	40	45	86437	86437	65	248	37.09677505493164	7	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
195	1233	440	1438	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0529	133	-هممهم العا----لي-ة نحمده علي وافر-- ---نعمه ونستزيده -من --مواد كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله الذي شيد به الدين وثبت مبانيه صلي الله عليه وعلي اله وصحبه -----صلا----------ة -لا تزال الالسنة	لهم من سلطانا نصيرا احمده علي السراء والضراء واستنصره علي دفع الاعداء واشهد ان لا اله الا الله وحده لا ش---------ريك ---------ل-------ه------- و--ا------شهد ان محمدا عبده ور----------------------سو--------له صلي الله عليه وعلي اله وصحبه نجوم الاهتداء واءمة الاقتداء الاربعة	1	529	5134781673944761771	7241750038921840175	37	50	158439	158439	99	275	48.3636360168457	18	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
250	157	293	203	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0579	42	ه ون---شهد ان لا اله الا الله وحده لا شريك له	ه انه يشهد ان لا اله الا الله وحده لا شريك له	1	579	5134781673944761771	-7803610917723086623	11	11	173412	173412	31	46	91.3043441772461	10	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
246	139	436	309	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0725	100	-كرمه ونشهد ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله ا--لذي -شيد به -ا-لدين و-ثبت -مبانيه --صلي -ال-له عليه وعلي ال-ه --وصحبه -صلاة -ل--ا- تزال الال	قدرته واشهد ان لا اله الا الله وحده لا ش---------ريك ---------ل-------ه------- و--ا------شهد ان محمدا عبده ورسوله اختاره وانتخبه وارتضاه وكرمه واصطفاه وبعثه بالهدي ودين الحق الذي تعبد به من في السماوات من المل	1	725	5134781673944761771	-5472597062651063886	40	40	217220	217233	70	210	47.619049072265625	13	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
238	669	340	786	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0728	66	من مواد كرمه ونشهد ان لا اله الا الله وحده لا شريك له----- --شها--دة شا-هدة باخلاص ما لها -من سر-- وعلا-نية ونشهد -ا	من في القبور واشهد ان لا اله الا الله وحده لا شريك له الذي لبس العزة وارتدي العظمة وانفرد بالجبروت والازلية وتوحد با	1	728	5134781673944761771	-7233536833008869358	23	23	218123	218123	46	117	56.410255432128906	10	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
302	1130	453	1321	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms0729	90	دة با---خلاص ما -لها من سر وعلانية -ونشهد -ان محمدا عبده ورسوله -ا----ل-ذي-- -شيد ------به -ا-----ل---دين و-ثبت --م-بانيه صل--ي الله عليه وعلي اله وصحبه صلاة لا تزال -ال--السن--ة به--ا -ثانية وال	دا بالربوبية لا اله الا هو -العزيز الحكيم وان محمدا عبده ورسوله خاتم النبيين وسيد المرسلين واكرم المصطفين وافضل المنتخبين صلوات الله عليه وعلي -من تقدمه -من الانبياء والمرسلين وخلفه من الاءمة -ال	1	729	5134781673944761771	-1941593293755454251	30	30	218432	218432	64	195	46.153846740722656	7	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
237	761	379	864	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms01	Shamela19Y0145334-ara1.ms1488	65	ه- من- -موا--د كرمه ونشه-د- ان لا اله الا الله وحده لا شريك له شهادة شاهدة باخلاص ما لها من سر وعلانية ونشهد ان محمدا عبده ورسوله ---ا-لذي -شي--د -----به- ال-دين- و	هم اني لم اعمل قط بعد شهادة ان لا اله--------- ------ا------ل----ا-------- -ا-ل------له- ------و-------------ان محمدا عبده ورسوله عملا احب الي من قتلي اهل المدينة و	1	1488	5134781673944761771	-3329739785317872564	31	31	446123	446123	48	164	39.63414764404297	8	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
958	430	1184	685	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms02	Shamela19Y0145334-ara1.ms1055	118	ر ع-----من انتقل اليه اجلالا -ل--ه وهذا- السلطان المذكور انتقل ال----ي ا------لامير علاء الدين البندقدار ال-صا-لحي --ثم ارتجع ا----لي السلطان المل-ك الصالح عندما- تغ-ي---ر علي علاء الدين المذكور ولم يزل يعرف بالبندقداري -الي ا-ن ملك وكان عل-اء الد-ين البندقدار ال	ر عز الدين ايتمش الجمدار سيف الدين الناصري ايتمش ال-سعدي ايتمش المحمدي اي دغدي شقير علاء الدين ا-ي دغد-ي الخوارزمي علاء الدين اي دغدي الشهرزوري علاء ال-دين بعد اي دغدي التليلي علاء الدين اي دغمش الحكيمي -سيف -ال--دين اي دغمش الناصري علاء الدين ايدكين البندقدار عل	2	1055	2571320217838330269	1746339236056490223	339	339	316245	316245	85	263	44.866920471191406	6	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
564	1422	765	1606	1772412992146626924	8581614112480461348	LMN20200820-ara1.completed.ms03	Shamela19Y0145334-ara1.ms3703	101	-الي ا--لشا-م- ---قال-- -لما جعل عز الدين ايبك الجاشنكيري التركماني احد الامراء الصالحية اتابكا لشجرة الدر سرية الملك الصالح نجم الدين ايوب طمع با---لملك -وتسمي بالملك المعز وتسلطن --ثم خاف فتراج-ع عن -ذل-ك الا ان-- ال-لقب	باسم ابنة احمد بن طولون المعز هو عز الدين ايبك الجاشنكير- الترك------------م-ا-------ني- ا------ل----صال----حي- خدم-- الصالح نجم الدين ايوب حتي صار اتابك العسكر ثم سلطان مصر مع شجر الدر وقد -تزوجته ثم قتلته سنة انظر السلوك	3	3703	-574299147833631505	-7916143276227405417	637	637	1110636	1110636	72	224	45.08928680419922	8	LMN20200820-ara1.completed	Shamela19Y0145334-ara1
