section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 التيجان في ملوك حمير,5101,35,2,0.6861399725544011
 نسب ولد حام Milestone300,5762,0,0,0
 ملك حمير,960,0,0,0
 واءل بن حمير,173,0,0,0
 ملك واءل بن حمير,73,0,0,0
 ملك السكسك بن واءل,239,0,0,0
 ملك يعفر بن السكسك,245,0,0,0
 عامر ذو رياش اول الاذواء ولم يكن تبعا,899,0,0,0
 ملك المعافر بن يعفر,441,0,0,0
 ملك شداد بن عاد,209,0,0,0
 قصة المغارة Milestone300 التي فيها شداد بن عاد والصعاليك الثلاثة حين دخلوها وما جري عليهم,973,18,1,1.8499486125385407
 ملك لقمان بن عاد,2019,20,1,0.9905894006934125
 ملك الهمال بن عاد,103,0,0,0
 ملك الحارث بن الهمال,606,0,0,0
 ملك الصعب ذي القرنين,2985,0,0,0
 وصية الخضر عليه السلام,7479,39,3,0.5214600882470918
 ملك ابرهة,1249,13,1,1.0408326661329064
 ملك العبد بن ابرهة,268,0,0,0
 ملك عمرو بن ابرهة,289,0,0,0
 ملك شرحبيل,80,0,0,0
 ملك الهدهاد ابنه,723,16,1,2.2130013831258646
 ملك بلقيس,2872,0,0,0
 ملك بلقيس بنت الهدهاد ملكة,4952,9,1,0.18174474959612277
 ملك رحبعم Milestone300 بن سليمان عليه السلام,291,0,0,0
 ملك مالك بن عمرو بن يعفر,9774,66,4,0.6752608962553714
 ولاية عمرو بن الحارث بن مضاض,2617,52,3,1.9870080244554833
 ملك شمر يرعش بن ناشر النعم,9095,47,2,0.5167674546454096
 ملك نبع صيفي بن شمر يرعش بن عمرو ناشر,264,0,0,0
 عمرو بن عامر مزيقيا ملك متوج تبع,6222,0,0,0
 عمرو بن جفنة اول من تتوج من ملوك غسان,1516,14,1,0.9234828496042217
 ربيعة بن نصر بن مالك متوج باليمن بين اضعاف التبابعة,537,14,1,2.60707635009311
 تبان اسعد ابو كرب ملك متوج باليمن,448,0,0,0
 قصة النار التي كانت تعبدها حمير وكيف تركتها ورجعت الي دين اليهودية,321,0,0,0
 حسان بن تبان اسعد ابو كرب ملك متوج,248,0,0,0
 عمرو بن تبان ملك متوج,131,0,0,0
 عبد كاليل بن ينوف ملك متوج,33,0,0,0
 تبع بن حسان ملك متوج Milestone300,91,0,0,0
 ربيعة بن مرثد ملك متوج,22,0,0,0
 حسان بن عمرو ملك متوج,29,0,0,0
 ابرهة بن الصباح ملك متوج,30,0,0,0
 لخيعة بن ينوف ملك متوج,163,0,0,0
 ذو نواس زرعة بن تبان اسعد ملك متوج,401,0,0,0
 ابرهة الاشرم,166,0,0,0
 يكسوم بن ابرهة Milestone300 الاشرم ملك متوج,627,0,0,0
 سيف بن ذي يزن اول ملك متوج,1039,0,0,0
 اخبار عبيد بن شرية الجرهمي في اخبار اليمن واشعارها وانسابها علي الوفاء والكمال والحمد لله علي كل حال,3065,0,0,0
 حديث هلاك عاد,6329,0,0,0
 النسر الاول,261,0,0,0
 النسر الثاني,219,0,0,0
 النسر الثالث,461,0,0,0
 النسر الرابع Milestone300,243,0,0,0
 النسر الخامس,253,0,0,0
 النسر السادس,206,0,0,0
 النسر السابع,795,0,0,0
 يتلوه حديث عاد الاخرة,609,0,0,0
 يتلوه حديث ثمود بن عابر بن ارم بن سام,6040,11,1,0.18211920529801326
 حديث جرهم وخروجهم من اليمن الي الحرم,6945,0,0,0
 ناشر النعم بن عمرو بن يعفر بن عمرو,689,0,0,0
 شمر يرعش بن افريقيس بن ابرهة بن الراءش,1135,0,0,0
 تبع الاقرن وهو ذو القرنين,1302,13,1,0.9984639016897081
 ملكي كرب بن اسعد بن تبع الاكبر,171,0,0,0
 اسعد ابو كرب الاوسط,9591,0,0,0
 (تمام الحديث عن تاريخ الكامل لابن الاثير),208,0,0,0
