section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 [المدد التي بين الانبياء عليهم الصلاة والسلام ,237,28,1,11.814345991561181
 اعمار الانبياء صلي الله عليهم,370,0,0,0
 [ذكر تاريخ العرب ,453,0,0,0
 [مولد النبي صلي الله عليه وسلم ,517,0,0,0
 تسمية من اقام الحج واسماء الخلفاء,113,32,1,28.31858407079646
 ثم استخلف (ابو بكر) وهو عتيق,155,0,0,0
 ثم استخلف (عمر) بن الخطاب,294,0,0,0
 ثم استخلف (عثمان) بن عفان,319,0,0,0
 ثم استخلف (علي) بن ابي طالب,291,0,0,0
 ثم استخلف (الحسن) بن علي رضي الله عنه,220,0,0,0
 [الخلفاء الامويون ,2,0,0,0
 [معاوية بن ابي سفيان],371,0,0,0
 [يزيد بن معاوية],181,0,0,0
 [معاوية بن يزيد],55,0,0,0
 [فتنة عبد الله بن الزبير],67,0,0,0
 [مروان بن الحكم بن ابي العاص],85,0,0,0
 [عبد الملك بن مروان],353,0,0,0
 سليمان بن عبد الملك ,49,0,0,0
 [الوليد بن عبد الملك],205,15,1,7.317073170731707
 [سليمان بن عبد الملك],108,0,0,0
 [عمر بن عبد العزيز بن مروان],220,32,1,14.545454545454545
 [يزيد بن عبد الملك بن مروان],143,0,0,0
 [هشام بن عبد الملك بن مروان],267,0,0,0
 [الوليد بن يزيد بن عبد الملك],151,0,0,0
 [يزيد بن الوليد],99,0,0,0
 [ابراهيم بن الوليد],95,0,0,0
 [مروان],92,0,0,0
 [الخلفاء العباسيون ,42,0,0,0
 [السفاح],208,0,0,0
 [المنصور],306,0,0,0
 [المهدي],235,0,0,0
 [الهادي],7,0,0,0
 هارون ,79,0,0,0
 [هارون],129,0,0,0
 الامين ,187,0,0,0
 [الامين],125,0,0,0
 [المامون],299,0,0,0
 [المعتصم],101,0,0,0
 [الواثق],72,0,0,0
 [المتوكل],197,0,0,0
 [المنتصر ms025],8,0,0,0
 [المستعين],10,0,0,0
 [المعتز],15,0,0,0
 [المهتدي],38,0,0,0
 [المعتمد],24,0,0,0
 [المعتضد],28,0,0,0
 ابناء القرشيات من الخلفاء,61,0,0,0
 ابناء العربيات من الخلفاء,40,0,0,0
 ابناء امهات الاولاد من الخلفاء,66,0,0,0
 المشبهون بالنبي صلي الله عليه وسلم,175,0,0,0
 العواتك اللواتي ولدن رسول الله صلي الله عليه,621,0,0,0
 الفواطم اللاتي ولدنه صلي الله عليه,123,0,0,0
 بنات رسول الله صلي الله عليه واصهاره واصهار الخلفاء,208,0,0,0
 اصهار [1] ابي بكر الصديق رحمه الله,64,0,0,0
 اصهار عمر بن الخطاب رحمه الله,57,0,0,0
 اصهار عثمان بن عفان رضي الله عنه,150,0,0,0
 اصهار علي بن ابي طالب رضي الله عنه,280,0,0,0
 اصهار الحسن بن علي رضي الله عنه,44,0,0,0
 اصهار معاوية بن ابي سفيان,45,0,0,0
 اصهار يزيد بن معاوية,98,0,0,0
 اصهار مروان بن الحكم,42,0,0,0
 اصهار عبد الله بن الزبير بن العوام,54,0,0,0
 اصهار عبد الملك بن مروان,39,0,0,0
 اصهار عمر بن عبد العزيز بن مروان,40,0,0,0
 اصهار يزيد بن عبد الملك بن مروان,23,0,0,0
 اصهار هشام بن عبد الملك,78,0,0,0
 اصهار مروان بن محمد بن مروان,52,0,0,0
 اصهار الخلفاء من بني هاشم,5,0,0,0
 اصهار امير المءمنين ابي العباس ,32,0,0,0.0
 اصهار المنصور,16,0,0,0
 اصهار المهدي,64,0,0,0.0
 اصهار الهادي,11,0,0,0.0
 اصهار الرشيد,26,0,0,0
 اصهار المامون,70,0,0,0
 اصهار المعتصم,13,0,0,0
 اصهار الواثق,22,0,0,0
 اصهار عبد المطلب بن هاشم واصهار اعيان ولده,144,0,0,0
 اصهار العباس بن عبد المطلب,71,0,0,0
 اصهار ابي طالب بن عبد المطلب,41,0,0,0
 اصهار الزبير بن ms035 عبد المطلب,51,0,0,0
 اصهار حمزة بن عبد المطلب,27,0,0,0
 اصهار المقوم بن عبد المطلب,101,0,0,0
 اصهار ابي لهب بن عبد المطلب,64,0,0,0
 اصهار الحارث بن عبد المطلب,25,0,0,0
 اصهار اصحاب الشوري,18,0,0,0
 اصهار طلحة بن عبيد الله,154,0,0,0
 اصهار الزبير بن العوام,198,0,0,0
 اصهار عبد الرحمن بن عوف,146,0,0,0
 اصهار سعد بن ابي وقاص,256,0,0,0
 اصهار سعيد بن زيد بن عمرو بن نفيل,113,0,0,0
 ذكر مءاخاة النبي صلي الله عليه,6,0,0,0
 [مءاخاة مكة],139,0,0,0
 [مءاخاة مدينة],634,0,0,0
 رسل النبي صلي الله عليه الي الملوك والاشراف,330,16,1,4.848484848484849
 ازواج رسول الله صلي الله عليه,6,0,0,0
 [ازواجه بمكة],2,0,0,0
 [خديجة بنت خويلد],367,0,0,0
 [سودة بنت زمعة بن قيس],235,0,0,0
 [عاءشة بنت ابي بكر],173,0,0,0
 [غزية بنت دودان],218,0,0,0
 [ازواجه بمدينة],2,0,0,0
 [حفصة بنت عمر],69,0,0,0
 [زينب بنت خزيمة],85,0,0,0
 [ام سلمة],313,0,0,0
 [زينب بنت جحش بن رءاب],542,0,0,0
 [ام حبيبة بنت ابي سفيان],189,16,1,8.465608465608465
 [جويرية],199,0,0,0
 [صفية بنت حيي بن اخطب],192,0,0,0
 [ميمونة بنت الحارث],292,0,0,0
 [خولة بنت الهذيل],49,0,0,0
 [شراف اخت دحية],23,0,0,0
 [العالية بنت ظبيان],28,0,0,0
 [سنا بنت الصلت],35,0,0,0
 [ريحانة بنت شمعون],116,0,0,0
 [اسماء بنت النعمان],87,0,0,0
 [قيلة اخت الاشعث بن قيس],99,0,0,0
 [الجونية الكندية],84,0,0,0
 [سنا بنت سفيان بن عوف],22,0,0,0
 [عمرة بنت يزيد بن عبيد],147,0,0,0
 [صفية بنت بشامة العنبرية],42,0,0,0
 [ضباعة بنت عامر بن قرط],110,0,0,0
 [ام هانء],114,0,0,0
 [مارية],136,18,1,13.23529411764706
 اسلاف [1] رسول الله صلي الله عليه,1771,126,4,7.114624505928854
 غزوات النبي صلي الله عليه,793,0,0,0
 ذكر سرايا رسول الله صلي الله عليه وجيوشه,1398,0,0,0
 امراء رسول الله ms069 صلي الله عليه,383,0,0,0
 موالي رسول الله صلي الله عليه,98,0,0,0
 قصة ابي كبشة,154,0,0,0
 المسمون بمحمد لما كان يبلغهم انه يبعث في العرب نبي يقال له محمد فجعل الله النبوة لمحمد صلي الله عليه,135,0,0,0
 من خلق مختونا فلم يختن ولم يحتج الي الختان من الانبياء صلي الله عليهم,159,0,0,0
 حكام العرب,46,0,0,0
 الحكام من قريش ثم من بني هاشم,22,0,0,0
 ومن بني امية: ,11,0,0,0
 ومن بني مخزوم: ,15,0,0,0
 ومن بني زهرة: ,23,0,0,0
 ومن بني سهم: ,29,0,0,0
 ومن بني عدي: ,20,0,0,0
 ومن كنانة: ,101,0,0,0
 ومن بني اسد بن خزيمة: ,22,0,0,0
 ومن بني تميم: ,101,0,0,0
 ومن قيس: ,104,0,0,0
 ومن ربيعة بن نزار: ,109,0,0,0
 / ومن اياد: ,129,0,0,0
 ومن اليمن: ,25,0,0,0
 ازواد الركب ,37,0,0,0
 اجواد الجاهلية,2,0,0,0
 من قريش: ,11,0,0,0
 / ومن بني تيم بن مرة: ,245,0,0,0
 ومن بني مخزوم: ,271,0,0,0
 ومن بني جمح: ,72,30,1,41.66666666666667
 ومن بني كنانة: ,20,0,0,0
 ومن بني تميم: ,149,16,1,10.738255033557047
 ومن بني ضبة بن اد: ,139,0,0,0
 ومن الرباب، من بني عوف بن عبد مناة بن اد: ,22,0,0,0
 ومن قيس: ,32,0,0,0
 ومن ربيعة بن نزار: ,16,0,0,0
 ومن ms078 بني شيبان: ,91,40,1,43.956043956043956
 ومن اياد: ,247,0,0,0
 اجواد الاسلام,2,0,0,0
 بنو هاشم: ,730,0,0,0
 بنو امية: ,67,0,0,0
 ومن بني. اسد بن عبد العزي: ,24,0,0,0
 ومن بني زهرة: ,53,0,0,0
 ومن بني تيم: ,229,0,0,0
 ومن بني مخزوم: ,212,0,0,0
 / ومن بني فهر: ,14,0,0,0
 ومن بني تميم: ,36,0,0,0
 ومن قيس: ,25,0,0,0
 ومن ربيعة: ,89,0,0,0
 ومن اليمن: ,303,0,0,0
 [النساة ,174,0,0,0
 المءذون من قريش,92,0,0,0
 المستهزءون من قريش وماتوا ميتات مختلفات [2] كفارا,73,0,0,0
 المقتسمون,197,20,1,10.152284263959391
 زنادقة قريش,78,0,0,0
 المطعمون لحرب يوم بدر,109,0,0,0
 اصحاب الايلاف,223,0,0,0
 اشراف قريش,177,0,0,0
 قباءل المطيبين من قريش,41,0,0,0
 قباءل الاحلاف من قريش وهم لعقة الدم,167,0,0,0
 قباءل حلف الفضول,56,0,0,0
 قباءل قريش البطاح,79,0,0,0
 قباءل قريش الظواهر,214,0,0,0
 رءساء حرب الفجار من قريش,206,0,0,0
 اسماء الذين رفضوا عبادة الاوثان,185,0,0,0
 تسمية من كان يدخل علي صفية بنت عبد ms092 المطلب من البدريين وكان لها محرما,219,0,0,0
 الندماء من قريش,873,0,0,0
 قباءل الحمس من العرب,156,0,0,0
 قباءل الحلة من العرب,52,0,0,0
 قباءل الطلس,324,0,0,0
 اءمة العرب,270,19,1,7.037037037037037
 اسماء من اعتقه ابو بكر رحمه الله ممن كان يعذب في الله,136,0,0,0
 دهاة العرب,34,0,0,0
 النسوة المتمنيات موت رسول الله صلي الله عليه وقصتهن,747,0,0,0
 اعرق العرب في القتل,72,0,0,0
 اربعة من اهل البصرة لم يمت منهم احد حتي راي من ولده وولد ولده ماءة انسان:,37,0,0,0
