section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
EDITOR| ,64,0,0,0
EDITOR| ,161,0,0,0
EDITOR| ,2577,0,0,0
 الجزء الاول من كتاب الطبقات ,38,0,0,0
 في الطبقات الطبقات ,554,138,6,24.90974729241877
 المدينة ,13,0,0,0
 قريش ,1,0,0,0
 ثم من بني هاشم بن عبد مناف ,544,0,0,0
 ومن موالي بني هاشم بن عبد مناف ,324,0,0,0
 ومن حلفاء بني هاشم ,136,0,0,0
 ومن بني المطلب بن عبد مناف بن قصي بن كلاب ,102,0,0,0
 ومن بني نوفل بن عبد مناف بن قصي ,139,0,0,0
 ومن بني عبد شمس بن عبد مناف بن قصي ,390,0,0,0
 ومن بني حبيب بن عبد شمس بن عبد مناف ,48,0,0,0
 ومن بني ربيعة بن عبد شمس بن عبد مناف ms017 ,136,0,0,0
 ومن حلفاء بني عبد شمس ,216,0,0,0
 ومن بني اسد بن عبد العزي بن قصي بن كلاب ,148,0,0,0
 ومن بني عبد الدار بن قصي بن كلاب ,161,0,0,0
 ومن بني زهرة بن كلاب بن مرة بن كعب بن لءي ,280,0,0,0
 ومن حلفاءهم ,245,0,0,0
 ومن بني تيم بن مرة بن كعب بن لءي ,356,0,0,0
 من موالي بني تيم بن مرة بن كعب بن لءي ,120,0,0,0
 ومن بني مخزوم بن يقظة بن مرة بن كعب بن لءي ,428,0,0,0
 ومن حلفاء بن مخزوم ,55,0,0,0
 ومن بني عدي بن كعب بن لءي ,296,0,0,0
 ومن حلفاء بني عدي ,209,0,0,0
 ومن بني جمح بن عمرو بن هصيص بن كعب بن لءي ,303,54,1,17.82178217821782
 ومن بني سهم بن عمرو بن هصيص بن كعب بن لءي ,173,0,0,0
 ومن بني عامر بن لءي بن غالب بن فهربن مالك بن النضر بن كنانة ,268,0,0,0
 ومن بني الحارث بن فهر بن مالك بن النضر بن كنانة ,141,0,0,0
 ومن بني محارب بن فهر بن مالك بن النضر بن كنانة ,103,0,0,0
 ومن كنانة بن خزيمة بن مدركة بن الياس بن مضر ,10,0,0,0
 ثم من بني ليث بن بكر بن عبد مناة بن علي بن كنانة ,496,0,0,0
 ومن بني ضمرة بن بكر بن عبد مناة بن علي بن كنانة ,60,29,1,48.333333333333336
 ومن بني غفار بن مليل ms031 بن ضمرة بن بكر ,361,0,0,0
 ومن بني الديل بن بكر بن عبد مناة بن كنانة ,62,0,0,0
 ومن بني مدلج بن مرة بن عبد مناة بن كنانة ,35,0,0,0
 ومن الهون بن خزيمة بن مدركة ,6,0,0,0
 ثم من بني القارة ابن الديش بن محلم بن غالي بن اييثع بن مليح بن الهون بن خزيمة ,37,0,0,0
 ومن بني اسد بن حزيمة بن مدركة ,146,0,0,0
 ومن هذيل بن مدركة بن الياس بن مضر ,8,0,0,0
 ثم من بني لحيان بن هذيل ,243,0,0,0
 ومن طابخة بن الياس بن مضر بن ms034 نزار بن معد بن عدنان ,15,0,0,0
 ثم من مزينة ,508,0,0,0
 ومن بني ضبة بن اد بن طابخة بن الياس ,53,0,0,0
 ومن بني عدي بن عبد مناة بن اد بن طابخة بن الياس بن مضر ,83,24,1,28.915662650602407
 ومن بني عكل ,44,0,0,0
 ومن بني تميم بن مر بن اد بن طابخة بن الياس بن مضر ,13,0,0,0
 ثم من بني مجاشع بن دارم بن مالك بن حنظلة بن مالك بن زيد مناة بن تميم بن مر بن اد بن طابخة الله عز ,88,0,0,0
 ومن بني نهشل بن دارم بن مالك بن حنظلة ,23,0,0,0.0
 ومن بني عبد الله بن دارم بن مالك بن حنظلة ,73,0,0,0.0
 ومن بني فقيم بن حريز بن @Auto_ISB@ دارم ms037 بن مالك بن حنظلة ,29,16,1,55.172413793103445
 ومن بني عجيف بن ربيعة بن مالك بن حنظلة ,9,0,0,0
 ومن بني عمرو بن تميم بن مر بن اد بن طابخة بن الياس بن مضر ,15,0,0,0
 ثم من بني @Auto_ISB@ العنبر بن عمرو بن تميم ,81,0,0,0.0
 ومن @Auto_ISE@ بلهجيم بن عمرو بن تميم ,159,55,2,34.59119496855346
 ومن بني اسيد بن عمرو بن تميم ,80,0,0,0
 ومن بني مازن بن مالك بن عمرو بن تميم بن مر ,31,0,0,0
 ومن بني شقرة ,32,0,0,0
 ومن بني سعد بن زيد مناة بن تميم بن مر بن اد بن طابخة ,14,0,0,0
 ثم من بني ربيعة بن كعب بن سعد بن زيد منا ,53,0,0,0
 ومن بلعرح ,22,0,0,0
 ومن بني عطارد بن عوف بن كعب بن سعد بن زيد مناة ,52,0,0,0
 ومن بني صريم بن الحارث بن عمرو بن كعب بن زيد مناة ,17,0,0,0
 ومن بني مالك بن سعد) ,26,0,0,0
 ومن بني منقر بن عبيد بن الحارث ,144,0,0,0
 ومن بني امرء القيس بن زيد مناة بن تميم بن مر ,19,0,0,0
 ومن بني حنظلة بن مالك بن زيد مناة ,8,0,0,0
 ثم من بني سليط ,23,0,0,0
 ومن بلعدوية ,68,0,0,0
 ومن البراجم وهم قيس وكلفة وغالب وعمرو وممن لم يحفظ لنا نسبه من بني تميم ,65,0,0,0
 مضي الياس بن مضر) ومن قيس عيلان بن مضر بن نزار بن معد بن عدنان ,15,0,0,0
 ثم من بني عدوان ,4,0,0,0
 ثم من بني خارجة ,19,0,0,0
 ومن قيس عيلان ,3,0,0,0
 ثم من بني اعصر بن سعد بن قيس عيلان) ,130,0,0,0
 ومن الطفاوة ,20,0,0,0
 ومن بني غني بن مالك بن اعصر بن سعد بن قيس عيلان ,15,0,0,0
 ثم من بني اشجع بن ريث بن غطفان ,129,0,0,0
 ومن بني بغيض بن ريث بن غطفان ,7,0,0,0
 ثم بني ذبيان بن بغيض ,11,0,0,0
 ومن بني ثعلبة بن سعد بن ذبيان ,21,0,0,0
 ومن بني فزارة بن ذبيان بن بغيض بن ريث بن غطفان ,40,0,0,0
 ومن بني عبس بن بغيض بن ريث بن غطفان ,65,0,0,0
 ومن بني محارب بن خصفة بن قيس عيلان ,25,0,0,0
 ومن بني منصور بن عكرمة بن خصفة بن قيس عيلان ,10,0,0,0
 ثم من بني سليم بن منصور ,503,30,1,5.964214711729622
 ومن بني مازن بن منصور بن عكرمة بن خصفة بن قيس عيلان ,82,0,0,0
 وممن لم يحفظ لنا نسبه ممن روي عن النبي صلي الله عليه ,102,0,0,0
 ومن هوازن بن منصور بن عكرمة بن خصفة بن قيس عيلان ,11,0,0,0
 ثم من ثقيف وهو قسي بن مبن بكر بن هوازن بن منصور ,418,0,0,0
 ومن بني سعد بن بكر بن هوازن بن منصور بن عكرمة بن خصفة بن قيس عيلان ,41,0,0,0
 ومن بني معاوية بن بكر بن هوازن بن منصور ,9,0,0,0
 ثم من بني جشم بن معاوية ,32,0,0,0
 ومن بني نصر بن معاوية بن بكر بن هوازن بن منصور ,33,0,0,0
 ومن بني صعصعة بن معاوية بن بكر بن هوازن بن منصور ,11,0,0,0
 ثم من بني مرة ms046 بن صعصعة ,62,0,0,0
 ومن بني عامر بصعصعة بن معاوية ,6,0,0,0
 ثم من بني هلال بن عامر ( ,69,18,1,26.08695652173913
 ومن بني نمير بن عامر بن صعصعة ,24,0,0,0
 ومن بني سواءة بن عامر بن صعصعة ,42,0,0,0
 ومن بني ربيعة بن عامر بن صعصعة ,37,0,0,0
 ومن بني البكاء وهو ربيعة بن عامر بن ربيعة بن عامر بن صعصعة ,35,0,0,0
 ومن بني عقيل بن كعب بن ربيعة بن عامر بن صعصعة ,56,0,0,0
 ومن بني الحريش وهو معاوية بن كعب بن ربيعة بن عامر بن صعصعة ,44,0,0,0
 ومن بني قشير بن كعب بن ربيعة بن عامر ,50,0,0,0
 ومن بني جعدة بن كعب بن ربيعة بن عامر ,20,0,0,0
 ومن بني كلاب بن ربيعة بن عامر ,7,0,0,0
 ثم من بني ابي بكر بن كلاب ,35,0,0,0
 ومن بني جعفر بن كلاب بن ربيعة ,18,0,0,0
 ومن بني عمرو بن كلاب بن ربيعة ,43,0,0,0
 ومن بني عامر رضي الله تعالي عنهما ,78,0,0,0
 تسمية من روي عن رسول الله صلي الله عليه وسلم ,10,0,0,0
 من ربيعة بنزار بن معد بن عدنان ,7,0,0,0
 ثم من بني ضبيعة بن ربيعة ,14,0,0,0
 ومن عنزة بن اسد بن ربيعة بن نزار ,8,0,0,0
 ومن عبد القيس بن افصي بن جديلة بن اسد بن ربيعة بن نزار ,13,0,0,0
 ثم من صباح بن لكيز بن افصي بن عبد القيس ,45,0,0,0
 ومن بني وديعة بن لكيز بن افصي بن عبد القيس ,156,0,0,0
 ومن بني محارب بن عمرو بن وديعة بن لكيز بن افصي الله عز وجل ,28,0,0,0
 ومن الدءل بن عمرو بن وديعة بن لكيز بن افضي ,45,0,0,0
 وممن لم يحفظ لنا نسبه من عبد القيس عز وجل ,78,0,0,0
 ومن النمر بن قاسط بن هنب بن افصي بن دعمي بن جديلة بن اسد بن ربيعة ,94,0,0,0
 ومن بني عنز بن واءل بن قاسط بن هنب ,49,0,0,0
 ومن بكر بن واءل بن قاسط بن هنب بن افضي بن دعمي بن جديلة بن اسد بن ربيعة ,18,0,0,0
 ثم من بني سدوس بن ذهل بن ثعلبة بن عكابة بن صعب بن ms050 علي بن بكر بن واءل ,164,15,1,9.146341463414634
 ومن بني قيس بن ثعلبة بن عكابة بن الصعب بن علي بن بكر بن واءل ,15,0,0,0
 ثم من بني جرير بن عباد بن ضبيعة بن قيس بن ثعلبة ,47,0,0,0
 ومن بني رقاش ,62,0,0,0
 ومن بني يشكر بن علي بن بكر بن واءل ,9,0,0,0
 ثم من بني عبد بن يشكر ,159,0,0,0
 ومن بني حنيفة بن لجيم بن صعب بن علي بن بكر بن واءل ,159,0,0,0
 ومن بكر بن واءل ممن لم يحفظ لنا نسبه ,38,0,0,0
 ومن اليمن ,2,0,0,0
 وهم ولد قحطان ,348,133,7,38.2183908045977
 فمن الاشعريين ,120,0,0,0
 ومن طء بن ادد بن زيد بن يشجب هم اخوة الاشعريين ,205,0,0,0
 ومن مرة بن ادد ,181,0,0,0
 ومن جذام ,49,0,0,0
 ومن خولان ,15,0,0,0
 ومن عاملة ,22,0,0,0
 ومن عفير بن عدي بن الحارث بن مرة بن ادد ,10,0,0,0
 ثم من كندة وهم ولد ثور بن عفير ,273,0,0,0
 ومن حضرموت بن كندة ,150,0,0,0
 وفي مذحج انمار ,16,0,0,0
 ومن مالك بن ادد ,18,0,0,0
 ومن الحكم ,37,0,0,0
 ومن جعفي بن سعد العشيرة ,106,0,0,0
 ومن زبيد ,87,0,0,0
 ومن يحابر ,68,0,0,0
 ومن عنس بن مالك بن ادد) ,54,0,0,0
 ومن الرهاء بن منبه بن حرب بن علة بن جلد بن مالك بن ادد الرب عز وجل ,54,0,0,0
 من الصداء ,40,0,0,0
 ومن بلحارث بن كعب بن علة بن جلد بن مالك بن ادد ,63,0,0,0
 ومن مالك بن زيد بن كهلان بن سبا همدان ,64,27,1,42.1875
 ومن همدان) ,71,0,0,0
 ومن الازد بن الغوث بن نبت بن ms059 مالك بن زيد بن كهلان الاوس والخزرج ,44,0,0,0
 ثم من الاوس بن حارثة النبيت ,50,0,0,0
 ومن عبد الاشهل الله عز وجل ,210,0,0,0
 ومن بني زعوراء ms060 بن جشم بن الحارث بن الخزرج بن عمرو بن مالك بن اوس ,67,0,0,0
 الجزء الثاني من كتاب الطبقات ,57,0,0,0
 ومن ولد حارثة بن الحرث بن الخزرج بن الحارث بن عمرو بن مالك بن اوس جشم ومجدع وحويرية ,18,0,0,0
 ومن جشم بن حارثة ,153,0,0,0
 ومن بني مجدعة بن حارثة بن الحارث بن ms061 الخزرج بن عمرو بن مالك بن اوس ,131,0,0,0
 ومن حلفاءهم من بلي ,129,0,0,0
 ومن كعب وهو ظفر بن الخزرج بن النبيت بن مالك بن اوس ,141,0,0,0
 ومن بني مرة بن مالك بن الاوس بن حارثة ,48,0,0,0
 ومن بني عوف بن مالك بن اوس بن حارثة ,156,0,0,0
 ومن السلم بن ms063 امر القيس ,100,0,0,0
 ومن بني جشم بن مالك بن الاوس ,7,0,0,0
 ثم من بني خطمة ,128,0,0,0
 وولد عوف بن مالك بن الاوس ,55,0,0,0
 فمن امية بن زيد ,100,0,0,0
 ومن كلفة بن عوف بن عمرو بن عوف بن مالك ,68,0,0,0
 ومن حنش بن عوف بن عمرو بن عوف بن مالك بن اوس ,88,0,0,0
 ومن ثعلبة بن عمرو بن عوف بن مالك بن الاوس ,86,0,0,0
 ومن لوذان بن عمرو بن عوف الاكبر بن مالك بن الاوس ,90,0,0,0
 ومن حلفاء بني عبيد بن زيد بن مالك بن عوف بن عمرو ,70,0,0,0
 ومن الخزرج بن حارثة بن ثعلبة بن عامر بن ثعلبة بن امرء القيس بن ثعلبة بن مازن بن الغوث بن نبت بن مالك بن زيد بن كهلان بن سبا ,209,0,0,0
 وعدي بن عمرو فمن عدي بن عمرو بن مالك بن النجار ,95,0,0,0
 ومن حديلة ,86,0,0,0
 ومن بني غنم بن مالك بن النجار ,198,0,0,0
 ومن بني مالك بن غنم بن مالك بن النجار ,75,0,0,0
 ومن بني ثعلبة بن غنم بن مالك بن النجار ,80,0,0,0
 ومن بني عامر بن غنم بن مالك بن النجار رضي الله تعالي عنه ,83,0,0,0
 ومن بني مبذول وهو عامر بن مالك بن النجار ,40,0,0,0
 ومن بني عدي بن النجار ,165,0,0,0
 ومن بني مازن النجار ,169,0,0,0
 وبني مالك بن ثعلبة بن كعب بن الخزرج ,342,0,0,0
 ومن بني عدي بن كعب بن الخزرج بن الحارث بن الخزرج ,52,0,0,0
 ومن بني جشم بن الحارث بن الخزرج ,103,0,0,0
 ومن بني زيد مناة بن الحارث بن الخزرج ,45,0,0,0
 وولد عوف بن الحارث بن الخزرج الاكبر خدرة هو الابجر وخدارة بطنان من خدارة ,62,0,0,0
 ومن خدرة بن عوف وهو الابجر ,52,0,0,0
 وولد كعب بن الخزرج الاكبر ساعدة بن كعب بن الخزرج الاكبر ,272,0,0,0
 وولد عوف بن الخزرج الاكبر بن حارثة عمرا وغنما ابني عوف بن الخزرج ,70,0,0,0
 ومنهم ,188,0,0,0
 وولد جشم بن الخزرج غضبا وتزييدا فولد غضب مالكا فولد مالك عبد حارثة وعمروا فولد عبد حارثة حبيبا وزريقا فمن زريق بن عبد حارثة ,128,0,0,0
 ومن بني بياضة بن عامر بن زريق بن عبد حارثة ,62,0,0,0
 ومن بني حبيب بن عبد حارثة بن مالك بن غضب) ,99,0,0,0
 وولد تزيد بن جشم بن الخزرج الاكبر ساردة فولد ساردة اسدا فولد اسد عليا فولد علي سعدا فولد سعد سلمة بطن ,445,0,0,0
 ومن بني عدي بن ثعلبة بن حارثة بن عمرو بن عامر اخوة الاوس والخزرج ,49,0,0,0
 ومن الانصار ممن لم نحفظ له نسبا الي اقصي اباءه ,432,0,0,0
 ومن خزاعة وهم ولد عمرو بن عامر بن حارثة بن امرء القيس بن ثعلبة بن مازن بن الازد بن الغوث بن نبت بن مالك بن زيد بن كهلان ,499,20,1,4.008016032064128
 ومن ملكان بن افصي بن حارثة بن عمرو بن عامر ,57,0,0,0
 ومن مالك بن افضي بن حارثة ,27,0,0,0
 ومن اسلم بن افصي بن حارثة بن عمرو بن عامر ,624,0,0,0
 ومن بارق وهو سعد بن عدي بن حارثة بن عمرو بن عامر ,30,0,0,0
