section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
EDITOR|,20,0,0,0
 ,27,0,0,0.0
 الحديث الاول ,391,0,0,0.0
 الحديث الثاني ,57,26,1,45.614035087719294
 الحديث الثالث ,45,36,1,80.0
 الحديث الرابع ,55,23,1,41.81818181818181
 الحديث الخامس ,59,19,1,32.20338983050847
 الحديث السادس ,116,80,1,68.96551724137932
 الحديث السابع ,153,13,1,8.49673202614379
 الحديث الثامن ,387,27,1,6.976744186046512
 الحديث التاسع ,70,0,0,0
 الحديث العاشر ,45,23,1,51.11111111111111
 الحديث الحادي عشر ,152,20,1,13.157894736842104
 الحديث الثاني عشر ,75,23,1,30.666666666666664
 الحديث الثالث عشر ,52,18,1,34.61538461538461
 الحديث الرابع عشر ,23,0,0,0
 الحديث الخامس عشر ,50,0,0,0
 الحديث السادس عشر ,21,0,0,0
 الحديث السابع ms06 عشر ,750,0,0,0
 الحديث الثامن عشر ,708,31,1,4.378531073446328
 الحديث التاسع عشر ,89,25,1,28.08988764044944
 الحديث العشرون ,49,27,1,55.10204081632652
 الحديث الحادي والعشرون ,77,0,0,0
 الحديث الثاني والعشرون ,52,0,0,0
 الحديث الثالث والعشرون ,266,0,0,0
 الحديث الرابع والعشرون ,112,0,0,0
 الحديث الخامس والعشرون ,141,25,1,17.73049645390071
 الحديث السادس والعشرون ,90,31,1,34.44444444444444
 الحديث السابع والعشرون ,112,35,1,31.25
 الحديث الثامن والعشرون ,174,13,1,7.471264367816093
 الحديث التاسع والعشرون ,61,21,1,34.42622950819672
 الحديث الثلاثون ,97,22,1,22.68041237113402
 الحديث الحادي والثلاثون ,36,0,0,0
 الحديث الثاني والثلاثون ,58,0,0,0
 الحديث الثالث والثلاثون ,46,0,0,0
 الحديث الرابع والثلاثون ,22,0,0,0
 الحديث الخامس والثلاثون ,30,0,0,0
 الحديث السادس والثلاثون ,192,25,1,13.020833333333334
 الحديث السابع والثلاثون ,184,18,1,9.782608695652174
 الحديث الثامن والثلاثون ,66,38,1,57.57575757575758
 الحديث التاسع والثلاثون ,92,27,1,29.347826086956523
 الحديث الاربعون ,49,36,1,73.46938775510205
 الحديث الحادي والاربعون ,62,0,0,0
 الحديث الثاني والاربعون ,48,0,0,0
 الحديث الثالث والاربعون ,133,19,1,14.285714285714285
 الحديث الرابع والاربعون ,84,0,0,0
 الحديث الخامس والاربعون ,44,28,1,63.63636363636363
