section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ,14,0,0,0
 ( ذكر ما كانت الكعبة الشريفة عليه فوق الماء قبل ان يخلق الله السموات والارض وما جاء في ذلك ),324,204,4,62.96296296296296
 ( ذكر بناء الملاءكة الكعبة قبل خلق ادم ومبتدا الطواف كيف كان ),390,29,1,7.435897435897436
 ( ذكر زيارة الملاءكة البيت الحرام شرفها الله ),279,109,4,39.06810035842294
 ( ذكر هبوط ادم الي الارض وبناءه الكعبة وحجه وطوافه بالبيت ),1731,283,13,16.34893125361063
 ( ما جاء في حج ادم عليه السلام ودعاءه لذريته ),353,37,2,10.48158640226629
 ( سنة الطواف ),263,60,3,22.813688212927758
 ( ذكر وحشة ادم في الارض حين نزلها وفضل البيت الحرام والحرم ),689,44,2,6.386066763425253
 ( ما جاء في البيت المعمور ),390,142,6,36.41025641025641
 ( ما جاء في رفع البيت المعمور زمن الغرق وما جاء فيه ),188,18,1,9.574468085106384
 ( ذكر بناء ولد ادم البيت الحرام بعد موت ادم عليه السلام ),84,21,1,25.0
 ( ما جاء في طواف سفينة نوح عليه السلام زمن الغرق بالبيت الحرام ),141,33,1,23.404255319148938
 ( امر الكعبة بين نوح وابراهيم عليهما السلام ),129,18,1,13.953488372093023
 ( ما ذكر من تخير ابراهيم عليه السلام موضع البيت الحرام من الارض ),77,16,1,20.77922077922078
 2 ( باب ما جاء في اسكان ابراهيم ابنه اسماعيل وامه هاجر في بدء امره عند البيت الحرام كيف كان ),740,79,3,10.675675675675675
 ( ما ذكر من نزول جرهم مع ام اسماعيل في الحرم ),437,23,1,5.263157894736842
 ( ما ذكر من بناء ابراهيم عليه السلام ),1952,426,18,21.82377049180328
 ( ذكر حج ابراهيم عليه السلام ),1870,476,17,25.454545454545453
 ( قوله عز وجل ان اول بيت وضع للناس وما جاء في ذلك ),240,32,2,13.333333333333334
 ( ما جاء في مسالة ابراهيم خليل الله الامن والرزق لاهل مكة شرفها الله تعالي والكتب التي وجد فيها تعظيم الحرم ),918,266,12,28.9760348583878
 ( ذكر ولاية بني اسماعيل بن ابراهيم عليهما السلام الكعبة بعده وامر جرهم ),1960,125,6,6.377551020408164
 ( ما ذكر من ولاية خزاعة الكعبة بعد جرهم وامر مكة ),2315,33,2,1.42548596112311
 2 ( باب ما جاء في ولاية قصي بن كلاب البيت الحرام وامر مكة بعد خزاعة وما ذكر من ذلك ),2941,46,2,1.5640938456307378
 ( ما جاء في انتشار ولد اسماعيل وعبادتهم الحجارة وتغيير الحنفية دين ابراهيم عليه السلام ),270,48,2,17.77777777777778
 2 ( باب ما جاء في اول من نصب الاصنام في الكعبة والاستقسام بالازلام ),442,27,1,6.108597285067873
 2 ( باب ما جاء في اول من نصب الاصنام وما كان من كسرها ),1022,191,8,18.688845401174166
 2 ( باب ما جاء في الاصنام التي كانت علي الصفا والمروة ومن نصبها وما جاء في ذلك ),77,22,1,28.57142857142857
 ( ما جاء في مناة واول من نصبها ),197,40,2,20.304568527918782
 2 ( باب ما جاء في اللات والعزي ),782,69,4,8.823529411764707
 ( ما جاء في ذات انواط ),219,62,2,28.31050228310502
 ( ما جاء في كسر الاصنام ),158,17,1,10.759493670886076
 ( مسير تبع الي مكة شرفها الله تعالي ),498,34,2,6.827309236947792
 ( ذكر مبتدا حديث الفيل ),359,21,1,5.8495821727019495
 ( ذكر الفيل حين ساقته الحبشة ),4106,102,4,2.484169508037019
 ( ما جاء في شواهد الشعر في ذلك ),260,0,0,0
 ( ما جاء في ذكر بناء قريش الكعبة في الجاهلية ),3609,608,26,16.84677195899141
 2 ( باب ما جاء في فتح الكعبة ومتي كانوا يفتحونها ودخولهم اياها واول من خلع النعل والخف عند دخولها ),1209,135,6,11.166253101736972
 ( حج اهل الجاهلية وانساء الشهور ومواسمهم وما جاء في ذلك ),3092,23,1,0.7438551099611902
 ( اكرام اهل الجاهلية الحاج ),89,21,1,23.595505617977526
 ( اطعام اهل الجاهلية حاج البيت ),116,20,1,17.24137931034483
 ( ما جاء في حريق الكعبة ),799,138,7,17.271589486858574
 2 ( باب ما جاء في بناء ابن الزبير الكعبة وما زاد فيها من الاذرع التي كانت في الحجر من الكعبة وما نقص منها الحجاج ),4503,455,23,10.104374861203642
 ( ما جاء في مقلع الكعبة من اين قلع ),294,13,1,4.421768707482993
 ( في معاليق الكعبة وقرني الكبش ومن علق تلك المعاليق ),676,36,2,5.325443786982249
 ( نسخة ما في اللوح الذي في جوف الكعبة الذي كان مع السرير ),817,0,0,0
 ( نسخة الكتابين اللذين كتبا في بطن الكعبة الذين شهد عليهما ونسخة الشرط الذي كتبه محمد بن امير المءمنين في بطن الكعبة ),1206,58,2,4.809286898839138
 ( نسخة الشرط الذي كتبه عبد الله بن هارون امير المءمنين في بطن الكعبة,690,0,0,0
 ( نسخة ما كان كتب علي صحيفة التاج ),295,0,0,0
 ( ذكر الجب الذي كان في الجاهلية في الكعبة ومال الكعبة الذي يهدي لها وما جاء في ذلك ),1093,132,6,12.076852698993596
 ( ذكر من كسي الكعبة في الجاهلية ),464,144,7,31.03448275862069
 ( ذكر كسوة الكعبة في الاسلام وطيبها وخدمها واول من فعل ذلك ),1104,272,13,24.637681159420293
 ( ما جاء في تجريد الكعبة واول من جردها ),1180,173,9,14.661016949152541
 ما جاء في دفع النبي & المفتاح الي عثمان بن طلحة ,779,142,6,18.22849807445443
 ( الصلاة في الكعبة واين صلي النبي & منها ),1378,294,16,21.335268505079828
 ( ما جاء في رقي بلال الكعبة واذانه عليها يوم الفتح ),325,42,3,12.923076923076923
 2 ( باب ما جاء في الحبشي الذي يهدم الكعبة وما جاء فيمن ارادها بسوء وغير ذلك ),477,172,7,36.058700209643604
 ( ما يقال عند النظر الي الكعبة ),235,121,4,51.48936170212765
 ( ما جاء في اسماء الكعبة ولم سميت الكعبة ولان لا يبني بيت يشرف عليها,686,189,11,27.55102040816326
 ( ما جاء في قول الله عز وجل واذ جعلنا البيت مثابة للناس وامنا ),100,21,1,21.0
 ( ما جاء في قول الله سبحانه جعل الله الكعبة البيت الحرام قياما للناس,160,27,2,16.875
 ( ما جاء في تطهير ابراهيم واسماعيل البيت للطاءفين والقاءمين ms174 والركن السجود وما جاء في ذلك ),178,63,2,35.39325842696629
 ( ما جاء في اول من استصبح حول الكعبة وفي المسجد الحرام بمكة وليلة هلال المحرم ),525,63,4,12.0
 ( ذكر ما كان عليه ذرع الكعبة حتي صار الي ما هو عليه اليوم من خارج وداخل ),215,11,1,5.116279069767442
 2 ( باب ذرع البيت من خارج ),84,0,0,0
 ( ذرع الكعبة من داخلها ),360,0,0,0
 ( ذرع ما بين الاساطين ),132,0,0,0
 ( صفة الروازن التي للضوء في سقف الكعبة ),53,0,0,0
 ( صفة الجزعة وذرعها ),70,0,0,0
 ( صفة الدرجة ),184,0,0,0
 ( صفة الازار الرخام الاسفل الذي في بطن الكعبة ms180 ),130,0,0,0
 ( صفة الازار الاعلي ),205,0,0,0
 ( صفة المسامير التي في بطن الكعبة ),113,0,0,0
 ( صفة فرش ارض البيت بالرخام ),153,0,0,0
 ( ذكر ما غير من فرش ارض الكعبة ms182 ),1717,22,2,1.28130460104834
 ( صفة باب الكعبة ),434,0,0,0
 2 ( باب صفة الشاذروان وذرع الكعبة ),170,0,0,0
 ( ذكر الحجر ),821,256,10,31.181485992691837
 ( الجلوس في الحجر وما جاء في ذلك ),860,113,6,13.13953488372093
 ( ما جاء في الدعاء والصلاة عند مثعب الكعبة ),279,173,7,62.00716845878136
 ( صفة الحجر وذرعه ),378,0,0,0
 ( ما جاء في فضل الركن الاسود ),1837,776,30,42.24278715296679
 2 ( باب ما جاء في تقبيل الركن الاسود والسجود عليه ),276,111,6,40.21739130434783
 2 ( باب ما جاء في فضل استلام الركن الاسود واليماني ),280,72,4,25.71428571428571
 ( الزحام علي استلام الركن الاسود والركن اليماني ),552,215,11,38.94927536231884
 ( الختم بالاستلام والاستلام في كل وتر ),70,45,2,64.28571428571429
 ( استلام الركنين الغربيين اللذين يليان الحجر ),254,125,5,49.21259842519685
 ( ترك استلام الاركان ),184,47,3,25.543478260869566
 ( استلام النساء الركن ),90,49,3,54.44444444444444
 ( تقبيل الركن اليماني ووضع الخد عليه ),45,31,1,68.88888888888889
 ( استلام الركن اليماني وفضله ),275,119,6,43.27272727272727
 2 ( باب ما يقال عند استلام الركن الاسود ),154,59,3,38.311688311688314
 2 ( باب ما يقال من الكلام بين الركن الاسود واليماني ),387,125,5,32.299741602067186
 ( ما يقال عند استلام الركن ومن اي جانب يستلم ),128,78,5,60.9375
 ( ما جاء في رفع الركن الاسود ),212,95,3,44.81132075471698
 ( ما جاء في تقبيل الايدي اذا استلم الركن ),238,111,6,46.63865546218487
 ( اول من استلم الركن الاسود قبل الصلاة وبعدها من الاءمة ),44,18,1,40.909090909090914
 ( ذكر ما يدور بالحجر الاسود من الفضة ),84,8,1,9.523809523809524
 ( ذكر ذرع ما يدور بالحجر الاسود من الفضة ),55,0,0,0
 ( ما جاء في الملتزم والقيام في ظهر الكعبة ),824,317,15,38.470873786407765
 ( ما جاء في الصلاة في وجه الكعبة ),343,123,6,35.8600583090379
 ,4,0,0,0
 2 ( باب ما جاء في فضل الطواف بالكعبة ),1352,379,14,28.032544378698226
 ( ما جاء في الرحمة التي تنزل علي اهل الطواف وفضل النظر الي البيت ),343,140,7,40.816326530612244
 ( ما جاء في القيام علي باب المسجد مستقبل البيت يدعو ),48,20,1,41.66666666666667
 2 ( باب ما جاء في المشي في الطواف ),107,46,3,42.99065420560748
 2 ( باب انشاد الشعر والاقران في الطواف والاحصاء والكلام فيه وقراءة القران ),685,208,10,30.364963503649633
 ( ما جاء في القيام في الطواف ),124,18,1,14.516129032258066
 ( ما جاء في النقاب للنساء في الطواف ),74,39,2,52.702702702702695
 ( من نذر ان يطوف علي اربع ومن كره الاقران والطواف راكبا ),223,104,6,46.63677130044843
 ( ما جاء في طواف الحية ),801,70,3,8.739076154806492
 2 ( باب من قال ان الكعبة قبلة لاهل المسجد والمسجد قبلة لاهل الحرم والحرم قبلة اهل الارض ومتي صرفت القبلة الي الكعبة ),110,63,2,57.27272727272727
 ( ما جاء في الصلاة في كل وقت بمكة والطواف ),213,55,3,25.821596244131456
 ( ما جاء في الطواف في المطر وفضل ذلك ),107,25,2,23.364485981308412
 ( ما جاء في فضل الطواف عند طلوع الشمس وعند غروبها ),90,37,2,41.11111111111111
 ( ما جاء في صيام شهر رمضان بمكة والاقامة بها وفضل ذلك ),208,49,3,23.557692307692307
 ( ما جاء في الحطيم واين موضعه ),958,217,10,22.65135699373695
 ( ما يستخلف فيه بين الركن والمقام ),179,76,4,42.45810055865922
 ( ما جاء في المقام وفضله ),105,60,3,57.14285714285714
 ( ما جاء في الاثر الذي في المقام وقيام ابراهيم عليه السلام عليه ),750,75,4,10.0
 2 ( باب ما جاء في موضع المقام وكيف رده عمر رضي الله عنه الي موضعه هذا ),826,121,6,14.648910411622277
 ( ما جاء في الذهب الذي علي المقام ومن جعله ms243 عليه ),236,20,1,8.47457627118644
 ( ذكر ذرع المقام ),194,25,1,12.886597938144329
 2 ( باب ما جلاء في اخراج جبريل زمزم لام اسماعيل عليهما السلام ),669,29,1,4.334828101644246
 ( ما جاء في حفر عبد المطلب بن هاشم زمزم ),1916,45,2,2.348643006263048
 ( ذكر فضل زمزم وما جاء في ذلك ),1400,441,20,31.5
 ( ذكر شرب النبي & من ماء زمزم ),811,162,9,19.97533908754624
 ( ما جاء في تحريم العباس بن عبد المطلب زمزم للمغتسل فيها وغير ذلك ),147,37,2,25.170068027210885
 ( اذن النبي & لاهل السقاية من اهل بيته في البيتوتة بمكة ليالي مني ),124,27,1,21.774193548387096
 ( ما ذكر من غور الماء قبل يوم القيامة لا زمزم ),71,23,1,32.3943661971831
 ( ما كان عليه حوض زمزم في عهد ابن عباس ومجلسه ),351,17,1,4.843304843304843
 2 ( باب ذكر غور زمزم وما جاء في ذلك ),297,0,0,0
 ( ذكر حد المسجد الحرام وفضله وفضل الصلاة فيه ),788,327,14,41.49746192893401
 ( اول من ادار الصفوف حول الكعبة ),278,55,2,19.784172661870503
 ( موضع قبور عذاري بنات اسماعيل عليه السلام في المسجد الحرام ),60,21,1,35.0
 ( الصلاة في المسجد الحرام والناس يمرون بين ايدي المصلي ),57,36,1,63.1578947368421
 ( انشاد الضالة في المسجد الحرام ),62,30,2,48.38709677419355
 ( ما جاء في النوم في المسجد الحرام ),51,27,2,52.94117647058824
 ( الوضوء في المسجد الحرام وما جاء في ذلك ),90,38,2,42.22222222222222
 ( ذكر ما كان عليه المسجد الحرام وجدرانه وذكر من وسعه وعمارته الي ان صار الي ما هو عليه الان ذكر عمل عمر بن الخطاب وعثمان @Auto_ISB@ رضي الله عنهما ),181,19,1,10.497237569060774
 ( ذكر بنيان عبد الله بن الزبير رضي الله عنه ),602,40,3,6.64451827242525
 ( ذكر عمل الوليد بن عبد الملك ),96,12,1,12.5
 ( عمل امير المءمنين ابي جعفر ),575,8,1,1.391304347826087
 ( ذكر زيادة المهدي امير المءمنين الاولي ),1056,21,1,1.9886363636363635
 ( ذكر زيادة المهدي الاخرة في شق الوادي من المسجد الحرام ),702,0,0,0
 2 ( باب ذراع المسجد الحرام ),110,0,0,0
 2 ( باب عدد اساطين المسجد الحرام ),102,0,0,0
 ( صفة الاساطين ),373,0,0,0
 ( صفة الطافات وعددها وكم ذرعها ),482,0,0,0
 ( صفة ابواب المسجد الحرام وعددها وذرعها ),1473,0,0,0
 ( ذرع جدرات المسجد الحرام ),57,0,0,0
 ( الشرافات التي في بطن المسجد وخارجه ),224,0,0,0
 ( ذكر عدد الشراف التي في بطن المسجد وما يشرع من الطيقان في الصحن ),98,0,0,0
 ( ذكر صفة سقف المسجد ),48,0,0,0
 ( ذكر الابواب التي يصلي فيها علي الجناءز بمكة المشرفة ),82,0,0,0
 ( ذكر منارات المسجد الحرام وعددها وصفتها ),125,0,0,0
 ( ذكر قناديل المسجد الحرام وعددها والثريات التي فيه وتفسير امرها ),94,0,0,0
 ( ذكر ظلة المءذنين التي يءذن فيها المءذنون يوم الجمعة اذا خرج الامام,91,0,0,0
 ( ما جاء في منبر مكة ),129,15,1,11.627906976744185
 ( صفة ما كانت عليه زمزم وحجرتها وحوضها قبل ان تغير في خلافة المعتصم بالله في سنة تسع عشرة وماءتين وذلك مما كان عمل المهدي امير المءمنين في خلافته ),364,0,0,0
 ( ذكر ما غير من عمل زمزم وفي خلافة امير المءمنين المعتصم بالله سنة عشرين ومايتين واول من عمل الرخام عليها ),120,0,0,0
 ( صفة القبة وحوضها وذرعها ),597,0,0,0
