section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 ذكر الماءة الصوت المختارة,4,0,0,0
 الرشيد يامر المغنين باختيار ثلاثة اصوات,372,67,4,18.010752688172044
 المغنون يختارون لحن ابن محرز,188,41,1,21.808510638297875
 اختلاف وجهتي نظر ابراهيم بن ميمون وولده في غناء ابن جامع,435,14,1,3.218390804597701
 الكلام علي احد هذه الاصوات الثلاثة صوت فيه لحنان,173,0,0,0
 خبر ابي قطيفة ونسبه,541,0,0,0
 العنابس والاعياص,242,51,1,21.074380165289256
 عبد الله بن فضالة يهجو ابن الزبير,276,0,0,0.0
 مقتل عقبة والحارث,266,79,2,29.69924812030075
 قتيلة @Auto_ISE@ بنت الحارث ترثي اخاها,352,59,2,16.761363636363637
 الوليد بن عقبة يتولي الكوفة,229,27,1,11.790393013100436
 خروج ابن الزبير علي بني امية,579,0,0,0
 وقعة الحرة,608,0,0,0
 حنين ابي قطيفة الي المدينة واهلها,6,0,0,0
 صوت من غير الماءة فيه لحنان,92,0,0,0
 صوت من غير الماءة فيه ثلاثة الحان,70,0,0,0
 صوت من غير الماءة المختارة,115,0,0,0
 صوت من غير الماءة المختارة,183,0,0,0
 ابن الزبير يعفو عن ابي قطيفة,182,48,2,26.373626373626376
 صوت من غير الماءة المختارة,330,55,3,16.666666666666664
 وصية سعيد بن العاص,461,47,2,10.195227765726681
 ابو قطيفة يهجو عبد الملك بن مروان,251,55,3,21.91235059760956
 مقتل سعيد بن عثمان,107,31,1,28.971962616822427
 ذكر معبد وبعض اخباره,192,38,3,19.791666666666664
 سلامة القس ترثي معبدا,336,31,2,9.226190476190476
 معبد امير الغناء,441,27,2,6.122448979591836
 كيف يغني معبد,207,7,1,3.3816425120772946
 صوت من غير الماءة المختارة,288,18,1,6.25
 نسبة هذا الصوت,3,0,0,0
 صوت,65,0,0,0
 غناء معبد يصدم ابن سريج والغريض,215,15,1,6.976744186046512
 معبد وحكم الوادي والعبد الاسود,330,0,0,0.0
 التقاء @Auto_ISE@ معبد وابن سريج ببطن مر,41,0,0,0.0
 صوت,83,0,0,0
 نسبة هذين الصوتين واخبارهما,4,0,0,0
 صوت,80,0,0,0
 صوت,48,20,1,41.66666666666667
 معبد مع الجواري في السفينة ms0028,168,0,0,0
 صوت,79,0,0,0
 صوت,83,0,0,0
 صوت,59,0,0,0
 اعجاب الجواري بغناء معبد,349,0,0,0
 معبد يغني للوليد بن يزيد,79,36,1,45.56962025316456
 صوت,73,0,0,0
 صوت,407,17,1,4.176904176904177
 معبد والرجل الشامي,200,0,0,0
 ابن عاءشة يقتبس من غناء معبد,154,13,1,8.441558441558442
 معبد @Auto_ISE@ مع المغنين في مكة,324,0,0,0.0
 نسبة هذا الصوت,3,0,0,0
 صوت,58,0,0,0
 ومن الثلاثة الاصوات المختارة صوت فيه اربعة الحان من رواية علي بن يحيي,221,10,1,4.524886877828054
 ذكر خبر عمر بن ابي ربيعة ونسبه,540,155,4,28.703703703703702
 عبد الله بن ابي ربيعة يكسو الكعبة من ماله,262,30,1,11.450381679389313
 راي النبي صلي الله عليه وسلم في حبش بني المغيرة,323,8,1,2.476780185758514
 نسبة ما في هذه الاخبار من الغناء,7,0,0,0
 صوت,54,0,0,0.0
 راي @Auto_ISE@ يزيد بن عبد الملك في غناء معبد وابن سريج,271,0,0,0.0
 ولدا عمر جوان وامة الواحد,174,5,1,2.8735632183908044
 صوت,217,102,1,47.004608294930875
 عمر ينشد ابن العباس امن ال نعم في المسجد الحرام,403,66,2,16.377171215880892
 اختلاف الاراء في شعر عمر,1041,142,8,13.640730067243034
 نسبة ما مضي من في هذه الاخبار من الاشعار التي قالها عمر بن ابي ربيعة وغني فيها المغنون اذ كانت لم تنسب هناك لطول شرحها,31,0,0,0
 صوت,673,122,6,18.12778603268945
 شعر عمر في فاطمة الكندية,17,0,0,0
 صوت,968,31,2,3.202479338842975
 صوت,107,0,0,0
