section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 علي ادم فلم يطاوعه شء مما خلق الله جل وعز الا الجنة فلما راي ادم ما,688,0,0,0
 شيث بن ادم,137,0,0,0
 انوش بن شيث,106,0,0,0
 قينان بن انوش,86,0,0,0
 مهلاءيل بن قينان,63,0,0,0
 يرد بن مهلاءيل,285,0,0,0
 اخنوخ بن يرد,80,0,0,0
 متوشلح بن اخنوخ,66,0,0,0
 لمك بن متوشلح,293,0,0,0
 نوح,817,0,0,0
 سام بن نوح,260,0,0,0
 ارفخشد بن سام,82,0,0,0
 شالح بن ارفخشد,67,0,0,0
 عابر بن شالح,101,0,0,0
 فالغ بن عابر,223,0,0,0
 ارغو بن فالغ,95,0,0,0
 ساروغ بن ارغو,143,0,0,0
 | ناحور بن ساروغ,300,0,0,0
 تارخ بن ناحور,141,0,0,0
 ابراهيم,1137,0,0,0
 اسحاق بن ابراهيم,238,0,0,0
 يعقوب بن اسحاق,241,0,0,0
 ولد يعقوب,356,0,0,0
 موسي بن عمران,3339,35,1,1.0482180293501049
 انبياء بني اسراءيل وملوكهم بعد موسي,1329,0,0,0
 داود,1433,0,0,0
 سليمان بن داود,869,0,0,0
 رحبعم بن سليمان والملوك بعده,1848,0,0,0
 المسيح عيسي بن مريم,3316,32,1,0.9650180940892641
 ملوك السريانيين,84,0,0,0
 ملوك الموصل ونينوي,46,0,0,0
 ملوك بابل,297,82,2,27.609427609427613
 ملوك الهند,2830,0,0,0
 اليونانيون,11588,0,0,0
 ملوك الروم,1512,0,0,0
 ملوك الروم المتنصرة,1138,0,0,0
 ملوك فارس,248,17,1,6.854838709677419
 المملكة الثانية من اردشير بابكان,4870,19,1,0.39014373716632444
 ممالك الجربي,262,0,0,0
 ملوك الصين,1028,0,0,0
 ملوك مصر من القبط وغيرهم,1025,0,0,0
 ممالك البربر والافارقة,242,0,0,0
 ممالك الحبشة والسودان,145,0,0,0
 مملكة البجة,463,0,0,0
 ملوك اليمن,2585,0,0,0
 ملوك الشام,494,0,0,0
 ملوك الحيرة من اليمن,1883,26,1,1.3807753584705258
 حرب كندة,1067,0,0,0
 ولد اسماعيل بن ابراهيم,8403,7,1,0.08330358205402832
 اديان العرب,872,27,1,3.096330275229358
 حكام للعرب,226,0,0,0
 ازلام العرب,723,0,0,0
 شعراء العرب,1732,517,10,29.84988452655889
 اسواق العرب,810,34,2,4.197530864197531
 مولد رسول الله,2047,64,4,3.126526624328285
 الفجار,330,0,0,0
 حلف الفضول,319,0,0,0
 بنيان الكعبة,295,0,0,0
 تزويج خديجة بنت خويلد,318,0,0,0
 المبعث,1023,8,1,0.7820136852394917
 الاسراء,162,0,0,0
 النذارة,429,0,0,0
 مهاجرة الحبشة,448,0,0,0
 حصار قريش لرسول الله وخبرالصحيفة,360,0,0,0
 وفاة القاسم ابن رسول الله,96,0,0,0
 ما نزل من القران بمكة,551,0,0,0
 وفاة خديجة وابي طالب,216,0,0,0
 عرض رسول الله نفسه علي القباءل وخروجه الي الطاءف,210,0,0,0
 قدوم الانصار مكة,487,0,0,0
 خروج رسول الله من مكة,398,0,0,0
 قدوم رسول الله المدينة,279,0,0,0
 افتراض الصوم والصلاة,166,0,0,0
 ما نزل من القران بالمدينة,372,0,0,0
