section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,6,0,0,0
 [التاريخ],1,0,0,0
 باب اشتقاق اسم التاريخ والفاءدة بالعناية به,236,0,0,0
 باب في مبتدا التاريخ واصطلاح الامم عليه,1204,36,3,2.990033222591362
 ذكر اختلاف الصحابة في التاريخ,530,6,1,1.1320754716981132
 ذكر تاريخ الهجرة,83,0,0,0
 القول في اشتقاق تسمية الايام والشهور,210,19,1,9.047619047619047
 السبب الذي حمل الاءمة علي ان قيدوا المواليد وارخوا التواريخ,197,0,0,0
 [دمشق والشام],2,0,0,0
 ذكر اصل اشتقاق تسمية الشام,510,0,0,0
 ذكر تاريخ مدينة دمشق ومعرفة من بناها,1027,0,0,0
 اشتقاق تسمية دمشق,371,0,0,0
 حث النبي امته علي سكني الشام واخباره بتكفل الله عز وجل لمن سكنه من اهل,1238,0,0,0
 بيان ان الايمان يكون بالشام عند وقوع الفتن والملاحم,354,0,0,0
 ما جاء عن النبي صلي الله عليه وسلم ان الشام عند وقوع الفتن عقر دار ,197,0,0,0
 ما جاء في ان الشام صفوة الله من بلاده,338,0,0,0
 اختصاص الشام ببسط ملاءكة الرحمة اجنحتها عليها,114,0,0,0
 دعاء النبي للشام بالبركة,576,0,0,0
 بيان ان الشام ارض مباركة,308,0,0,0
 ما جاء في ان الشام الارض المقدسة المذكورة في القران,469,0,0,0
 اعلام النبي صلي الله عليه وسلم امته ان بالشام تسعة اعشار الخير,196,0,0,0
 ما جاء في ان الشام مهاجر ابراهيم الخليل,499,0,0,0
 اختصاص الشام بالاضاءة عند مولد النبي,455,0,0,0
 الشام ارض المحشر والمنشر,4,0,0,0
 ما جاء في ان الشام ارض المحشر المنشر,820,0,0,0
 ما جاء في ان بالشام يكون ملك اهل الاسلام,385,0,0,0
 ما جاء من ان الشام سرة الدنيا,492,0,0,0
 الشام يبقي عامرا بعد خراب الامصار,6,0,0,0
 ما جاء من ان الشام يبقي عامرا بعد خراب الامصار,245,0,0,0
 باب تمصير الامصار,202,0,0,0
 فضل دمشق من القران,4,0,0,0
 ما ورد في فضل دمشق من القران,632,0,0,0
 دمشق من مدن الجنة,4,0,0,0
 ما ورد في ان دمشق من مدن الجنة,324,82,3,25.308641975308642
 دمشق مهبط عيسي بن مريم,5,0,0,0
 ما جاء في ان دمشق مهبط عيسي بن مريم,504,0,0,0
 ما جاء في ان دمشق فسطاط المسلمين,1068,29,2,2.715355805243446
 باب في ان البركة في دمشق مضعفة,688,0,0,0
 ما جاء في ان اهل دمشق لا يزالون علي الحق,731,39,1,5.33515731874145
 باب غناء اهل دمشق في الملاحم,344,0,0,0
 ما جاء في ان اهل دمشق يعرفون في الجنة بالثياب الخضر,124,0,0,0
 دعاء النبي لاهل الشام ان يهديهم الله ويقبل بقلوبهم الي الاسلام,152,0,0,0
 ما روي ان اهل الشام مرابطون,562,0,0,0
 ما جاء ان بالشام تكون الابدال,1129,0,0,0
 نفي الخير عند فساد اهل الشام,6,0,0,0
 ما جاء في نفي الخير عند فساد اهل الشام,100,0,0,0
 ما جاء من ان بالشام تكون بقايا العرب,110,0,0,0
 باب انحياز بقية المءمنين اخر الزمان الي الشام,132,0,0,0
 ما ذكر من تمسك اهل الشام بالطاعة,907,8,1,0.8820286659316428
 ذكر توثيق اهل الشام بالرواية وعلمهم,681,0,0,0
 باب صفة اهل الشام بالدين والثقة,235,0,0,0
 باب النهي عن سب اهل الشام,204,0,0,0
 من قتل من اهل الشام بصفين,6,0,0,0
 ما ورد فيمن قتل من اهل الشام بصفين,441,25,2,5.6689342403628125
 ذكر ما ورد في ذم اهل الشام,1989,0,0,0
 اخبار ملوك الشام قبل الاسلام,5,0,0,0
 ذكر ما جاء من اخبار ملوك الشام قبل الاسلام,1005,0,0,0
 باب تبشير النبي امته بافتتاح الشام,1321,10,1,0.757002271006813
 باب سرايا رسول الله صلي الله عليه وسلم,2774,0,0,0
 باب غزوة تبوك,3458,0,0,0
 ذكر بعث النبي اسامة بن زيد,3995,29,1,0.7259073842302879
 ذكر اهتمام ابي بكر بفتح الشام,4526,9,1,0.1988510826336721
 ما روي من توقع المشركين,1362,0,0,0
 ذكر ظفر جيش المسلمين باجنادين وفحل ومرج الصفر,688,0,0,0
 باب كيف كان امر دمشق في الفتح,2651,0,0,0
 ذكر تاريخ وقعة اليرموك,3357,0,0,0
 ذكر تاريخ قدوم عمر الجابية,739,0,0,0
 ما اشترط عند فتح الشام علي الذمة,882,25,3,2.8344671201814062
 ذكر حكم الارضين وما جاء فيه,3344,45,2,1.3456937799043063
 الصوافي التي استصفيت عن بني امية,118,0,0,0
 بعض ما ورد من الملاحم والفتن,671,0,0,0
 ذكر بعض اخبار الدجال,1870,0,0,0
 ذكر شرف جامع دمشق وفضله,1214,9,1,0.7413509060955519
 ما ذكر من هدم بقية كنيسة مريحنا وادخالها في الجامع,804,0,0,0
 ما ذكر في بناءه واختيار موضعه,887,0,0,0
 كيفية ترخيمه ومعرفة المال المنفق عليه,284,0,0,0
 ذكر ما كان عمر بن عبد العزيز رده علي النصاري عند طلبه,771,0,0,0
 ذكر ما في الجامع من القناديل وما فيه وفي البلد من الطلسمات,521,0,0,0
 ما ورد في امر السبع وابتداء الحضور فيه,195,0,0,0
 ذكر مساجد البلد وحصرها,461,8,1,1.735357917570499
 ذكر فضل المساجد المقصودة بالزيارة,1876,9,1,0.4797441364605544
 ذكر فضل مواضع وجبال بظاهر دمشق وضواحيها,1081,45,3,4.162812210915819
 كناءس اهل الذمة التي صالحوا عليها,427,0,0,0
 بعض الدور التي هي داخل السور,270,0,0,0
 الانهار المحتفرة للشرب وسقي الزرع,322,0,0,0
 مدح دمشق بطيب الهواء والماء,5,0,0,0
 ما ورد في مدح دمشق بطيب الهواء والماء,497,0,0,0
 ذكر تسمية ابوابها ونسبتها,344,0,0,0
 فضل مقابر اهل دمشق,918,0,0,0
 حرف الالف,2,0,0,0
 ذكر من اسمه احمد,98,0,0,0
 ذكر قدومه صلي الله عليه وسلم بصري,1294,0,0,0
 ذكر معرفة اسماءه وانه خاتم رسل الله,546,0,0,0
 ذكر معرفة كنيته,428,0,0,0
 ذكر نسبه والاختلاف فيه,462,17,1,3.67965367965368
 معرفة امه وجداته وعمومته ووعماته,2267,0,0,0
 ذكر طهارة مولده ms0237 وطيب اصله,1238,0,0,0
 ذكر مولده صلي الله عليه وسلم,2193,19,1,0.8663930688554491
 ما جاء في الكتاب من صفته وبشرت به الانبياء من بعثته,1828,0,0,0
 اخبار الاحبار والرهبان والكهان بنبوته.,5302,16,2,0.3017729158807997
 باب صفة خلقه ومعرفة خلقه,4445,8,1,0.17997750281214847
 باب تطهير قلبه من الغل,832,11,1,1.3221153846153846
 باب عصمة الله بالرسالة عما كان يرتكبه اهل الجهالة,743,0,0,0
 كيف كان بدء نبوته وبعثه,983,0,0,0
 ذكر الوقت الذي اوحي فيه اليه ومعرفة اول ما نزل من الوحي,176,0,0,0
 ذكر ما قاسي رسول الله من التعذيب والتكذيب,1784,30,2,1.6816143497757847
 ذكر بعض ما ورد في فضله من القران,967,0,0,0
 ما ورد في اصطفاءه علي العالمين وانتخابه من المرسلين,2481,31,2,1.2494961708988312
 ذكر عروجه الي السماء واجتماعه بالانبياء,6658,26,3,0.39050765995794534
 باب مختصر من دلاءل نبوته,7860,24,3,0.3053435114503817
 ذكر اثبات شفاعته لاهل الكباءر من امته,1657,28,2,1.6898008449004225
 ما ضرب لنفسه من المثل وما ظهر من الاكمال للدين ببعثه,568,0,0,0
 ذكر اعزازه بالهجرة الي المدينة,3466,0,0,0
 ذكر حروبه وغزواته وسراياه,4133,0,0,0
 ما ذكر من شجاعته وشدته,613,0,0,0
 ما روي في فصاحة لسانه ومنطقه وبيانه,623,8,1,1.2841091492776886
 ما عرف من جوده وسخاءه وبذله وعطاءه,859,68,3,7.916181606519208
 ما عرف من حسن بشره ووصف من طيب نشره,708,0,0,0
 ما ذكر من حياءه وظهر من عهده ووفاءه,357,0,0,0
 ما ورد من مزاجه وسعة صدره,755,0,0,0
 باب جامع في صفة احواله وافعاله واقواله,684,0,0,0
 ما ورد في شعره وشيبه وخضابه وثيابه,3564,38,3,1.0662177328843996
 ذكر تواضعه لربه ورحمته لامته ورافته بصحبه,1552,7,1,0.4510309278350515
 ذكر تقلله وزهده وتبتله في العبادة,3645,0,0,0
 ذكر بنيه وبناته وازواجه وسرياته,9319,31,2,0.33265371821010836
 معرفة عبيده واماءه وخدمه وكتابه وامناءه,5140,50,3,0.9727626459143969
 اماءه صلي الله عليه وسلم,1230,17,1,1.3821138211382114
 خدمه صلي الله عليه وسلم,2147,20,2,0.9315323707498836
 كتابه صلي الله عليه وسلم,3501,97,4,2.7706369608683232
 @Auto_ISB@ ذكر سلاحه ومركوبه ومعرفة مطعومه ومشروبه,4360,34,2,0.7798165137614679
 باب اعلام الله نبيه بتوفيه,1583,6,1,0.3790271636133923
 ذكر مرضه وتوفيه وتسمية اليوم الذي قبض فيه,6262,39,3,0.6228042159054615
 ذكر من حضر غسله ومن غسله وما كفن فيه وصفة قبره,3942,9,1,0.228310502283105
 ذكر موضع قبره واختلافهم في امره,530,0,0,0
 باب من زار قبره بعد وفاته كمن زار حضرته قبل وفاته,571,0,0,0
 ذكر كيفية الصلاة عليه,658,10,1,1.5197568389057752
 ذكر ما اعده الله من الثواب لمن صلي عليه,1722,13,1,0.7549361207897793
 من اسم ابيه علي حرف الالف,4680,275,14,5.876068376068376
 من اسم ابيه علي حرف الباء,329,68,3,20.66869300911854
 من اسم ابيه علي حرف التاء,132,21,1,15.909090909090908
 من اسم ابيه علي حرف الثاء,245,0,0,0
 من اسم ابيه علي حرف الجيم,878,19,1,2.164009111617312
 من اسم ابيه علي حرف الحاء,5100,219,14,4.294117647058823
 من اسم ابيه علي حرف الخاء,723,118,6,16.32088520055325
 من اسم ابيه علي حرف الدال المهملة,3540,34,2,0.96045197740113
 من اسم ابيه علي حرف الذال,80,0,0,0
 من اسم ابيه علي حرف الراء,478,12,1,2.510460251046025
 من اسم ابيه علي حرف الزاي,102,15,1,14.705882352941178
 من اسم ابيه علي حرف السين,3629,134,7,3.692477266464591
 من اسم ابيه علي حرف الشين,1109,51,2,4.598737601442742
 من اسم ابيه علي حرف الصاد,1207,74,4,6.130903065451532
 من اسم ابيه علي حرف الضاد المعجمة,114,0,0,0
 من اسم ابيه علي حرف الطاء المهملة,107,15,1,14.018691588785046
 المعتضد احمد بن طلحة ابي احمد الموفق,4375,53,2,1.2114285714285715
 من اسم ابيه علي حرف العين المهملة,18975,1078,51,5.681159420289855
 من اسم ابيه علي حرف الغين المعجمة,397,0,0,0
 من اسم ابيه علي حرف الفاء,787,10,1,1.2706480304955527
 من اسم ابيه علي حرف القاف,454,183,7,40.308370044052865
 من اسم ابيه علي حرف الكاف,497,17,1,3.420523138832998
 من اسم ابيه علي حرف اللام,77,25,1,32.467532467532465
 من اسم ابيه علي حرف الميم,20128,1115,51,5.539546899841017
 من اسم ابيه علي حرف النون,1335,66,3,4.943820224719101
 من اسم ابيه علي حرف الواو,46,24,1,52.17391304347826
 من اسم ابيه علي حرف الهاء,283,0,0,0
 من اسم ابيه علي حرف الياء,3334,124,7,3.719256148770246
 من اسمه ابان,2801,77,3,2.7490182077829344
 ذكر من اسمه ابراهيم,47625,1099,55,2.3076115485564306
 اسماء الرجال علي حرف الالف,85394,1483,84,1.7366559711455138
 اسماء النساء علي حرف الالف,4209,11,1,0.2613447374673319
 حرف الباء,30678,375,22,1.2223743399178564
 اسماء النساء علي حرف الباء,4982,0,0,0
 حرف التاء المثناة فوقها,9057,101,4,1.115159545103235
 اسماء النساء علي حرف التاء,771,0,0,0
 حرف الثاء المثلثة,5195,133,9,2.5601539942252165
 اسماء النساء علي حرف الثاء المثلثة,674,0,0,0
 حرف الجيم,35387,521,30,1.4722920846638596
 اسماء النساء علي حرف الجيم,722,0,0,0
 حرف الحاء المهملة,116705,3783,181,3.241506362195279
 اسماء النساء علي حرف الحاء,5039,48,3,0.952569954356023
 حرف الخاء المعجمة,2712,98,4,3.6135693215339235
 ,1869,31,2,1.6586409844836811
 ,9251,68,4,0.7350556696573344
 ,16217,323,20,1.991737066041808
 الخضر عليه السلام,4278,31,2,0.7246376811594203
 الخضر بن الحسين بن عبد الله,98,0,0,0.0
 الخضر بن زكريا بن اسماعيل,176,0,0,0.0
 الخضر بن شبل بن الحسين,97,15,1,15.463917525773196
 الخضر بن عبد الله,118,0,0,0
 الخضر بن عبد الرحمن بن علي,222,0,0,0
 الخضر بن عبد الواحد,52,0,0,0
 الخضر بن عبد الوهاب بن يحيي,245,67,1,27.346938775510203
 الخضر بن عبدان بن احمد,101,0,0,0.0
 الخضر بن علي بن الخضر,102,0,0,0
 الخضر بن علي بن محمد,71,0,0,0
 الخضر بن محمد بن غوث المدعو بغويث,110,0,0,0
 الخضر بن منصور بن علي,71,0,0,0.0
 الخضر ms2103 بن يونس بن عبد الله,178,22,1,12.359550561797752
 الخطاب بن سعد الخير بن عثمان,98,0,0,0
 الخطاب بن واثلة,1160,20,1,1.7241379310344827
 الخليل بن احمد بن محمد,129,40,2,31.007751937984494
 الخليل بن عبد الرزاق بن الحسين,40,0,0,0.0
 الخليل بن عبد القهار,75,0,0,0
 الخليل بن منصور بن محمد,38,21,1,55.26315789473685
 الخليل بن موسي الباهلي البصري,89,17,2,19.101123595505616
 الخليل بن هبة الله بن محمد,3034,88,5,2.900461437046803
 اسماء النساء علي حرف الخاء المعجمة,363,0,0,0
 حرف الدال المهملة,24367,423,21,1.7359543645093776
 اسماء النساء علي حرف الدال المهملة,127,0,0,0
 حرف الذال المعجمة ms2202,12421,48,3,0.38644231543353996
 حرف الراء,19438,463,27,2.3819322975614776
 اسماء النساء علي حرف الراء,6066,26,2,0.42861852950873724
 حرف الزاي,42868,514,32,1.1990295791732761
 اسماء النساء علي حرف الزاي,1889,54,4,2.8586553732133404
 حرف السين المهملة,105510,1739,100,1.6481850061605536
 اسماء النساء علي حرف السين المهملة,5198,39,3,0.7502885725278953
 حرف الشين المعجمة,22642,426,26,1.8814592350499073
 اسماء النساء علي حرف الشين المعجمة,306,0,0,0
 حرف الصاد المهملة,1822,45,2,2.469813391877058
 ,23443,406,20,1.7318602567930725
 حرف الضاد المعجمة,8278,174,9,2.101956994443102
 حرف الطاء المهملة,14894,306,15,2.054518598093192
 حرف الظاء المعجمة,3229,79,2,2.446577887890988
 حرف العين المهملة,709394,12105,685,1.7063860139781277
 اسماء النساء علي حرف العين المهملة,6095,32,1,0.5250205086136177
 حرف الغين المعجمة,11286,54,4,0.4784688995215311
 اسماء النساء علي حرف الغين المعجمة,92,0,0,0
 حرف الفاء,25925,545,32,2.1022179363548696
 حرف القاف,53,0,0,0
 حرف القاف,2,0,0,0
 قابيل ويقال قابين ويقال له قاين,25283,299,17,1.1826128228453903
 حرف الكاف,20881,290,15,1.388822374407356
 حرف اللام,5419,0,0,0
 حرف الميم,366060,7653,411,2.0906408785445008
 اسماء النساء علي حرف الميم,5747,30,2,0.5220114842526535
 حرف النون,27344,440,26,1.609128145114102
 اسماء النساء علي حرف النون,987,0,0,0
 حرف الواو,34915,542,34,1.5523414005441787
 اسماء النساء علي حرف الواو,55,0,0,0
 حرف الهاء,38043,513,28,1.34847409510291
 اسماء النساء علي حرف الهاء,5209,0,0,0
