section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
 باب في الدخول علي الملوك,5,0,0,0
 دخول الاشراف,72,0,0,0
 دخول الاوساط,58,0,0,0
 كيفية الدخول علي الملك,125,0,0,0
 استقبال الملك للملوك,91,0,0,0
 وداع الملك للملوك,107,0,0,0
 باب في مطاعمة الملوك,93,0,0,0
 المنصور والفتي الهاشمي,158,11,1,6.962025316455696
 علي ماءدة اسحق بن ابراهيم,74,0,0,0
 شرف مءاكلة الملوك,184,0,0,0
 بين معاوية والحسن بن علي,126,0,0,0
 شره القضاة,126,0,0,0
 الملك وضيوفه علي الماءدة,234,0,0,0
 الحديث علي الماءدة,224,0,0,0
 باب في المنادمة,3,0,0,0
 طبقات الندماء,121,0,0,0
 في حضرة الملك,134,0,0,0
 مراتب الندماء والمغنين لدي الفرس وفي الاسلام,241,0,0,0
 اقسام الناس,314,0,0,0
 انقلاب الحال في عهد بهرام جور,421,0,0,0
 في عهد الامويين,246,0,0,0
 في عهد العباسيين: ,1382,0,0,0
 الخليفة الامين,164,0,0,0
 الخليفة المامون,168,0,0,0
 اخلاق الملك السعيد,197,0,0,0
 تطيب الملك وتجمله: ,452,0,0,0
 الملك في مجلس الشراب: ,213,0,0,0
 انعام الملوك ومنتهم,127,26,1,20.47244094488189
 العفو عند المقدرة,115,0,0,0
 اداب البطانة مع الملوك,194,0,0,0
 حديث الملك,456,0,0,0
 بين معاوية والرهاوي,218,0,0,0
 بين ابي العباس السفاح وابي بكر الهذلي: ,159,0,0,0
 اقوال في حسن الاستماع,82,0,0,0
 عود الي اخلاق الملوك,181,0,0,0
 معاقبة انوشروان للخاءن,692,0,0,0
 عبد الملك والاشدق,34,0,0,0
 الرشيد والبرامكة,47,12,1,25.53191489361702
 مراعاة حرمة الملك,198,0,0,0
 اغضاء البصر وخفض الصوت بحضرة الملك,221,0,0,0
 في غياب الملك,66,0,0,0
 مكافات الملوك,128,0,0,0
 باب في صفة ندماء الملك,164,0,0,0
 عدة الملك في سفره او نزهته,65,0,0,0
 خلال الندماء وملاعبة الملوك,460,0,0,0
 اداب الندماء عند نعاس الملك,104,0,0,0
 امامة الملك للصلاة,161,0,0,0
 اداب مسايرة الملك,276,0,0,0
 مسايرة الموبذ لقباذ,96,7,1,7.291666666666667
 مسايرة شرحبيل لمعاوية,157,8,1,5.095541401273886
 صاحب الشرطة والهادي,101,0,0,0
 ما قاله عبد الله بن الحسن للسفاح: ,91,0,0,0
 ما قاله الهاشمي للخراساني,66,0,0,0
 عدم تسمية او تكنية الملك,181,0,0,0
 عند تشابه الاسماء,135,0,0,0
 ما يتفرد به الملك في عاصمته,181,0,0,0
 دعاء الملك وتعزيته,133,0,0,0
 غضب الملك ورضاه,540,12,1,2.2222222222222223
 اسرار الملك,316,0,0,0
 حفظ حرم الملك,552,0,0,0
 امتحان من يطعن في المملكة,362,0,0,0
 تقاضي الملك عن الصغاءر,443,0,0,0
 رد علي العامة,299,9,1,3.0100334448160537
 اكرام الاوفياء,908,9,1,0.9911894273127754
 ادب سماع الملك ومحادثته,244,0,0,0
 اعادة الحديث:,265,0,0,0
 امارات الذهاب من مجلس الملك,211,0,0,0
 اغتياب الاخرين امام الملك,161,0,0,0
 اداب رسول الملك,460,0,0,0
 احتياط الملك,247,0,0,0
 معاملة ابن الملك للملك,542,0,0,0
 شهوة الاستبدال لدي الملك: ,1076,0,0,0
 صلاح الجفوة في التاديب,262,0,0,0
 صفات المقربين من الملك,128,0,0,0
 سخاء الملك وحياءه,570,21,1,3.684210526315789
 اعتلال الملك,181,0,0,0
 جواءز البطانة,200,0,0,0
 هدايا المهرجان والنيروز,671,0,0,0
 لهو الملوك وشربهم,442,0,0,0
 لبس الملوك وتطيبهم: ,346,0,0,0
 زيارة الملوك لاخصانهم,421,0,0,0
 استقبال الملوك للناس في الاعياد,390,0,0,0
 عقوبة الملك الظالم,465,0,0,0
 استقصاء احوال الرعية,731,0,0,0
 خصال تطول بها مدة الملك: ,101,0,0,0
 الملوك امام الامور الجليلة,411,7,1,1.70316301703163
 الحرب خدعة,729,0,0,0
 مكايد كسري ابرويز: ,1268,0,0,0
