section heading,section tok cnt,isnad tok cnt,isnad cnt,isnad percent
,406,0,0,0
 هذا كتاب فيه صفة الارض وبنية الخلق عليها وقبلة اهل كل بلد والممالك والمسالك الي نواحي الارض تاليف ابي القاسم عبيد الله بن عبد الله ابن خرداذبه مولي امير المءمنين,236,0,0,0
 قبلة اهل كل بلد,106,0,0,0
 السواد,46,0,0,0
 الجانب الشرقي سقي دجلة وتامرا,80,0,0,0
 سقي دجلة والفرات,65,0,0,0
 سقي الفرات ودجيل من غربي دجلة,143,0,0,0
 تقدير السواد,2,0,0,0
 الجانب الغربي سقي الفرات ودجيل,574,0,0,0
 سقي دجلة والفرات,39,0,0,0
 الجانب الشرقي,351,0,0,0
 مبلغ جباية السواد,204,0,0,0
 ملوك الارض في اول الزمان ومملكتهم,84,0,0,0
 القاب ملوك الارض,73,0,0,0
 الملوك الذين سماهم اردشير شاه؟ ن,92,0,0,0
 خبر المشرق,58,0,0,0
 الطريق من مدينة السلام الي اقاصي خراسان,247,0,0,0
 ذكر رساتيق اصبهان,125,0,0,0
 من همذان الي قزوين,362,0,0,0
 فاما طريق الشاش والترك,500,0,0,0
 الطريق من زامين الي فرغانة,270,0,0,0
 الطريق من مرو الشاهجان الي طخارستان,220,0,0,0
 طريق الصغانيان,87,0,0,0
 الطريق من بلخ الي طخارستان العليا,854,0,0,0
 القاب ملوك خراسان والمشرق,156,0,0,0
 سكك طريق المشرق,73,0,0,0
 الطريق الي الكور الجبلية وواسط والاهواز وفارس,142,0,0,0
 كور الاهواز,64,0,0,0
 الطريق من سوق الاهواز الي فارس,138,0,0,0
 كورة اردشير خره,39,0,0,0
 كورة سابور ومدينتها النوبندجان,34,0,0,0
 كورة اصطخر وهي المدينة,36,0,0,0
 ورساتيق درابجرد,12,0,0,0
 كورة ارجان ورساتيقها,56,0,0,0
 زموم الاكراد بفارس,55,0,0,0
 وكور فارس خمس كور,57,0,0,0
 الطريق من شيراز الي كرمان ثم الي سجستان ,82,0,0,0
 ولكرمان من المدن,169,0,0,0
 ولسجستان من المدن,34,0,0,0
 الطريق من شيراز الي نيسابور,208,0,0,0
 الطريق من شيراز الي درابجرد,54,0,0,0
 الطريق من اصطخر الي السيرجان مدينة كرمان,206,0,0,0
 الطريق من الفهرج الي السند,219,0,0,0
 بلاد السند,58,0,0,0
 بلاد البهلويين,56,0,0,0
 الطريق من الاهواز الي اصبهان,48,0,0,0
 الطريق من فارس الي اصبهان,49,0,0,0
 الطريق من اصبهان الي الري,78,0,0,0
 الطريق من بغداد الي البصرة,127,0,0,0
 الطريق من البصرة الي عمان علي الساحل,63,0,0,0
 المسافة الي المشرق في البحر,215,0,0,0
 الطريق من البصرة الي المشرق مع ساحل فارس,334,0,0,0
 سرنديب,668,0,0,0
 والطريق الي الصين,394,0,0,0
 والهند سبعة اجناس,112,0,0,0
 خبر المغرب,13,0,0,0
 الطريق من مدينة السلام الي المغرب,172,0,0,0
 عمل الفرات,14,0,0,0
 ومدن كور الخابور,54,0,0,0
 كور قنسرين,51,0,0,0
 اقاليم حمص,90,0,0,0
 والطريق من حمص الي دمشق,75,0,0,0
 كورة دمشق واقاليمها,75,0,0,0
 الطريق من دمشق الي طبرية,44,0,0,0
 كورة الاردن,47,0,0,0
 الطريق من طبرية (67) الي الرملة ms033,24,0,0,0
 كورة فلسطين,158,0,0,0
 والطريق من الرملة الي الفسطاط,153,0,0,0
 كور مصر,257,0,0,0
 الطريق من الفسطاط الي المغرب,214,0,0,0
 الطريق من برقة الي المغرب,662,0,0,0
 اعراض البربر,263,0,0,0
 الطريق من بغداد الي الرقة علي الموصل,83,0,0,0
 وكور الموصل,62,0,0,0
 الطريق من الموصل الي نصيبين,41,0,0,0
 كور ديار ربيعة,104,0,0,0
 الطريق من نصيبين الي ارزن ذات اليمين,43,0,0,0
 الطريق من امد الي الرقة ذات اليسار,60,0,0,0
 الطريق من بلد الي سنجار ثم الي قرقيسيا ذات اليسار,59,0,0,0
 الطريق من الرقد الي الثغور الجزرية,92,0,0,0
 الطريق من عين التمر الي بصري,51,0,0,0
 الطريق من الجزيرة الي الساحل,85,0,0,0
 الطريق من الرقة الي حمص ودمشق علي الرصافة,66,0,0,0
 الطريق من حمص الي دمشق علي بعلبك وهو طريق البريد,26,0,0,0
 الطريق من الكوفة الي دمشق,51,0,0,0
 السكك من حلب الي الثغور الشامية,126,0,0,0
 درب السلامة والطريق الي خليج القسطنطنية,161,0,0,0
 وطريق اخر,169,0,0,0
 وطريق اخر,982,0,0,0
 ومن البطارفة بالروم,660,0,0,0
 وجزاءر الروم المشهورة,114,0,0,0
 والطريق المتياسر,98,0,0,0
 ومن اراد عمورية من درب السلامة,51,0,0,0
 صفة رومية وما فيها من العجاءب,353,0,0,0
 عجاءب الدنيا اربع,115,0,0,0
 سكك طريق المغرب,357,0,0,0
 خبر الجربي,86,0,0,0
 الطريق الي اذربيجان وارمينية,52,0,0,0
 المدن والرساتيق في كورة اذربيجان,70,0,0,0
