begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	uid	uid2	bw1	ew1	bw2	ew2	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
439	939	745	1234	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0001	189	مه واصطفاءه ولا يجري في الدارين من افعاله الا ما يريده ويشاءه العظمة ازاره والكبرياء رداءه احمده علي جزيل نعمه وجميل كرمه واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله ارسله بالهدي ودين الحق ليظهره علي الدين كله ولو كره -ال--مشركون صلي الله عليه وسلم اما -بعد فاني-- وان -كنت -سا--كنا في اقا-صي-	نه ونستغفره و---نعوذ --بال---له من --شرور انفسنا --ومن سيءا-ت ا-ع-مالنا من يهده الله فلا- مضل له ومن يضلل -فلا هادي- --له واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله ارسله بالهدي ودين الحق ليظهره علي الدين كله و---كفي بالله شهيدا صلي الله عليه وعلي اله وسلم تسليما قال الله تعالي يا ايها الذين	1	1	-2933587653086872244	-4047927848413200647	60	60	60	60	136	318	59.433963775634766	27	JK001259-ara1	Shamela0002864-ara1
951	538	1313	919	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0006	334	ية الحق والمذهب الصدق متصاعدة الي عنان السماء واثار انوار قدرته ومكنته باقية بحسب تعاقب الصباح والمساء افضل الملوك واكمل السلاطين في ايات الفضل وبينات الصدق وتقوية الدين القويم ونصرة الصراط المستقيم فار-ت ان اتحفه بتحفة سنية وهدية مرضية فاتحفته بهذا الكتاب الذي سميته ب اساس التقديس علي بعد الدار وتباين الاقطار ----و--سا---لت -الله- ال-كر-يم- ان ينفعه به -في ا-لدارين- ب---فضله -وكرم	ين الحق والمذهب الصدق متصاعدة الي عنان السماء واثار انوار قدرته ومكنته باقية بحسب تعاقب الصباح والمساء افضل الملوك واكمل السلاطين في ايات الفضل وبينات الصدق وتقوية الدين القويم ونصرة الصراط المستقيم فاردت ان اتحفه بتحفة سنية وهدية مرضية فاتحفته بهذا الكتاب الذي سميته ب-اساس التقديس علي بعد الدار وتباين الاقطار قلت وفي اظهاره من جهة المشرق ما لم ي--رد به الكتاب والسنة بل يخالف ذلك م	1	6	-2933587653086872244	6458286563374539009	61	61	1566	1566	275	384	86.97916412353516	51	JK001259-ara1	Shamela0002864-ara1
159	0	281	102	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0006	70	ظيم قدره واستعلاءه العميم نعماءه والاءه الدالة علي وحدانيته --ارضه وسماءه المتعالية عن شواءب التشبيه والتعطيل صفاته واسماءه	--- -ابي ----دءا-د عل--ي- -طريقة ---بشر ا---لمريسي و--ذوي-ه فقال في خطبته المتعالية عن شواءب التشبيه والتعطيل صفاته واسماءه	1	6	-2933587653086872244	6458286563374539009	18	18	1500	1515	54	124	56.45161437988281	7	JK001259-ara1	Shamela0002864-ara1
716	293	956	537	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0006	238	فاني وان كنت ساكنا في اقاصي بلاد المشرق الا اني سمعت اهل المشرق والمغرب مطبقين متفقين علي ان السلطان المعظم العالم العادل المجاهد سيف الدنيا والدين سلطان الاسلام والمسلمين افضل سلاطين الحق واليقين ابا بكر بن ايوب لا زال-----ت راياته في تقوية ال	واني وان كنت ساكنا في اق-صي بلاد المشرق الا اني سمعت اهل المشرق والمغرب مطبقين متفقين علي ان السلطان المعظم العالم العادل المجاهد سيف الدنيا والدين سلطان الاسلام والمسلمين افضل سلاطين الحق واليقين ابا بكر بن ايوب لا زالت ايات راياته في تقوية ال	1	6	-2933587653086872244	6458286563374539009	43	43	1544	1544	195	245	97.14286041259766	41	JK001259-ara1	Shamela0002864-ara1
271	100	451	287	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0006	176	ه و--ا----سم-اءه فاستواءه قهره واستيلاءه ونزوله بره وعطاءه ومجيءه حكمه وقضاءه ووجهه وجوده او جوده وحباءه وعينه حفظه وعونه اجتباءه وضحكه عفوه او اذنه وارتضاءه ويده انعامه واكرامه واصطفاءه	ه وهذا حق ثم قال فاستواءه قهره واستيلاءه ونزوله بره وعطاءه ومجيءه حكمه وقضاءه ووجهه وجوده او جوده وحباءه وعينه حفظه وعونه اجتباءه وضحكه عفوه او اذنه وارتضاءه ويده انعامه واكرامه واصطفاءه	1	6	-2933587653086872244	6458286563374539009	29	29	1518	1532	147	187	94.11764526367188	28	JK001259-ara1	Shamela0002864-ara1
1314	1319	1581	1565	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0007	237	ورتبت------ه علي اربعة اقسام القسم الاول في الدلاءل الدالة علي انه تعالي منزه عن الجسمية والحيز وفيه فصول الفصل الاول في تقرير المقدمات التي يجب ايرادها قبل الخوض في الدلاءل وهي ثلاثة المقدمة الاولي في دعوي وجود موجود واثباته اعلم انا ندعي وجود موجود لا يمكن ان يشار اليه	ورتبت الكتاب علي اربعة اقسام القسم الاول في الدلاءل الدالة علي انه تعالي منزه عن الجسمية والحيز وفيه فصول الفصل الاول في تقرير المقدمات التي يجب ايرادها قبل الخوض في الدلاءل وهي ثلاثة المقدمة الا--------ولي -------------------اعلم انا ندعي وجود موجود لا يمكن ان يشار اليه	1	7	-2933587653086872244	8087893694409180398	50	50	1846	1846	192	273	86.81318664550781	43	JK001259-ara1	Shamela0002864-ara1
1580	0	1698	121	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0008	118	بالحس انه ههنا ---هنالك او نقول انا ندعي وجود موجود غير مختص بشء من الاحياز والجهات او نقول انا ندعي وجود موجود غير حال	بالحس انه ههنا او هنالك او نقول انا ندعي وجود موجود غير مختص بشء من الاحياز والجهات او نقول انا ندعي وجود موجود غير حال	1	8	-2933587653086872244	-1439737267602337080	25	25	2100	2126	93	121	97.52066040039062	24	JK001259-ara1	Shamela0002864-ara1
560	402	652	506	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0042	72	و---اشهد ا-ن لا اله الا --الله وحده لا شريك ---له و-ا-شهد- -ان محمدا عبده ورسوله ارسله بالهدي ودين الحق	وجل اله واحد لا اله الا هو فرد صمد- لم يتخذ صاحبة ولا ولدا وان محمدا عبده ورسوله ارسله بالهدي ودين الحق	1	42	-2933587653086872244	5389260584913129596	20	20	12323	12323	53	105	68.57142639160156	11	JK001259-ara1	Shamela0002864-ara1
1294	1184	1431	1350	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0443	92	ال--داري---ن بفضله -وكرمه ورتبته -علي --اربعة اقسا-م القسم ال-اول في ------الدلاءل ال-دالة علي انه تعالي منزه عن الجسمية والحيز و-فيه- -فصول- ---الف---صل الاول -في ت	علي ما يصفون والله سبحانه وتعالي اعلم فصل قال الرازي الفصل الثاني في تقرير الدلاءل السمعية علي انه تعالي منزه عن الجسمية والحيز والجهة قلت لم يذكر في هذا الفصل حجة ت	1	443	-2933587653086872244	2167676256340829063	25	25	132632	132632	67	166	55.421688079833984	10	JK001259-ara1	Shamela0002864-ara1
610	799	724	927	-5511799060026991176	-812960164341536448	JK001259-ara1.ms001	Shamela0002864-ara1.ms0494	75	-محمد---ا عبده ورسوله ارس-له بالهدي ودين الحق ليظهره علي الدين كله و-لو --كره ----المشركون صلي الله -عليه وسلم اما بعد فا-ن-ي-- وا	الحمد لله الذي ارس-ل- -رسوله بالهدي ودين الحق ليظهره علي الدين كله وكفي بالله شهيدا والحمد لله الذي جعل لرسوله منه سلطانا نصيرا وا	1	494	-2933587653086872244	3005017945492837857	22	22	147924	147924	55	131	57.25190734863281	9	JK001259-ara1	Shamela0002864-ara1
