id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shia001131Vols-ara1.completed.ms002	3510400694166414803	147	299	819	1607	1610	300	ترجمة مءلف هذا الكتاب فقد نشرنا شيءا منها سنة م بعنوان القاضي النعمان مءلف وفقيه فاطمي وذلك في مجلة الجمعية الملكية الاسيوية بلندن عدد يناير سنة من ص ص ونجد شيءا مختصرا جدا عن حياته في داءرة المعارف الاسلامية انظر مادة نعمان في المجلد الثالث ص وفي مقدمة كتابنا قانون الوصايا عند الاسماعيلية طبع في اكسفورد سنة من ص الي ص وقد ظهرت بعد ذلك ابحاث اخري عديدة ولا سيما ما كتبه صديقي الدكتور محمد كامل حسين الاستاذ بجامعة فءاد الاول بالقاهرة وارجو ان اضيف الي ما كتب بحثا كاملا عن حياة هذا الفقيه وسيكون ذلك في الجزء الذي يلي الجزء الثاني من كتاب الدعاءم ونكتفي الان بان نوجز شيءا عن حياته فالقاضي ابو حنيفة النعمان بن ابي عبد الله محمد بن منصور بن احمد -بن حيون التميمي المغربي عاش في النصف الاول من القرن الرابع من الهجرة القرن العاشر الميلادي ولا نعرف سنة ميلاده وان كان هناك ما يرجح انه ولد	2	7653370257914083981	EShia0071536-ara1.completed.ms004	-2832638337020445336	164	248	986	1427	1726	300	ترجمة القاضي النعمان --قد نشر شء---- منها سنة م بعنوان القاضي النعمان مءلف وفقيه فاطمي وذلك في مجلة الجمعية الملكية الاسيوية بلندن عدد يناير سنة من-- ص ونجد شيءا مختصرا جدا عن حياته في داءرة المعارف الاسلامية انظر مادة نعمان في المجلد الثالث ص---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- فالقاضي ابو حنيفة النعمان بن ابي عبد الله محمد بن منصور بن احمد ابن حيون التميمي المغربي عاش في النصف الاول من القرن الرابع من الهجرة القرن العاشر الميلادي ولا نعرف سنة ميلاده وان كان هناك ما يرجح انه ولد	4	-5048454397464075436	423	802.0	342	789	53.61216735839844	77	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms003	-3220755443240391731	0	48	1	279	1681	300	اواخر سني القرن الثالث للهجرة وتوفي بالقاهرة في من جمادي الثانية سنة ه مارس سنة م وصلي عليه الامام المعز لدين الله-------- ويعرف في تاريخ ادب الدعوة الاسماعيلية المستعلية بسيدنا قاضي القضاة وداعي الدعاة النعمان بن محمد وقد يختصر المءرخون فيقولون القاضي النعمان تمييزا له عن---------- صاحب المذهب	3	7653370257914083981	EShia0071536-ara1.completed.ms004	-2832638337020445336	249	300	1430	1726	1726	300	اواخر سني القرن الثالث للهجرة وتوفي بالقاهرة في من جمادي الثانية سنة ه مارس سنة م وصلي عليه الامام المعز لدين الله الفاطمي ويعرف في تاريخ ادب الدعوة الاسماعيلية المستعلية بسيدنا قاضي القضاة وداعي الدعاة النعمان بن محمد وقد يختصر المءرخون فيقولون القاضي النعمان تمييزا له عن ابي حنيفة صاحب المذهب	4	-5048454397464075436	278	538.0	230	296	93.9189224243164	48	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms003	-3220755443240391731	48	300	279	1681	1681	300	الحنفي ويطلق عليه ابن خلكان ومءلفو الشيعة الاثني عشرية ابا حنيفة الشيعي خدم المهدي بالله مءسس الدولة الفاطمية----------- التسع السنوات الاخيرة من حكمه ثم ولي قضاء اطرابلس في عهد القاءم بامر الله الخليفة الثاني للفاطميين وفي عهد الخليفة الثالث المنصور بالله عين قاضيا للمنصورية ووصل الي اعلي المراتب في عهد المعز لدين الله الخليفة الفاطمي الرابع-------------------------------------------- اذ رفعه الي مرتبة قاضي القضاة وداعي الدعاة كان القاضي النعمان رجلا ذا مواهب عديدة غزير العلم واسع المعرفة باحثا محققا مكثرا في التاليف عادلا في احكامه لم يصلنا الكثير عن حياته كما اننا لا نستطيع ان نبرز فكرة صحيحة عن اخلاقه ولعله وقف نفسه علي الدراسات التشريعية والفلسفية وعلي تاليف هذه الكتب العديدة المتنوعة التي كتبها ولما تمتع بثقة امامه المعز لدين الله جعله الامام مستشارا قضاءيا له وساعد امامه في المساءل الخاصة بالدعوة فقد وضع اسس القانون الفاطمي وينظر اليه بحق علي انه المشرع الاكبر للفاطميين -يقول رواة الفاطميين انه لم يءلف شيءا دون الرجوع الي اءمة عصره ويعتبر اقوم كتبه كتاب دعاءم الاسلام ---------انه من عمل المعز نفسه وليس من عمل قاضيه الاكبر ولهذا كان هذا الكتاب هو القانون الرسمي منذ عهد المعز حتي نهاية الدولة الفاطمية كما يتضح ذلك من رسالة كتبها الحاكم بامر الله الي داعيه باليمن بل لا يزال هذا الكتاب هو الوحيد الذي يسيطر علي حياة طاءفة البهرة ف--------------------------------------------------------------------------ي الهند -------------------وعليه المعول في احوالهم الشخصي--------------ة ومن عجب ان التشريع الاسلامي بالهند الان يحافظ علي شء من القوانين التي كانت تطبق في مصر في عهد الفاطميين وتتضح قيمة هذا الكتاب ايضا من ان عددا كبيرا من المختصرات له الفت لتكون	3	7653370257914083981	EShia0071536-ara1.completed.ms005	4216676243954050202	0	270	1	1547	1731	300	الحنفي ويطلق عليه ابن خلكان ومءلفو الشيعة الاثني عشرية ابا حنيفة الشيعي خدم المهدي بالله مءسس الدولة الفاطمية في الاعوام التسعة------- الاخيرة من حكمه ثم ولي قضاء -طرابلس في عهد القاءم بامر الله الخليفة الثاني للفاطميين وفي عهد الخليفة الثالث المنصور بالله عين قاضيا للمنصورية ووصل الي اعلي المراتب في عهد المعز لدين الله الخليفة-------- الرابع منشء القاهرة المعزية وجامعة الازهر العالمية اذ رفعه الي مرتبة قاضي القضاة وداعي الدعاة كان القاضي النعمان رجلا ذا مواهب عديدة غزير العلم واسع المعرفة باحثا محققا مكثرا في التاليف عادلا في احكامه لم يصلنا الكثير عن حياته كما اننا لا نستطيع ان نبرز فكرة صحيحة عن اخلاقه ولعله وقف نفسه علي الدراسات التشريعية والفلسفية وعلي تاليف هذه الكتب العديدة المتنوعة التي كتبها ولما تمتع بثقة امامه المعز لدين الله جعله------- مستشارا قضاءيا له وساعد امامه في المساءل الخاصة بالدعوة فقد وضع اسس القانون الفاطمي وينظر اليه بحق علي انه المشرع الاكبر للفاطميين ويقول رواة الفاطميين انه لم يءلف شيءا دون الرجوع الي اءمة عصره ويعتبر اقوم كتبه كتاب دعاءم الاسلام وتاويله فانه من عمل المعز نفسه وليس من عمل قاضيه الاكبر ولهذا كان هذا الكتاب هو القانون الرسمي منذ عهد المعز حتي نهاية الدولة الفاطمية كما يتضح ذلك من رسالة كتبها الحاكم بامر الله الي داعيه باليمن بل لا يزال هذا الكتاب هو الوحيد الذي يسيطر علي حياة طاءفة البواهر اتباع الخلفاء الفاطميين في شبه القارة الباكستانية الهندية واليمن وحضرموت في الهند والباكستان وغيرهما وعليه المعول في احوالهم الشخصية واحكام الاسرة ومن عجب ان التشريع الاسلامي بالهند الان يحافظ علي شء من القوانين التي كانت تطبق ب--مصر في عهد الفاطميين وتتضح قيمة هذا الكتاب ايضا من ان عددا كثيرا من المختصرات--- الفت لتكون	5	-5048454397464075436	1366	2620.0	1120	1574	86.78526306152344	235	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms004	-5463541741324676751	0	30	1	185	1621	300	بين يدي القضاة والطلبة مثل مختصر الاثار والينبوع وقد حفظ جزء من هذا الكتاب وفقد الجزء الاخر والاقتصار وعدد كبير من المءلفات المتاخرة مثل مجموع الفقه والحواشي والارجوزة المختارة وغيرها	4	7653370257914083981	EShia0071536-ara1.completed.ms005	4216676243954050202	270	300	1547	1731	1731	300	بين يدي القضاة والطلبة مثل مختصر الاثار والينبوع وقد حفظ جزء من هذا الكتاب وفقد الجزء الاخر والاقتصار وعدد كبير من المءلفات المتاخرة مثل مجموع الفقه والحواشي والارجوزة المختارة وغيرها	5	-5048454397464075436	184	368.0	154	184	100.0	30	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms004	-5463541741324676751	30	111	185	618	1621	300	وهي كلها مختصرات في الفقه اخذت عن دعاءم الاسلام ويظهر اثر النعمان وقوته في تلك الحقيقة وهي ان ابناءه اختصوا ايضا بما كان يتمتع به ابوهم من نفوذ فقد تولي كل من ولديه علي و-الحسين مرتبة قاضي القضاة ووضعا كتبا في الشريعة وعلي الجملة فقد كان النعمان مءسس اسرة محترمة من القضاة الممتازين كما كان مءلفا كثير الانتاج ينسب اليه اربعة واربعون كتابا منها ثمانية عشر يحتفظ بها الي الان واربعة---- يرجح وجودها واثنان وعشرون فقدت ولم نعثر لها علي اثر	4	7653370257914083981	EShia0071536-ara1.completed.ms006	-5650459921295300116	0	83	1	439	1760	300	وهي كلها مختصرات في الفقه اخذت عن دعاءم الاسلام ويظهر اثر النعمان وقوته في تلك الحقيقة وهي ان ابناءه اختصوا ايضا بما كان يتمتع به ابوهم من نفوذ فقد تولي كل من ولديه علي و الحسين مرتبة قاضي القضاة ووضعا كتبا في الشريعة وعلي الجملة فقد كان النعمان مءسس اسرة محترمة من القضاة الممتازين كما كان مءلفا كثير الانتاج ينسب اليه اربعة واربعون كتابا منها ثمانية عشر يحتفظ بها الي الان واربعة عشر يرجح وجودها واثنان وعشرون فقدت ولم نعثر لها علي اثر	6	-5048454397464075436	433	854.5	352	438	98.85844421386719	82	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms019	1935157421776468784	73	113	415	621	1616	300	قول رسول الله صلع--------------- لتسلكن سبل الامم ممن كان قبلكم حذو النعل بالنعل والقذة بالقذة حتي لو دخلوا جحر ضب لدخلتموه وفي حديث اخر------------------------------------------------------------------------ لتركبن سنن من كان قبلكم ذراعا بذراع وباعا بباع حتي لو سلكوا خشرم دبر لسلكتموه فكانت --	19	7653370257914083981	EShia0071536-ara1.completed.ms033	8703685450663147098	1	56	4	291	1599	300	قول رسول الله صلي الله عليه وسلم لتسلكن سبل الامم قب--------لكم حذو النعل بالنعل والقذة بالقذة حتي لو دخلوا جحر ضب لدخلتموه فهو حديث مشهور عنه صلي الله عليه وسلم يرويه الخاص والعام وجاء ايضا عنه مثله وهو قوله لتركبن سنن من كان قبلكم ذراعا بذراع وباعا يباع حتي لو سلكوا خشرم دبر لسلكتموه فالخشرم	33	-5048454397464075436	183	320.5	146	295	62.033897399902344	32	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms022	7109637005609713967	131	193	642	954	1498	300	فرض علي القلب من الايمان فالاقرار والمعرفة والعقد والرضا والتسليم بان الله تبارك وتعالي هو الواحد لا اله الا هو وحده لا شريك له الها واحدا احدا صمدا لم يتخذ صاحبة ولا ولدا وان محمدا عبده ورسوله صلي الله عليه وعلي اله والاقرار بما كان من عند الله من نبي او كتاب وذلك ما فرض علي القلب من الاقرار والمعرفة قال الله	22	7653370257914083981	EShia0071536-ara1.completed.ms039	2587766821231762445	180	238	905	1199	1544	300	فرض علي القلب من الايمان -الاقرار والمعرفة والعقد والرضي والتسليم بان الله------------- هو الواحد لا اله الا هو وحده لا شريك له الها واحدا احدا صمدا لم يتخذ صاحبة ولا ولدا وان محمدا عبده ورسوله صلي الله عليه و----اله والاقرار بما كان من عند الله من نبي او كتاب فذلك ما فرض علي القلب من الاقرار والمعرفة والتاويل	39	-5048454397464075436	287	544.5	229	312	91.9871826171875	52	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms028	-3462422560556014902	169	266	930	1417	1568	300	قال المعرفة من الله حجة ومنة ونعمة والاقرار من يمن الله به علي من يشاء--------- والمعرفة صنع الله في القلب والاقرار فع-ل القلب بمن من الله وعصمة ورحمة فمن لم يجعله الله عارفا فلا حجة عليه وعليه ان يقف ويكف عما لا يعلم ولا يعذبه الله علي جهله ويث-به علي عمله بالطاعة ويعذبه علي عمله بالمعصية ولا يكون شء من ذلك الا بقضاء الله وقدره وبعلمه وبكتابه -بغير جبر لانهم لو كانوا مجبورين لكانوا معذورين وغير محمودين ومن جهل فعليه ان يرد الينا ما اشكل عليه قال الله عز وجل فاسالوا اهل الذكر ان كنتم لا تعلمون	28	7653370257914083981	EShia0071536-ara1.completed.ms042	-2441516816459464845	54	151	298	790	1488	300	قال المعرفة من الله حجة ومنة ونعمة والاقرار من يمن الله به علي من يشاء من عباده والمعرفة صنع الله في القلب والاقرار فعال القلب بمن من الله وعصمه ورحمه فمن لم يجعله الله عارفا فلا حجة عليه وعليه ان يقف ويكف عما لا يعلم ولا يعذبه الله علي جهله ويثيبه علي عمله بالطاعة ويعذبه علي عمله بالمعصية ولا يكون شء من ذلك الا بقضاء الله وقدره وبعلمه وبكتابه وبغير جبر لانهم لو كانوا مجبورين لكانوا معذورين وغير محمودين ومن جهل فعليه ان يرد الينا ما اشكل عليه قال تعالي فسء-------لوا اهل الذكر ان كنتم لا تعلمون	42	-5048454397464075436	469	901.0	375	499	93.98797607421875	88	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms028	-3462422560556014902	184	246	1001	1325	1568	300	والمعرفة صنع الله في ال---------------------------------------------قلب------ والاقرار فع-ل القلب بمن من الله وعصمة ورحمة فمن لم يجعله الله عارفا فلا حجة عليه وعليه ان يقف ويكف عما لا يعلم ولا يعذبه الله علي جهله ويثبه علي عمله بالطاعة ويعذبه علي عمله بالمعصية ولا يكون شء من ذلك الا بقضاء الله و-قدره وبعلمه وبكتابه بغير جبر لانهم لو كانوا مجبورين لكانوا معذورين وغير محمودين	28	7653370257914083981	EShia0071536-ara1.completed.ms043	5591435824936807981	97	146	491	754	1557	300	والمعرفة صنع الله في القلب ان الايمان من قبل الامام الذي مثله مثل القلب وقوله والاقرار فعال القلب تاويل------------------------------------------------------------ه ان العلم الظاهر لا يثبت الا عن امام وقوله و------------------------------------------------------لا يكون شء من ذلك الا بقضاء الله وبقدره وبعلمه وبكتابه بغير جبر لانهم لو كانوا مجبورين لكانوا معذورين وغير محمودين	43	-5048454397464075436	174	262.5	139	377	46.153846740722656	27	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
Shia001131Vols-ara1.completed.ms029	5049574739219985837	0	43	1	211	1477	300	مءمنا ان يعرفه الله نفسه فيقر له بالطاعة وان يعرفه الله نبيه صلع فيقر له بالطاعة وان يعرفه الله حجته في ارضه وشاهده علي خلقه فيعتقد امامته فيقر له بالطاعة قيل وان جهل غير ذلك قال نعم ولكن اذا امر اطا-ع واذا نهي	29	7653370257914083981	EShia0071536-ara1.completed.ms044	3555049179999769133	58	94	298	475	1548	300	مءمنا ان يعرفه الله نفسه فيقر له بالطاعة وان يعرف-----ه نبيه---- فيقر ----بنبوته وان يعرف-----ه حجته في ارضه وشاهده علي خلقه فيعتقد امامته---------------- قيل وان جهل غير ذلك قال نعم ولكن اذا امر فليطع واذا نهي	44	-5048454397464075436	167	281.0	131	211	79.14691925048828	30	Shia001131Vols-ara1.completed	EShia0071536-ara1.completed
