id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela19Y0145334-ara1.ms1981	6711217476199663726	0	64	1	349	1579	300	الذي رد فيه علي الاسماعيلية اخذه الشريف ولم يعزه اليه فتناقله مءرخو الشام والعراق والمغرب حتي انتشر في الافاق الي اليوم وامتلات به التصانيف وانا ابرا الي الله منه ولولا خشية الظن اني لم اقف عليه لما سطرته قال هءلاء القوم من ب ولد ديصان الثنوي الذي تنسب اليه الثنوية وهو مذهب يعتقدون فيه خالقين اثنين احدهما يخلق النور والاخر يخلق الظلمة فولد ديصان	1981	8837120293157966538	Shamela0000176-ara1.completed.ms010	1913151546487978970	267	300	1363	1543	1543	300	الذي رد فيه علي الاسماعيلية قال------------------------------------------------------------------------------------------------------------ وانا برء من قوله---------------------------------------------------- هءلاء القوم من-- ولد ديصان الثنوي الذي ينسب اليه الثنوية وهو مذهب يعتقدون فيه خالق------ين احدهما يخلق النور والاخر يخلق الظلمة فولد ديصان	10	-2724963764368320069	165	286.5	134	348	47.41379165649414	26	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1981	6711217476199663726	64	300	349	1579	1579	300	ميمون القداح واليه تنسب الميمونية وكان له مذهب في الغلو يعني في التشيع فولد لميمون---------------- عبد الله بن ميمون وكان اخبث من ابيه وامكر واعلم بالحيل فعمل ابوابا عظيمة من المكر والخديعة علي بطلان الاسلام وكان عارفا عالما بجميع الشراءع والسنن وجميع علوم المذاهب كلها فرتب-------------------- سبع دعوات يتدرج الانسان من واحدة الي اخري فاذا انتهي الي الدعوة الاخيرة جعله معري م-ن جميع الاديان لا يعتقد غير --تعطيل -الباري تعالي واباحة امة محمد عليه السلام وغيرهم من الامم ولا يرجو ثوابا ولا يخشي عقابا وما هونت نفسه لا يرجع عنه ويقول ان -------------اهل مذهبه علي هدي وان المخالفين لهم في ضلال وغفلة وكان يريد بهذا ----------ان يجعل المخدوعين امة له ويستمد من اموالهم وف--------------------ي الظاهر----- يدعو الي الامام من ال الرسول محمد بن اسماعيل بن جعفر الصادق ليجمعهم عليه وقد كان طلب ا-------------------------------ن يتنبا قبل ذلك بشعوذة فلم تتم له الحيلة قال واصل عبد الله بن ميمون واباءه من موضع بالاهواز و--------------------نزل عبد الله عسكر مكرم واكتسب بهذه الدعوة------------ مالا وكان يتستر بالتشيع والعلم وصار له دعاة ثم هرب من -----------------------------------------------------------المعتزل---------------------------ة ومعه ----من اصحابه ------الحسين الاهوازي ونزل البصرة وقال انا من ولد عقيل بن ابي طالب داع ------الي محمد بن اسماعيل بن جعفر فلما انتش-----ر خبره -طلبه العسكريون فهرب ومعه الحسين ونزلا------- سلمية من ارض الشام فاقام بها عبد الله بن ميمون وخفي امره حتي -ولد -------------له احمد --بن عبد الله بن ميمون القداح فقام بعد موت ابيه--------- في ترتيب الدعوة وبعث الحسين الاهوازي داعيته الي	1981	8837120293157966538	Shamela0000176-ara1.completed.ms011	7087917326684813441	4	248	18	1298	1577	300	ميمون القداح واليه تنسب الميمونية وكان له مذهب في الغلو فو---------------لد لميمون هذا ابن يقال له عبد الله ----------كان اخبث من ابيه------ واعلم بالحيل فعمل ابوابا عظيمة من المكر والخديعة علي بطلان الاسلام وكان عارفا عالما بجميع الشراءع والسنن وجميع علوم المذاهب كلها فرتب ما جعله من المكر في سبع دعوات يتدرج الانسان من واحدة الي اخري حتي ي-نتهي الي------- الاخيرة فيبقي معرا عن جميع الاديان لا يعتقد غير التعطيل وال------------اباحة ولا------------------------------------- يرجو ثوابا ولا يخشي عقابا-------------------------- ويقول انه علي هدي هو واهل مذهبه وغيرهم ضال مغفل وكان عبد الله بن ميمو------ن يريد بهذا في الباطن ان يجعل المخدوعين امة له -يستمد من اموالهم بالمكر والخديعة واما في الظاهر فانه يدعو الي الامام من ال ال-بيت محمد بن اسماعيل بن جعفر الصادق ليجمع الناس بهذه الحيلة وكان عبد الله بن ميمون هذا اراد ان يتنبا--------------- فلم يتم له----------- واصله------------------------ من موضع بالاهواز يعرف بقورج العباس ثم نزل--------- عسكر مكرم وسكن ساباط ابي نوح فنال بدعوته مالا وكان يتستر بالتشيع والعلم وصار له دعاة فظهر ما هو عليه من التعطيل والاباحة والمكر والخديعة فثارت به الشيعة والمعتزلة وكسروا داره ففر الي البصرة ومعه رجل من اصحابه يعرف بالحسين الاهوازي فادعي انه -----------من ولد عقيل بن ابي طالب وانه يدعو الي محمد بن اسماعيل بن جعفر الصادق ثم اشتهر خبره فطلبه العسكريون فهرب -هو والحسين الاهوازي الي سلمية لي----------------------------------------خفي امره بها فولد بها ابن يقال له احمد ومات عبد الله بن ميمون------- فقام من بعده ابنه احمد هذا في ترتيب الدعوة وبعث الحسين الاهوازي داعي-ة الي	11	-2724963764368320069	835	1236.5	672	1521	54.898094177246094	126	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1982	-5102027891919697384	0	68	1	359	1555	300	العراق فلقي حمدان بن الاشعث قرمط بسواد الكوفة فدعاه حتي استجاب له وكان منه مذهب القرامطة علي ما ذكرته في ترجمة احمد بن الحسين بن ابي سعيد الجنابي من هذا الكتاب قال ثم ولد لاحمد بن عبد الله بن ميمون القداح الح----------سين ومحمد المعروف بابي الشلعلع وهلك------- فخلفه ابنه الحسين في الدعوة حتي مات فقام بالدعوة-------- اخوه محمد بن احمد المعروف بابي الشلعلع وكان للحسين ابن اسمه سعيد	1982	8837120293157966538	Shamela0000176-ara1.completed.ms011	7087917326684813441	248	297	1298	1561	1577	300	العراق فلقي حمدان بن الاشعت قرمط بسواد الكوفة و------------------------------------------------------------------------------------------------------------------------ولد لاحمد بن عبد الله بن ميمون القداح ولدان هما الحسين ومحمد المعروف بابي الشلعلع ثم هلك احمد فخلفه ابنه الحسين في الدعوة فلما هلك الحسين بن احمد خلفه اخوه محمد بن احمد المعروف بابي الشلعلع وكان للحسين ابن اسمه سعيد	11	-2724963764368320069	210	369.0	170	383	54.83028793334961	35	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms3687	7286442938976617061	239	298	1322	1639	1648	300	وصار له دعاة وظهر ما هو عليه من التعطيل والاباحة والمكر والخديعة فثارت به الشيعة والمعتزلة وكبسوا داره ففر الي البصرة و------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------انظر الملاحظة الهامة من المرحوم الشيال في الهامش من ص من اتعاظ الحنفاء انظر ترجمة الاعصم القرمطي في هذا الكتاب رقم الهالك هو احمد------------------------------------------------------------------------------ بن عبد الله كما في الاتعاظ--------------------------------------------- ثم هلك احمد فخلفه ابنه الحسين في الفهرست	3687	8837120293157966538	Shamela0000176-ara1.completed.ms011	7087917326684813441	164	279	857	1467	1577	300	وصار له دعاة فظهر ما هو عليه من التعطيل والاباحة والمكر والخديعة فثارت به الشيعة والمعتزلة وكسروا داره ففر الي البصرة ومعه رجل من اصحابه يعرف بالحسين الاهوازي فادعي انه من ولد عقيل بن ابي طالب وانه يدعو الي محمد بن اسماعيل بن جعفر الصادق ثم اشتهر خبره فطلبه العسكريون فهرب هو والحسين الاهوازي الي سلمية ليخفي امره بها فولد بها ابن يقال له احمد ومات عبد الله بن ميمون فقام من بعده ابنه احمد--------------------------------------------------------------------------------------------------- هذا في ترتيب الدعوة وبعث الحسين الاهوازي داعية الي العراق فلقي حمدان بن الاشعت قرمط بسواد الكوفة وولد لاحمد بن عبد الله بن ميمون القداح ولدان هما الحسين ومحمد المعروف بابي الشلعلع ثم هلك احمد فخلفه ابنه الحسين في الدعوة -	11	-2724963764368320069	174	108.5	138	710	24.507041931152344	30	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1982	-5102027891919697384	130	205	687	1070	1555	300	وصار صاحب الامر فلم يلبث الا يسيرا حتي قتل ابا عبد الله وتسمي بعبيد الله وتكني بابي محمد وتلقب بالمهدي وصار اماما علويا من ولد محمد بن اسماعيل -بن جعفر قال--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- واصلهم من المجوس وس-------عيد هذا الذي استولي علي المغرب وتسمي بعبيد الل-----ه كان--------- يتيما بعد ابيه في حجر عمه محمد ابي علي ويلقب محمد هذا بابي الشلعلع وكان علي ترتيب الدعوة بعد اخيه يرتب امرها لسعيد فلما هلك وكبر سعيد وصار علي الدعوة وترتيب	1982	8837120293157966538	Shamela0000176-ara1.completed.ms012	-7018814714980057816	198	300	1031	1567	1567	300	وصار صاحب ا----------------------------------------لامر وتسمي بعبيد الله وتكني بابي محمد وتلقب بالمهدي وصار اماما علويا من ولد محمد بن اسماعيل ابن جعفر الصادق ولم يلبث الا يسيرا حتي قتل ابا عبد الله الداعي وتملك البربر وقلع بني الاغلب ولاة المغرب قال فعبيد الله الملقب بالمهدي هو سعيد بن الحسين بن احمد بن عبد الله ابن ميمون القداح بن ديصان الثنوي الاهوازي واصلهم من المجوس قال اما سعيد هذا الذي استولي علي المغرب وتسمي بعبيد الله فانه كان بعد ابيه يتيما--------- في حجر عمه الملقب ب---------------------ابي الشلعلع وكان علي ترتيب الدعوة بعد اخيه فرتب امرها لسعيد فلما هلك وكبر سعيد وصار علي الدعوة وترتيب	12	-2724963764368320069	296	520.5	238	606	48.84488296508789	50	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1983	5581007909268138258	0	101	1	535	1519	300	طالب الا--- بعد هروبه من سلمية واباءه من قبله لم يدعوا هذا النسب وانما كانوا يظهرون التشيع والعلم وانهم يدعون الي الامام محمد بن اسماعيل --------وانه حي لم يمت وهذا القول باطل ومكر وخديعة وباطنهم غير ظاهرهم وليس يعرف هذا القول الا لهم وهم اهل تعطيل واباحة وانما جعلوا علق--هم بال البيت----------------------- بابا للخديعة والمكر ولم يتم لسعيد امره بالمغرب الا ان قال انا من ال رسول الله------------------- فتم له بذلك الحيلة والخديعة وشاع بين الناس انه علوي فاطمي من ولد اسماعيل بن جعفر--------------------- وخفي امر مذهب------------------------------------ه في تعطيل الباري تعالي والطعن علي جميع الانبياء واباحة انفس اممهم واموالهم وحر-مهم واطال	1983	8837120293157966538	Shamela0000176-ara1.completed.ms013	-4873245561052617262	96	217	470	1095	1507	300	طالب الا من بعد هر-به من سلمية واباءه من قبله لم يدعوا هذا النسب وانما كانوا يظهرون التشيع والعلم وانهم يدعون الي الامام محمد بن اسماعيل بن جعفر وانه حي لم يمت وهذا القول باطل------------ وباطنهم غير ظاهرهم وليس يعرف هذا القول الا لهم وهم اهل تعطيل واباحة وانما جعلوا علاقتهم بال رسول الله صلي الله عليه وسلم بابا للخديعة والمكر ولم يتم لسعيد امر- بالمغرب الا ان قال انا من ال رسول الله صلي الله عليه وسلم فتم له بذلك الحيلة والخديعة وشاع بين الناس انه علوي فاطمي من ولد اسماعيل بن جعفر فاستعبدهم بهذا القول وخفي امر مذهبه عليهم الا من كشف له من خاصته ودعاته في تعطيل البارء------ والطعن علي جميع الانبياء واباحة انفس اممهم واموالهم وحريمهم ومع --	13	-2724963764368320069	502	891.0	405	647	77.58887481689453	89	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1990	-7654427602102620508	93	280	477	1407	1511	300	-ذكر ابو الحسين الصابي وا----------------------------------بنه غرس الدولة محمد في تاريخهما ما ذكره ابن الاثير مما نقله عنهما فاحببت ان انقله من الاصل الذي اخذ منه ابن الاثير فانه اتم وابسط ثم ارجع الي تمام قول ابن الاثير قول الصابي وابنه قال الصابي ان القادر بالله عقد مجلسا احضر فيه الشريف الطاهر ابا احمد الحسين -بن موسي بن محمد بن موسي بن ابراهيم بن موسي بن جعفر يعني الصادق وابنه ابا القاسم علي- المرتضي وجماعة من القضاة والشهود والفقهاء وابرز اليهم ابيات الشريف الرضي ابي الحسن محمد بن ابي احمد الحسني التي اولها الخفيف ما مقامي علي الهوان وعندي مقول صارم وانف حمي واباء محلق بي عن الضي م كما راغ طاءر وحشي اي عذر له الي المجد ان ذ ل غلام في غمده المشرفي احمل الضيم في بلاد الاعادي وبمصر الخليفة العلوي من ابوه ابي ومولاه مولا ي اذا ضامني البعيد القصي لف عرقي بعرقه سيدا النا س جميعا محمد وعلي ان جوعي بذلك الربع شبع واوامي بذلك الظل ري مثل من يركب الظلام وقد اق مر -من خلفه هلال مضي وقال الحاجب للنقيب ابي احمد قل لولدك محمد ------------------------------------------------اي ذل- اصابه في مملكتنا وما الذي يعمل	1990	8837120293157966538	Shamela0000176-ara1.completed.ms014	2732302329036494588	135	300	676	1502	1502	300	وذكر ابو الحسين هلال بن المحسن بن ابراهيم بن هلال الصابي وابنه غرس الدولة محمد في تاريخهما --------------------------------------------------------------------------------------------------------------------------------------------------------------ان القادر بالله عقد مجلسا احضر فيه------- الطاهر ابا احمد الحسين ابن موسي بن محمد-------- بن ابراهيم بن موسي بن جعفر -----الصادق وابنه ابو القاسم عليا المرتضي وجماعة من القضاة والشهود والفقهاء وابرز اليهم ابيات الشريف الرضي ابي الحسن محمد بن---- احمد الحسين التي اولها------- ما مقامي علي الهوان وعندي مقول صارم وانف حمي واباء محلق بي عن الضي-م كما راغ طاءر وحشي اي عذر له الي المجد ان ذ-ل غلام في غمده المشرفي احمل الضيم في بلاد الاعادي وبمصر الخليفة العلوي من ابوه ابي ومولاه مولا ي اذا ضامني البعيد القصي لف عرقي بعرقه سيدا النا س جميعا محمد وعلي ان جوعي بذلك الربع شبع واوامي بذلك الظل ري مثل من يركب الظلام وقد اس ري ومن خلفه هلال مضي وقال الحاجب للنقيب ابي احمد قل لولدك محمد اي هوان قد اقام فيه عندنا واي ضيم لقي من جهتنا واي ذلك اصابه في مملكتنا وما الذي يعمل	14	-2724963764368320069	726	1353.5	580	1017	71.38642883300781	127	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1991	3772510127494286657	0	174	1	880	1503	300	وجعلناه امير الحجيج فهل كان يحصل له من صاحب مصر اكثر من هذا ما نظنه كان يكون لو حصل عنده الا واحدا من افناء الطالبيين بمصر فقال النقيب ابو احمد اما هذا الشعر فمما لم نسمعه منه ولا رايناه بخطه ولا يبعد ان يكون بعض اعداءه ا نحله اياه وعزاه اليه فقال القادر ان كان كذلك فليكتب الان محضر يتضمن القدح في انساب ولاة مصر ويكتب محمد خطه فيه فكتب محضر بذلك شهد فيه جميع من حضر المجلس منهم النقيب ابو احمد وابنه المرتضي وحمل المحضر الي الشريف الرضي ليكتب فيه خطه حمله ابوه واخوه فامتنع وقال لا اكتب واخاف دعاة صاحب مصر وانكر الشعر وكتب -خطه انه ليس بشعره ولا يعرفه فاجبره ابوه علي ان يسطر خطه في المحضر فلم يفعل وقال اخاف دعاة المصريين وغيلتهم فانهم معروفون بذلك فقال ابوه يا عجباه تخاف من بينك وبينه ستماءة فرسخ ولا تخاف من بينك وبينه ماءة ذراع وحلف ا--لا يكلمه وكذلك المرتضي فعلا ذلك تقية وخوفا من القادر وتسكينا------------------------------------------------- له وبعد ذلك------ صرفه عن النقابة وولاها محمد بن عمر النهرسابسي عود الي ا-----------------------------بن الاثير	1991	8837120293157966538	Shamela0000176-ara1.completed.ms015	1444116467177374062	23	213	122	1079	1519	300	وجعلناه امير الحجيج فهل كان يحصل له من صاحب مصر اكثر من هذا ما نظنه كان يكون لو حصل عنده الا واحدا من ابناء الطالبيين بمصر فقال النقيب ابو احمد اما هذا الشعر فمما لم نسمعه منه ولا رايناه بخطه ولا يبعد ان يكون بعض اعداءه-- نحله اياه وعزاه اليه فقال القادر ان كان كذلك فليكتب الان محضر يتضمن القدح في انساب ولاة مصر ويكتب محمد خطه فيه فكتب محضر بذلك شهد فيه جميع من حضر المجلس منهم النقيب ابو احمد وابنه المرتضي وحمل المحضر الي------- الرضي ليكتب فيه خطه حمله ابوه واخوه فامتنع وقال لا اكتب واخاف دعاة صاحب مصر وانكر الشعر وكتب بخطه انه ليس بشعره ولا يعرفه فاجبره ابوه علي ان يسطر خطه في المحضر فلم يفعل وقال اخاف دعاة المصريين وغلبتهم فانهم معروفون بذلك فقال ابوه يا عجبا اتخاف من بينك وبينه ستماءة فرسخ ولا تخاف من بينك وبينه ماءة ذراع وحلف ان لا يكلمه وكذلك المرتضي فعلا ذلك تقية وخوفا من القادر وتسكينا له فلما انتهي الامر الي القادر سكت علي سوء اضمره له وبعد ذلك بايام صرفه عن النقابة وولاها محمد بن عمر النهرسابسي وقال الامام علي بن محمد بن عبد الكريم بن الاثير	15	-2724963764368320069	856	1664.0	687	966	88.61283874511719	164	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1990	-7654427602102620508	49	88	236	448	1511	300	اختلف العلماء في صحة نسبه فقال هو واصحابه القاءلون بامامته ان نسبه صحيح علي ما ذكرناه ولم يرتابوا فيه وذهب كثير من العلماء بالانساب الي موافقتهم ايضا ويشهد بصحة هذا القول ما قاله الشريف الرضي ما مقامي علي الهوان	1990	8837120293157966538	Shamela0000176-ara1.completed.ms016	-7674510159761675384	0	36	1	198	1490	300	اختلف العلماء في صحة نسبه فقال هو واصحابه القاءلون بامامته ان نسبه صحيح-------------- ولم يرتابوا فيه وذهب كثير من العلماء بالانساب الي موافقتهم ايضا و-شهد بصحة هذا القول ما قاله الشريف الرضي ما مقامي علي الهوان	16	-2724963764368320069	197	377.5	161	212	92.92453002929688	34	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
Shamela19Y0145334-ara1.ms1990	-7654427602102620508	185	254	958	1286	1511	300	الخفيف ما مقامي علي الهوان وعندي مقول صارم وانف حمي واباء محلق بي عن الضي م كما راغ طاءر وحشي اي عذر له الي المجد ان ذ ل غلام في غمده المشرفي احمل الضيم في بلاد الاعادي وبمصر الخليفة العلوي من ابوه ابي ومولاه مولا ي اذا ضامني البعيد القصي لف عرقي بعرقه سيدا النا س جميعا محمد وعلي ان جوعي بذلك الربع شبع واوامي بذلك ال-ظل ري مثل	1990	8837120293157966538	Shamela0000176-ara1.completed.ms016	-7674510159761675384	31	78	172	406	1490	300	الرضي- ما مقامي علي الهوان وعندي مقول صارم وانف حمي البس الذل------------------------------------------------------------------------------------------- في بلاد الاعادي وبمصر الخليفة العلوي من ابوه ابي ومولاه مولا ي اذا ضامني البعيد القصي لف عرقي بعرقه سيدا النا س جميعا محمد وعلي ان -ذلي بذلك الحي عز-- واوامي بذلك الربع ري قال	16	-2724963764368320069	213	377.5	168	329	64.74163818359375	39	Shamela19Y0145334-ara1	Shamela0000176-ara1.completed
