id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
Shamela0011680-ara1.mARkdown.ms005	-4380783002333758269	69	108	410	608	1684	300	الغرض من كتابي هذا تصوير---- الاقاليم التي لم يذكرها احد علمته ------------اما ذكر مدنها وجبالها وانهارها وبحارها والمسافات وساءر---- ما انا ذاكره فقد يوجد في الاخبار------- ولا يتعذر علي من اراد تقصي شء من ذلك من------ اهل كل بلد	5	3014275309081127947	Shamela0011780-ara1.completed.ms006	-8252106649885108490	217	262	1254	1485	1694	300	الغرض في كتابي هذا تصوير هذه الاقاليم التي لم يذكرها احد علمته ممن شاهدها فاما ذكر مدنها وجبالها وانهارها وبحارها والمسافات فيها وبعض ما انا ذاكره فقد يوجد في الاخبار متفرقا ولا يتعذر علي من اراد تقصي شء من ذلك من سافرة اهل كل بلد	6	7707327246432207837	191	336.0	152	231	82.6839828491211	33	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms007	-2486210812139713974	221	252	1252	1434	1678	300	ولقيت ابا اسحاق الفارسي وقد صور ------------ارض السند فخلطها وصورة فارس فجودها وكنت قد صورت اذربيجان التي في هذه الصفحة فاستحسنها والجزيرة فاستجادها واخرج التي لمصر فاسدة وللمغرب اكثر-- خطا وهكذا	7	3014275309081127947	Shamela0011780-ara1.completed.ms256	-3754418269771589255	259	292	1447	1641	1681	300	ولقيت ابا اسحاق الفارسي وقد صور هذه الصورة لارض السند فخلطها وصور- فارس فجودها وكنت قد صورت اذربيجان التي في هذه الصفحة فاستحسنها والجزيرة فاستجادها واخرج التي لمصر فاسدة وللمغرب اكثرها خطا وقال -	256	7707327246432207837	176	325.0	146	196	89.7959213256836	27	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms014	4783251051957068217	21	62	110	344	1565	300	ولقيت ابا اسحاق الفارسي وقد صور هذه الصورة لارض الهند فحلطها وصور فارس فجودها وقد كنت صورت اذربيجان التي في هذه الصفحة فاستحسنها والجزيرة فاستجادها واخرج التي لمصر فاسدة وللمغرب اكثرها خطا وقال قد نظرت في مولدك واثرك وانا اسالك اصلاح	14	3014275309081127947	Shamela0011780-ara1.completed.ms256	-3754418269771589255	259	300	1447	1681	1681	300	ولقيت ابا اسحاق الفارسي وقد صور هذه الصورة لارض السند فخلطها وصور فارس فجودها وكنت قد صورت اذربيجان التي في هذه الصفحة فاستحسنها والجزيرة فاستجادها واخرج التي لمصر فاسدة وللمغرب اكثرها خطا وقال قد نظرت في مولدك واثرك وانا اسالك اصلاح	256	7707327246432207837	226	444.0	186	234	96.5811996459961	37	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms018	9093218923092873000	208	271	1108	1460	1610	300	-اقاليم الارض علي الممالك وقصدت منها----------------- بلاد الاسلام بتفصيل مدنها وتقسيم ما يعود بالاعمال المجموعة اليها ولم اقصد الاقاليم السبعة التي عليها قسمة الارض بل------------------------------------------------------------------ جعلت -كل قطعة افردتها مفردة مصورة ت-حكي موضع ذلك الاقليم ثم ذكرت ما يحيط به من الاماكن وم--------ا في اضعافه م-ن المدن وال-بقاع المشهورة والبحار و------------------------الانه--------ار وما يحتاج الي معرفته من جوامع ما يشتمل عليه ذلك الاقليم من	18	3014275309081127947	Shamela0011780-ara1.completed.ms005	-6514506074800318220	150	233	835	1311	1704	300	واقاليم البلدان ومحل الغامر---- منها والعمران من جميع بلاد الاسلام بتفصيل مدنها وتقسيم ما تفرد بالاعمال المجموعة اليها ولم اقصد الاقاليم السبعة التي عليها قسمة الارض لان الصورة الهندية التي بالقواذيان وان كانت صحيحة فكثيرة التخليط وقد جعلت لكل قطعة افردتها تصويرا وشكلا يحكي موضع ذلك الاقليم ثم ذكرت ما يحيط به من الاماكن والبقاع وما في اضعافها من المدن والاصقاع وما لها من القوانين والارتفاع وما فيها من الانهار والبحار وما يحتاج الي معرفته من جوامع ما يشتمل عليه ذلك الاقليم من	5	7707327246432207837	292	482.5	237	480	60.83333206176758	45	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms019	1451460970419214790	34	108	176	566	1586	300	لجميع الارض التي يشتمل عليها البحر المحيط الذي لا يسلك صورة اذا نظر اليها ناظر علم--------------------------------- مكان كل اقليم مما ذكرناه واتصال بعضه ببعض ومقدار كل اقليم من الارض حتي اذا راي كل اقليم من ذلك مفصلا علم موقعه من هذه الصورة ولم تتسع هذه الصورة التي جمعت ساءر الاقاليم لما يستحقه كل اقليم في -------صورته- من مقدار الطول والعرض والاستدارة والتربيع والتثليث وساءر ما يكون عليه اشكال تلك الصورة فاكتفيت ببيان موقع كل	19	3014275309081127947	Shamela0011780-ara1.completed.ms007	-8501417085032708047	0	52	1	295	1660	300	لجميع الارض التي يشتمل عليها البحر المحيط الذي لا يسلك صورة تضاهي صورة القواذيان من جهة وتخالفها في مواضع واعربت عن مكان كل اقليم مما ذكرت-ه واتصال بعضه ببعض ومقدار----------------------------------------------------------------------------------------------------------------------------------ه كل ناحية في سعتها وصورتها من مقدار الطول والعرض والاستدارة والتربيع والتثليث وساءر ما يكون عليه اشكال تلك الصورة والعمل و------موقع كل	7	7707327246432207837	222	360.0	181	431	51.508121490478516	37	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms019	1451460970419214790	240	283	1237	1494	1586	300	النهر-- فهذه صورة الارض عامرها والخراب منها وهي مقسومة علي الممالك وعماد ممالك الارض اربعة فاعمرها واكثرها خيرا واحسنها استقامة في السياسة وتقويم العمارات فيها مم----------لكة ايران-شهر وقصبتها اقليم بابل وهي مملكة فارس وكان حد هذه المملكة في ايام العجم معلوما فلما جاء	19	3014275309081127947	Shamela0011780-ara1.completed.ms010	-7857471203771344351	255	300	1443	1706	1706	300	الصين ب فهذه جميع الارض عامرها وغامر-----ها وهي مقسومة علي الممالك وعماد ممالك الارض اربع- فاعمرها واكثرها خيرا واحسنها استقامة في السياسة وتقويم العمارات ووفور الجبايات مملكة ايران شهر وقطب-ها اقليم بابل وهي مملكة فارس وكان حد هذه المملكة في ايام العجم معلوما فلما جاء	10	7707327246432207837	232	424.0	191	270	85.9259262084961	34	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms019	1451460970419214790	66	163	338	849	1586	300	كل اقليم من ذلك مفصلا علم موقعه من هذه الصورة ولم تتسع هذه الصورة التي جمعت ساءر الاقاليم لما يستحقه كل اقليم في صورته من مقدار الطول والعرض والاستدارة والتربيع والتثليث وساءر ما يكون عليه اشكال تلك الصورة فاكتفيت ببيان موقع كل اقليم ليعرف مكانه------------ ثم افردت لكل اقليم من بلاد الاسلام صورة علي حدة بينت فيها شكل ذلك الاقليم وما يقع فيه------ من المدن وساءر ما يحتاج اليه علمه مما اتي علي ذكره في موضعه ان شاء الله تعالي ففصلت بلاد الاسلام عشرين اقليما وابتدات بديار العرب فجعلتها اقليما لان فيها الكعبة ومكة--------- ام القري وهي -	19	3014275309081127947	Shamela0011780-ara1.completed.ms018	7974782992275554899	0	93	1	480	1581	300	كل اقليم من مكانه وما يجاوره من ساءر الاقاليم ولم تتسع هذه الصورة التي جمعت ساءر الاقاليم لما يستحقه كل اقليم في صورته من مقدار الطول والعرض والاستدارة والتربيع والتثليث و-----ما يكون عليه اشكاله جعلت لكل اقليم مكانا يعرب عن حاله وما يجاوره من ساءر الاقاليم ثم افردت لكل اقليم منها----------- صورة علي حدة بينت فيها شكل ذلك الاقليم وما يقع في اضعافه من المدن وساءر ما يحتاج الي- علمه مما اتي علي ذكره في موضعه ان شاء الله ديار العرب ف---------------------------ابتدات بديار العرب--------------- لان القبلة بها- ومكة فيها وهي ام القري وبلد	18	7707327246432207837	346	554.0	273	539	64.19294738769531	63	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms020	-4424676928673634984	11	293	66	1636	1678	300	واخذ- من مملكة الصين ما وراء النهر وانضاف اليه- هذه الممالك العظيمة فمملكة الروم تدخل فيها حدود الصقالبة ومن جاورهم من الروس والسرير واللان والارمن ومن دان بالنصرانية ومملكة الصين تدخل فيها ساءر بلدان الاتراك وبعض التبت ومن دان بدين اهل الاوثان منهم ومملكة الهند تدخل فيها السند وقشمير وطرف من التبت ومن دان بدينهم ولم نذكر بلد-- السودان في المغرب والبجة والزنج ومن في اعراضهم من الامم لان انتظام الممالك بالديانات والاداب والحكم وتقويم العمارات بالسياسة المستقيمة وهءلاء مهملون لهذ--ه الخصال ولا حظ لهم في شء من ذلك فيستحقون به افراد ممالكهم بما ذكرنا به ساءر الممالك غير ان بعض السودان المقاربين لهذه الممالك المعروفة يرجعون الي ديانة ورياضة وحكم ويقاربون اهل هذه الممالك مثل النوبة والحبشة فانهم نصاري يرتسمون بمذاهب الروم وقد كانوا قبل الاسلام يتصلون بمملكة الروم علي المجاورة لان ارض النوبة متاخمة لارض مصر والحبشة علي بحر القلزم وبينه-ا وبين ارض مصر مفاز-------ة فيها مع-دن الذهب ويتصلون بمصر والشام من طريق بحر القلزم فهذه الممالك المعروفة وقد- زادت مملكة الاسلام بما اجتمع اليها من اطرا-ف هذه الممالك-------------------- وقسمة الارض علي الجنوب والشمال فاذا اخذت من المشرق من الخليج الذي ياخذ من البحر المحيط بارض الصين الي الخليج الذي ياخذ من هذا البحر المحيط من ارض المغرب بار---ض الاندلس------ فقد قسمت الارض قسمين وخط هذه القسمة ياخذ من بحر الصين حتي يقطع بلد الهند ووسط مملكة الاسلام حتي يمتد الي ارض مصر الي المغرب فما كان في حد الشمال من هذين القسمين فاهله بيض وكلما تباعدوا في الشمال ازدادوا بياضا وهي اقاليم باردة وما كان مما يلي الجنوب من هذين القسمين فان اهله سود وكلم--------ا تباعدوا في الجنوب ازدادوا سوادا واعدل هذه الاماكن ما كان في الخط المستقيم وما قاربه وسنذكر كل اقليم من ذلك بما يعرف قربه ومكانه	20	3014275309081127947	Shamela0011780-ara1.completed.ms011	3800477849171546139	14	300	81	1686	1686	300	واخذت من مملكة الصين ما وراء النهر وانضمت اليها هذه الممالك العظيمة ومملكة الروم يدخل فيها حدود الصقالبة ومن جاورهم من الروس والسرير واللان والارمن ومن دان بالنصرانية ومملكة الصين يدخل فيها ساءر بلدان الاتراك وبعض التبت ومن دان بدين اهل الاوثان منهم ومملكة الهند يدخل فيها السند وقشمير وطرف من التبت ومن دان بدينهم ولم اذكر بلدان السودان في المغرب والبجة والزنج ومن في اعراضهم من الامم لان انتظام الممالك بالديانات والاداب والحكم وتقويم العمارات بالسياسة المستقيمة وهءلاء مهملون في هذه الخصال ولا حظ لهم في شء من ذلك فيستحقوا به افراد ممالكهم بما ذكرت- به ساءر الممالك غير ان بعض السودان المقاربين -هذه الممالك المعروفة يرجعون الي ديانة ورياضة وحكم ويقاربون اهل هذه الممالك كالن---وبة والحبشة فانهم نصاري يرتسمون -مذاهب الروم وقد كانوا قبل الاسلام يتصلون بمملكة الروم علي المجاورة لان ارض النوبة مصاقبة -ارض مصر والحبشة علي بحر القلزم وبينهما وبين ارض مصر مفاوز معمورة فيها معادن الذهب ويتصلون بمصر والشام من طريق بحر القلزم فهذه الممالك المعروفة ولما زادت مملكة الاسلام بما اجتمع اليها من -طراءف هذه الممالك المذكورة شرفت وعظمت وقسمة الارض علي الجنوب والشمال فاذا اخذت من المشرق من الخليج الذي ياخذ من البحر المحيط بارض الصين الي الخليج الذي ياخذ من هذا البحر المحيط من ارض المغرب بين ارض الاندلس وطنجة فقد قسمت الارض قسمين وخط هذه القسمة ياخذ من بحر الصين حتي يقطع بلد الهند ووسط مملكة الاسلام حتي يمتد علي ارض مصر الي المغرب فما كان في حد الشمال من هذين القسمين فاهله بيض وكلما تباعدوا في الشمال ازدادوا بياضا وهي اقاليم باردة وما كان مما يلي الجنوب من هذين القسمين فا---هله سود وكلما ازدادوا تباعد-ا في الجنوب ازدادوا سوادا واعدل هذه الممالك في------- الخط المستقيم وما قاربه وساذكر كل اقليم من ذلك بما يعرف قربه ومكانه	11	7707327246432207837	1521	2900.5	1243	1624	93.65763854980469	246	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms021	723501798664651642	0	248	1	1355	1618	300	فان شرقيها ارض الهند وبحر فارس وغربيها مملكة الر-----------------------------------------------------------------------------------------وم وما يتصل بها من الارمن واللان والران والسرير والخزر والروس و--بلغار والصقالبة وطاءفة من الترك و---شماليها---- مملكة الصين وما اتصل بها من بلاد الاتراك وجنوبيها بحر فارس واما مملكة الروم فان شرقيها بلاد الاسلام وغربيها وجنوبيها البحر المحيط وشماليها حدود عمل الصين لانا ضممنا ما بين الاتراك وبلد الروم من الصقالبة وساءر الامم -----------------الي بلد الروم واما مملكة الصين فان شرقي-ها وشماليها البحر المحيط واما جنوبيها فمملكة الاسلام والهند واما غربيها -فهو البحر المحيط ان جعلنا ياجوج وماجوج وما وراءهم الي البحر------- من هذه المملكة واما ارض الهند فان شرقيها بحر فارس وغربيها وجنوبيها بلاد الاسلام وشماليها مملكة الصين فهذه حدود هذه الممالك التي ذكرناها واما البحار فان اعظ-----------مها بحر فارس --وبحر الروم وهما خليجان متقابلان ياخذان من البحر المحيط واعظمه-ا طولا وعرضا بحر فارس والذي ينتهي اليه بحر فارس من الارض -من حد الصين الي القلزم فاذا قطعت من القلزم الي الصين علي خط مستقيم كان مقداره---- ماءتي مرحلة و-ذلك انك---------------------------------------------------------------------------------------- اذا قطعت من القلزم الي ارض العراق في البرية كان نحوا من------------------------------- شهر ومن العراق الي نهر بلخ نحوا من شهرين ومن نهر بلخ الي اخر الاس-----لام في حد فرغانة نيفا وعشرين مرحلة ومن هناك الي ان تقطع ارض الخزلجية كلها فتدخل في عمل التغزغز نيف وثلاثون مرحلة ومن هذا المكان الي البحر -------من اخر عمل الصين نحو من شهرين فاما من اراد قطع هذه المسافة من القلزم الي الصين في البحر طالت المسافة عليه لكثرة المعاطف والتواء الطرق في هذا البح-ر واما بحر الروم فانه ياخذ	21	3014275309081127947	Shamela0011780-ara1.completed.ms012	-8399654764747013453	11	299	62	1654	1657	300	فان شرقيها ارض الهند وبحر فارس وغربيها مملكة السودان السكان علي البحر المحيط المتصلين ببراري اودغست وصحاريها تجاه اوليل وشماليها بلاد الروم وما يتصل بها من الارمن واللان والران والسرير والخزر والروس والبلغار والصقالبة وطاءفة من الترك ومن شمال-ها بعض مملكة الصين وما اتصل بها من بلاد الاتراك وجنوبيها بحر فارس واما مملكة الروم فان شرقيها بلاد الاسلام وغربيها وجنوبيها البحر المحيط وشماليها حدود عمل الصين لاني ضممت- ما بين الاتراك وبلد الروم من الصقالبة وساءر الامم التي تلي الروم ظ الي بلد الروم واما مملكة الصين فان شماليها وش-رقيها البحر المحيط و----جنوبيها -مملكة الاسلام والهند و----غربيها ايضا البحر المحيط لان----- ياجوج وماجوج ومن الي-هم الي البحر المحيط من هذه المملكة واما ارض الهند فان شرقيها بحر فارس وغربيها وجنوبيها بلاد خراس-ان وشماليها مملكة الصين فهذه حدود هذه الممالك التي ذكرت-ها واما البحار فاشهرها اثنان واعظمها بحر فارس ثم بحر الروم وهما خليجان متقابلان ياخذان من البحر المحيط وافسحهما طولا وعرضا بحر فارس والذي يقتري----- بحر فارس من الارض فمن حد الصين الي القلزم فاذا قطعت من القلزم الي الصين علي خط مستقيم كان مقداره نحو ماءتي مرحلة وكذل----ك اذا شءت ان تقطع من القلزم الي اقصي حجر بالمغرب علي خط مستقيم الفيته ماءة وثمانين مرحلة واذا قطعت من القلزم الي ارض العراق في البرية علي خط مستقيم وشققت ارض السماوة الفيته نحو شهر ومن العراق الي نهر بلخ نحو---- شهرين ومن نهر بلخ الي اخر بلاد الاسلام في حد فرغانة نيف- وعشرون مرحلة ومن هناك الي ان تقطع ارض الخرلخية كلها وتدخل في عمل التغزغز نيف وثل-ثون مرحلة ومن هذا المكان الي البحر المحيط من اخر عمل الصين نحو--- شهرين واما من اراد قطع هذه المسافة من القلزم الي الصين في البحر طالت المسافة عليه لكثرة المعاطف والتواء الطرق في هذه البحور واما بحر الروم فانه ياخذ	12	7707327246432207837	1264	2254.5	1026	1630	77.54601287841797	203	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
Shamela0011680-ara1.mARkdown.ms021	723501798664651642	249	300	1358	1618	1618	300	البحر المحيط في الخليج الذي بين المغرب وارض الاندلس حتي ينتهي الي الثغور ----------------الشامية ومقداره في المسافة نحو من سبعة اشهر وهو احسن استقامة واستواء من بحر فارس وذلك انك اذا اخذت من فم هذا الخليج ادتك ريح واحدة الي اخ-ر هذا البحر وبين بحر القلزم الذي هو لسان بحر فارس	21	3014275309081127947	Shamela0011780-ara1.completed.ms013	-7321903179806920384	0	51	1	268	1554	300	البحر المحيط في الخليج الذي بين المغرب و----الاندلس حتي ينتهي الي الثغور التي كانت تعرف بالشامية ومقداره في المسافة نحو ار--بعة اشهر وهو احسن استقامة واستواء من بحر فارس وذلك انك اذا اخذت من فم هذا الخليج ادتك ريح واحدة الي اكثر هذا البحر وبين---- القلزم الذي هو لسان بحر فارس	13	7707327246432207837	247	458.5	199	277	89.169677734375	45	Shamela0011680-ara1.mARkdown	Shamela0011780-ara1.completed
