id1	uid1	bw1	ew1	b1	e1	len1	tok1	s1	seq1	gid1	id2	uid2	bw2	ew2	b2	e2	len2	tok2	s2	seq2	gid2	matches	score	ch_match	align_len	matches_percent	w_match	series_b1	series_b2
JK001259-ara1.ms001	8437614650716095574	38	217	231	1262	1698	300	المتعالية عن شواءب التشبيه والتعطيل صفاته واسماءه--------------- فاستواءه قهره واستيلاءه ونزوله بره وعطاءه ومجيءه حكمه وقضاءه ووجهه وجوده او جوده وحباءه وعينه حفظه وعونه اجتباءه وضحكه عفوه او اذنه وارتضاءه ويده انعامه واكرامه واصطفاءه ولا يجري في الدارين من افعاله الا ما يريده ويشاءه العظمة ازاره والكبرياء رداءه احمده علي جزيل نعمه وجميل كرمه واشهد ان لا اله الا الله وحده لا شريك له واشهد ان محمدا عبده ورسوله ارسله بالهدي ودين الحق ليظهره علي الدين كله ولو كره المشركون صلي الله عليه وسلم اما بعد فاني وان كنت ساكنا في اقاصي بلاد المشرق الا اني سمعت اهل المشرق والمغرب مطبقين متفقين علي ان السلطان المعظم العالم العادل المجاهد سيف الدنيا والدين سلطان الاسلام والمسلمين افضل سلاطين الحق واليقين ابا بكر بن ايوب لا زال-----ت راياته في تقوية الحق ------والمذهب الصدق متصاعدة الي عنان السماء واثار انوار قدرته ومكنته باقية بحسب تعاقب الصباح والمساء افضل الملوك واكمل السلاطين في ايات الفضل وبينات الصدق وتقوية الدين القويم ونصرة الصراط المستقيم فار-ت ان اتحفه بتحفة سنية وهدية مرضية فاتحفته بهذا الكتاب الذي سميته ب اساس التقديس علي بعد الدار وتباين الاقطار	1	7024071636667411728	Shamela0002864-ara1.ms0006	1687794757934066582	10	144	52	849	1597	300	المتعالية عن شواءب التشبيه والتعطيل صفاته واسماءه وهذا حق ثم قال فاستواءه قهره واستيلاءه ونزوله بره وعطاءه ومجيءه حكمه وقضاءه ووجهه وجوده او جوده وحباءه وعينه حفظه وعونه اجتباءه وضحكه عفوه او اذنه وارتضاءه ويده انعامه واكرامه واصطفاءه ثم قال و-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------اني وان كنت ساكنا في اق-صي بلاد المشرق الا اني سمعت اهل المشرق والمغرب مطبقين متفقين علي ان السلطان المعظم العالم العادل المجاهد سيف الدنيا والدين سلطان الاسلام والمسلمين افضل سلاطين الحق واليقين ابا بكر بن ايوب لا زالت ايات راياته في تقوية الدين الحق والمذهب الصدق متصاعدة الي عنان السماء واثار انوار قدرته ومكنته باقية بحسب تعاقب الصباح والمساء افضل الملوك واكمل السلاطين في ايات الفضل وبينات الصدق وتقوية الدين القويم ونصرة الصراط المستقيم فاردت ان اتحفه بتحفة سنية وهدية مرضية فاتحفته بهذا الكتاب الذي سميته ب-اساس التقديس علي بعد الدار وتباين الاقطار	6	-3375029923470934262	759	1466.5	634	1058	71.73912811279297	120	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms001	8437614650716095574	227	276	1315	1581	1698	300	ورتبته ع------لي اربعة اقسام القسم الاول في الدلاءل الدالة علي انه تعالي منزه عن الجسمية والحيز وفيه فصول الفصل الاول في تقرير المقدمات التي يجب ايرادها قبل الخوض في الدلاءل وهي ثلاثة المقدمة الاولي في دعوي وجود موجود واثباته اعلم انا ندعي وجود موجود لا يمكن ان يشار اليه	1	7024071636667411728	Shamela0002864-ara1.ms0007	5436954862153667724	255	300	1320	1565	1565	300	ورتبت الكتاب علي اربعة اقسام القسم الاول في الدلاءل الدالة علي انه تعالي منزه عن الجسمية والحيز وفيه فصول الفصل الاول في تقرير المقدمات التي يجب ايرادها قبل الخوض في الدلاءل وهي ثلاثة المقدمة الاولي--------------------------- اعلم انا ندعي وجود موجود لا يمكن ان يشار اليه	7	-3375029923470934262	236	455.5	193	272	86.76470947265625	42	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms001	8437614650716095574	276	300	1581	1698	1698	300	بالحس انه ههنا--- هنالك او نقول انا ندعي وجود موجود غير مختص بشء من الاحياز والجهات او نقول انا ندعي وجود موجود غير حال	1	7024071636667411728	Shamela0002864-ara1.ms0008	39850579330248812	0	25	1	121	1540	300	بالحس انه ههنا او هنالك او نقول انا ندعي وجود موجود غير مختص بشء من الاحياز والجهات او نقول انا ندعي وجود موجود غير حال	8	-3375029923470934262	117	228.0	93	120	97.5	24	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms002	7140688122204380338	0	69	1	369	1600	300	في العالم ولا مباين عنه في شء من الجهات الست التي للعالم هذه العبارات متفاوتة والمقصود من الكل شء واحد ومن المخالفين من يدعي ان فساد هذه المقدمات معلوم بالضرورة وقالوا لان العلم الضروري حاصل بان كل موجودين فانه لا بد وان يكون احدهما حالا في الاخر او مباينا عنه مختصا بجهة من الجهات الست المحيطة به قالوا واثبات موجودين علي خلاف هذه الاقسام السبعة باطل في بداية العقول	2	7024071636667411728	Shamela0002864-ara1.ms0008	39850579330248812	159	215	848	1146	1540	300	في العالم ولا مباين له قال الرازي--------------------------------------------------------------------- ومن المخالفين من يدعي ان فساد هذه المقدمات معلوم بالضرورة وقالوا لان العلم الضروري حاصل بان كل موجودين فانه لا بد وان يكون احدهما حالا في الاخر او مباينا عنه مختصا بجهة من الجهات الست المحيطة به قالوا واثبات موجودين علي خلاف هذه الاقسام السبعة باطل في بديهة العقل -	8	-3375029923470934262	282	538.5	228	368	76.63043212890625	51	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms002	7140688122204380338	68	146	362	774	1600	300	العقول واعلم انه لو ثبت كون هذه المقدمة بديهية لم يكن الخوض في ذكر الدلاءل جاءزا لان علي تقدير ان يكون الامر علي ما قالوه كان الشروع في الاستدلال علي كون الله تعالي غير حال في العالم ولا مباين عنه في الجهة ابطالا للضروريات والقدح في الضروريات بالنظريات يقتضي القدح في الاصل بالفرع وذلك يوجب تطرق الطعن الي الاصل والفرع معا وهو باطل بل يجب علينا بيان ان هذه المقدمة ليست من المقدمات البديهية حتي يزول هذا الاشكال	2	7024071636667411728	Shamela0002864-ara1.ms0017	-4040860340584160522	130	207	627	1037	1540	300	الرازي واعلم انه لو ثبت كون هذه المقدمة بديهية لم يكن الخوض في ذكر الدلاءل جاءزا لان علي تقدير ان يكون الامر علي ما قالوه كان الشروع في الاستدلال علي كون الله تعالي غير حال في العالم ولا مباين عنه ب--الجهة ابطالا للضروريات والقدح في الضروريات بالنظريات يقتضي القدح في الاصل بالفرع وذلك يوجب تطرق الطعن الي الاصل والفرع معا وهو باطل بل يجب علينا بيان ان هذه المقدمة ليست من المقدمات البديهية حتي يزول هذا الاشكال	17	-3375029923470934262	405	799.5	328	412	98.30097198486328	75	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms002	7140688122204380338	146	261	774	1400	1600	300	فنقول الذي يدل علي ان هذه المقدمات ليست بديهية وجوه الاول ان جمهور العقلاء المعتبرين اتفقوا علي انه تعالي ليس بمتحيز ولا مختص بشء من الجهات وانه تعالي غير حال في العالم ولا مباين عنه في شء من الجهات ولو كان فساد هذه المقدمات معلوما بالبديهة لكان اطباق اكثر العقلاء علي انكارها ممتنعا لان الجمع العظيم من العقلاء لا يجوز اطباقهم علي انكار الضروريات بل نقول الفلاسفة اتفقوا علي اثبات موجودات ليست بمتحيزة ولا حالة في المتحيزة مثل العقول والنفوس والهيولي بل زعموا ان الشء الذي يشير اليه كل انسان بقوله انا موجود ليس بجسم ولا جسماني ولم يقل احد بانهم في هذه الدعوي منكرون للبديهيات بل جمع عظيم من المسلمين اختاروا مذهبهم مثل معمر	2	7024071636667411728	Shamela0002864-ara1.ms0021	1955616633614348195	186	300	988	1613	1613	300	فنقول الذي يدل علي ان هذه المقدمات ليست بديهية وجوه الاول ان جمهور العقلاء المعتبرين اتفقوا علي انه تعالي ليس بمتحيز ولا مختص بشء من الجهات وانه تعالي غير حال في العالم ولا مباين عنه في شء من الجهات ولو كان فساد هذه المقدمات معلوما بالبديهة لكان اطباق اكثر العقلاء علي انكارها ممتنعا لان الجمع العظيم من العقلاء لا يجوز اطباقهم علي انكار-الضروريات بل نقول الفلاسفة اتفقوا علي اثبات موجودات ليست بمتحيزة ولا حالة في المتحيزة مثل العقول والنفوس والهيولي بل زعموا ان الشء الذي يشير اليه كل انسان بقوله انا موجود ليس بجسم ولا جسماني ولم يقل احد بانهم في هذه الدعوي منكرون للبديهيات بل جمع عظيم من المسلمين اختاروا مذهبهم مثل معمر	21	-3375029923470934262	625	1245.0	511	626	99.84025573730469	113	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms002	7140688122204380338	261	300	1400	1600	1600	300	بن عباد السلمي من المعتزلة ومثل محمد بن نعمان من الرافضة ومثل ابي القاسم الراغب و-ابي حامد الغزالي من اصحابنا واذا كان الامر كذلك فكيف يمكن ان يقال بان القول بان الله------ ليس بمتحيز ولا حال في المتحيز قول	2	7024071636667411728	Shamela0002864-ara1.ms0022	-2205443269929450377	0	41	1	208	1649	300	بن عباد السلمي من المعتزلة ومثل محمد بن نعمان من الرافضة ومثل ابي القاسم الراغب و ابي حامد الغزالي من اصحابنا واذا كان الامر كذلك فكيف يمكن ان يقال بان القول بان الله تعالي ليس بمتحيز ولا حال في المتحيز قول	22	-3375029923470934262	200	387.5	161	207	96.61835479736328	40	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms004	4324891113236322321	249	299	1258	1515	1518	300	خصومنا لا بد لهم من الاعتراف بوجود شء علي خلاف حكم الحس والخيال وذلك لان خصومنا في هذا الباب اما الكرامية واما الحنابلة اما الكرامية فانا اذا قلنا لهم لو كان الله تعالي مشارا اليه بالحس لكان ذلك الشء اما ان يكون منقسما فيكون مركبا وانتم لا تقولون بذلك واما	4	7024071636667411728	Shamela0002864-ara1.ms0084	6777110312690298168	0	48	1	247	1602	300	خصومنا لا بد لهم من الاعتراف بوجود شء علي خلاف حكم الحس والخيال----- لان خصومنا في هذا الباب اما الكرامية واما الحنابلة اما الكرامية فانا اذا قلنا لهم لو كان الله------ مشارا اليه بالحس لكان ذلك الشء اما ان يكون منقسما فيكون مركبا وانتم لا تقولون بذلك واما	84	-3375029923470934262	246	477.5	198	257	95.71984100341797	46	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms005	2151348479604039963	0	42	1	218	1592	300	يكون غير منقسم فيكون في الصغر والحقارة مثل النقطة التي لا تنقسم ومثل الجزء الذي لا يتجزا وانتم لا تقولون بذلك فعند هذا الكلام قالوا انه واحد منزه عن التركيب والتاليف ومع هذا فانه ليس بصغير ولا حقير ومعل----وم-- ان هذا الذي -	5	7024071636667411728	Shamela0002864-ara1.ms0084	6777110312690298168	49	92	250	474	1602	300	يكون غير منقسم فيكون في الصغر والحقارة مثل النقطة التي لا تنقسم ومثل الجزء الذي لا يتجزا وانتم لا تقولون بذلك فعند هذا الكلام قالوا انه واحد منزه عن التركيب والتاليف ومع هذا فانه ليس بصغير ولا حقير فقوله خصومنا في هذا الباب	84	-3375029923470934262	209	396.0	168	224	93.30357360839844	39	JK001259-ara1	Shamela0002864-ara1
JK001259-ara1.ms005	2151348479604039963	166	201	894	1076	1592	300	لو كانت ذاته تعالي مساوية لساءر الذوات في هذه الصفات لزم اما افتقاره الي خالق اخر ولزم التسلسل او لزم القول بان الامكان والحدوث غير محوج الي الخالق وذلك يلزم منه نفي الصانع فثبت انه --	5	7024071636667411728	Shamela0002864-ara1.ms0110	7829092429146352090	139	172	751	925	1592	300	لو كانت ذاته------ مساوية لساءر الذوات في هذه الصفات لزم---- افتقاره الي خالق اخر ولزم التسلسل او لزم القول بان الامكان والحدوث غير محوج الي الخالق وذلك يلزم منه نفي الصانع فهذه الحجة	110	-3375029923470934262	166	309.5	134	184	90.21739196777344	29	JK001259-ara1	Shamela0002864-ara1
